,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
173,40.20,36.72,3.48,40.20,33.41,30.79,2.63,33.41,28.04,25.40,2.64,0.04,16.88,45.00,28.96,0.91,0.85,-26.31,-22.89
174,37.69,35.25,2.45,37.69,31.03,30.76,0.27,31.03,25.98,25.05,0.93,0.02,24.28,54.68,31.62,0.84,0.84,-21.46,-21.56
175,36.65,40.22,3.57,40.22,29.60,30.71,1.11,30.71,25.57,26.72,1.15,0.07,38.04,67.72,31.58,0.86,0.88,-22.20,-24.71
176,44.24,32.10,12.14,44.24,35.94,25.57,10.37,35.94,30.64,22.48,8.16,0.02,24.76,53.14,29.62,0.90,0.82,-27.87,-18.95
177,36.14,31.27,4.86,36.14,27.44,25.77,1.67,27.44,25.14,22.19,2.94,0.05,26.37,58.47,33.42,0.89,0.85,-22.57,-18.38
178,33.29,30.77,2.52,33.29,25.86,26.99,1.13,26.99,21.93,22.07,0.14,0.02,23.93,60.26,37.52,0.84,0.82,-16.14,-16.81
179,37.04,35.68,1.36,37.04,28.05,29.23,1.17,29.23,24.83,25.79,0.96,0.07,26.47,56.35,31.20,0.83,0.91,-19.32,-25.34
180,38.47,37.43,1.04,38.47,28.40,30.29,1.89,30.29,25.96,26.90,0.93,0.03,28.06,56.71,30.05,0.81,0.86,-20.26,-24.02
181,33.87,35.30,1.43,35.30,30.12,29.49,0.64,30.12,24.84,24.75,0.09,0.02,16.65,46.26,30.44,0.85,0.86,-20.94,-22.00
182,43.48,34.57,8.91,43.48,30.89,28.62,2.27,30.89,28.43,23.97,4.46,0.08,21.69,50.46,29.86,0.88,0.83,-24.69,-20.83
183,36.27,30.44,5.84,36.27,26.04,25.18,0.86,26.04,23.94,22.25,1.69,0.06,27.49,59.46,33.34,0.88,0.83,-20.74,-17.97
184,34.40,37.41,3.02,37.41,29.35,27.57,1.78,29.35,24.72,24.31,0.41,0.07,22.79,53.23,31.58,0.86,0.85,-22.09,-19.83
185,36.21,34.98,1.23,36.21,28.84,28.25,0.59,28.84,24.83,24.42,0.42,0.09,38.92,70.81,33.84,0.87,0.90,-21.90,-23.30
186,34.93,35.62,0.70,35.62,28.87,30.69,1.82,30.69,24.95,26.12,1.17,0.05,27.75,56.48,30.12,0.85,0.92,-20.53,-26.44
187,33.51,31.60,1.91,33.51,28.96,25.59,3.37,28.96,25.02,21.76,3.26,0.01,24.46,58.53,35.29,0.90,0.85,-22.57,-18.26
188,37.59,35.10,2.49,37.59,30.04,29.65,0.39,30.04,26.01,25.26,0.75,0.06,24.59,53.07,29.72,0.90,0.90,-24.52,-24.81
189,31.65,41.19,9.54,41.19,27.41,35.16,7.75,35.16,22.43,31.26,8.82,0.18,21.22,48.72,28.56,0.79,0.92,-17.33,-29.56
190,42.09,30.78,11.31,42.09,32.83,27.39,5.43,32.83,28.71,23.21,5.50,0.05,18.05,47.43,30.28,0.94,0.88,-28.25,-22.29
191,38.86,35.31,3.55,38.86,29.88,30.47,0.60,30.47,26.09,25.67,0.42,0.04,21.90,50.66,29.85,0.86,0.89,-21.29,-25.56
192,33.04,37.64,4.60,37.64,27.53,30.31,2.78,30.31,22.95,27.19,4.24,0.05,24.56,56.54,33.21,0.80,0.89,-17.13,-24.88
193,33.49,35.71,2.22,35.71,26.89,29.50,2.61,29.50,23.65,25.79,2.14,0.04,23.58,51.07,28.67,0.85,0.91,-20.45,-25.68
194,30.66,35.37,4.70,35.37,23.59,27.32,3.73,27.32,21.21,25.34,4.13,0.06,21.77,54.13,33.45,0.83,0.89,-16.13,-23.03
195,36.50,34.23,2.27,36.50,29.42,26.55,2.87,29.42,25.09,22.58,2.51,0.04,21.57,53.96,33.47,0.86,0.84,-20.59,-19.27
196,32.02,34.33,2.32,34.33,26.61,30.33,3.72,30.33,23.59,26.04,2.46,0.01,28.04,59.27,32.64,0.83,0.90,-18.88,-24.67
197,37.52,34.63,2.90,37.52,25.54,27.71,2.18,27.71,22.95,23.71,0.76,0.09,16.86,50.23,34.21,0.84,0.87,-16.54,-21.00
198,36.37,37.72,1.34,37.72,29.14,27.84,1.30,29.14,24.05,25.31,1.26,0.08,20.28,52.19,32.92,0.89,0.87,-22.88,-20.86
199,35.51,33.48,2.03,35.51,28.21,27.09,1.12,28.21,24.73,24.41,0.32,0.02,36.01,67.65,33.44,0.86,0.89,-21.31,-21.99
200,35.09,31.59,3.50,35.09,27.60,25.56,2.05,27.60,22.85,22.72,0.12,0.06,21.08,55.64,35.61,0.85,0.89,-18.13,-20.37
201,39.64,35.77,3.87,39.64,30.30,30.37,0.07,30.37,25.95,25.14,0.81,0.06,21.30,50.50,30.27,0.85,0.81,-22.54,-20.40
202,36.88,36.24,0.64,36.88,28.91,29.31,0.40,29.31,26.42,25.91,0.50,0.07,21.17,50.28,30.16,0.88,0.85,-23.70,-21.63
203,42.44,41.34,1.10,42.44,36.46,29.12,7.34,36.46,28.61,25.38,3.23,0.09,22.16,51.54,30.49,0.88,0.81,-26.59,-18.38
204,38.30,41.85,3.55,41.85,29.10,30.94,1.84,30.94,25.42,26.84,1.42,0.10,24.31,55.30,32.20,0.87,0.86,-22.68,-22.42
205,40.67,33.30,7.37,40.67,31.96,25.64,6.32,31.96,28.17,22.49,5.68,0.04,19.80,50.80,31.99,0.87,0.87,-22.54,-21.41
206,39.21,40.67,1.46,40.67,32.23,31.24,0.99,32.23,26.23,27.16,0.93,0.09,32.76,61.49,30.37,0.88,0.86,-24.25,-24.09
207,32.82,36.55,3.73,36.55,28.07,28.56,0.48,28.56,23.96,25.56,1.60,0.06,23.31,53.48,31.34,0.86,0.86,-21.57,-21.08
208,32.14,45.40,13.26,45.40,25.74,27.17,1.44,27.17,21.80,26.88,5.07,0.10,24.93,59.45,35.77,0.85,0.90,-18.49,-22.24
209,35.20,35.33,0.13,35.33,30.48,28.17,2.31,30.48,26.85,24.41,2.44,0.03,19.50,45.00,26.48,0.91,0.83,-26.43,-21.25
210,33.01,31.69,1.31,33.01,29.01,25.19,3.82,29.01,24.41,22.08,2.32,0.03,18.76,49.83,32.00,0.95,0.85,-26.70,-17.91
211,40.45,41.40,0.94,41.40,30.98,33.63,2.65,33.63,26.59,27.57,0.97,0.13,22.20,50.80,29.71,0.86,0.87,-23.37,-24.99
212,35.39,36.51,1.12,36.51,26.41,30.69,4.28,30.69,24.12,25.98,1.87,0.08,31.97,60.75,30.38,0.85,0.87,-19.74,-24.52
213,35.50,31.08,4.41,35.50,28.66,26.94,1.72,28.66,25.54,23.70,1.85,0.05,24.67,55.74,32.30,0.89,0.89,-23.01,-21.85
214,36.40,35.52,0.88,36.40,29.37,31.09,1.72,31.09,25.92,25.97,0.05,0.03,20.57,49.05,29.51,0.85,0.85,-21.61,-23.58
215,43.05,32.67,10.38,43.05,31.42,26.70,4.73,31.42,28.04,22.47,5.57,0.07,35.76,67.17,33.20,0.86,0.79,-23.62,-17.36
216,31.99,36.81,4.82,36.81,25.54,29.27,3.73,29.27,22.60,26.47,3.87,0.05,20.64,52.77,33.17,0.87,0.91,-19.58,-23.70
217,34.37,35.58,1.21,35.58,27.89,31.85,3.95,31.85,25.12,26.74,1.62,0.04,22.24,48.89,27.76,0.85,0.86,-21.70,-23.68
218,37.95,39.28,1.33,39.28,27.23,29.86,2.64,29.86,23.96,25.33,1.37,0.10,23.57,55.91,33.52,0.83,0.87,-19.05,-21.59
219,36.40,34.45,1.95,36.40,28.44,29.00,0.56,29.00,24.54,24.76,0.22,0.07,17.18,50.08,33.76,0.85,0.88,-20.08,-22.38
220,36.46,34.57,1.89,36.46,28.26,28.38,0.12,28.38,25.61,24.58,1.02,0.05,22.21,54.08,32.98,0.90,0.88,-22.94,-22.26
221,38.74,31.10,7.65,38.74,29.06,27.49,1.58,29.06,26.02,23.13,2.89,0.03,23.77,55.14,32.55,0.89,0.89,-22.75,-22.34
222,34.45,38.19,3.75,38.19,30.09,30.01,0.08,30.09,24.55,25.43,0.88,0.03,21.37,51.83,31.52,0.84,0.89,-20.29,-23.81
223,39.27,35.82,3.45,39.27,30.25,31.24,0.99,31.24,26.76,25.37,1.39,0.06,17.86,46.34,29.37,0.88,0.88,-23.77,-24.35
224,39.51,33.54,5.98,39.51,33.55,25.33,8.21,33.55,27.40,22.77,4.63,0.05,24.92,56.54,32.86,0.91,0.82,-27.09,-17.16
225,30.14,38.64,8.50,38.64,26.92,29.85,2.93,29.85,23.22,26.39,3.16,0.07,26.09,56.73,31.95,0.88,0.87,-21.73,-22.48
226,37.80,37.03,0.77,37.80,30.99,29.71,1.28,30.99,27.07,25.32,1.76,0.08,23.73,52.23,29.68,0.90,0.84,-26.22,-21.11
227,35.44,35.56,0.12,35.56,31.64,28.74,2.91,31.64,26.42,24.26,2.16,0.03,23.96,54.24,31.47,0.89,0.85,-25.20,-21.14
228,36.50,34.68,1.81,36.50,29.76,30.61,0.85,30.61,26.51,25.99,0.52,0.05,20.79,52.92,33.17,0.90,0.90,-25.35,-23.95
229,37.43,35.75,1.68,37.43,27.97,31.64,3.66,31.64,25.37,26.71,1.35,0.05,20.00,48.28,29.28,0.79,0.90,-18.66,-27.32
230,33.91,39.80,5.89,39.80,28.26,29.05,0.79,29.05,23.14,25.91,2.77,0.08,21.82,54.66,33.93,0.85,0.85,-20.96,-20.94
231,38.16,32.10,6.06,38.16,32.15,27.87,4.27,32.15,27.01,24.73,2.28,0.04,20.74,49.14,29.44,0.86,0.89,-23.81,-23.62
232,35.28,35.65,0.37,35.65,30.57,29.39,1.18,30.57,26.17,25.75,0.43,0.02,21.69,50.38,29.77,0.83,0.87,-21.72,-23.44
233,41.32,34.88,6.44,41.32,30.58,27.82,2.76,30.58,26.67,24.25,2.42,0.05,17.92,48.57,31.54,0.92,0.80,-25.60,-18.20
234,38.10,33.52,4.58,38.10,29.45,26.14,3.31,29.45,26.36,22.13,4.24,0.03,18.28,49.91,32.55,0.92,0.88,-23.61,-21.30
235,33.36,35.30,1.94,35.30,28.58,28.62,0.04,28.62,25.07,25.00,0.06,0.04,24.26,53.67,30.62,0.91,0.88,-24.30,-23.44
236,33.84,36.39,2.55,36.39,27.47,29.28,1.81,29.28,23.12,25.03,1.90,0.05,27.76,60.35,33.97,0.85,0.88,-19.84,-21.90
237,34.96,35.10,0.13,35.10,30.39,29.77,0.62,30.39,26.27,25.70,0.57,0.10,27.27,54.92,29.02,0.89,0.84,-26.17,-20.94
238,36.05,38.20,2.15,38.20,27.09,31.25,4.16,31.25,22.97,25.66,2.69,0.07,24.06,57.19,34.34,0.80,0.88,-15.72,-24.58
239,34.63,37.21,2.57,37.21,29.36,30.54,1.18,30.54,25.22,26.20,0.98,0.02,17.52,48.46,31.82,0.90,0.87,-24.11,-22.85
240,34.66,36.23,1.57,36.23,27.27,29.94,2.67,29.94,24.86,26.39,1.52,0.05,25.43,54.81,30.65,0.84,0.88,-19.97,-24.52
241,32.92,35.23,2.31,35.23,27.30,28.32,1.02,28.32,23.95,26.46,2.52,0.06,19.99,48.86,29.87,0.86,0.88,-20.99,-23.40
242,37.91,40.59,2.68,40.59,29.08,28.93,0.15,29.08,25.67,26.92,1.26,0.10,24.91,55.74,32.07,0.89,0.90,-23.72,-23.23
243,38.24,37.41,0.83,38.24,30.18,32.38,2.20,32.38,25.53,26.97,1.44,0.04,23.35,52.49,30.31,0.81,0.90,-18.95,-26.36
244,32.94,37.92,4.99,37.92,26.67,28.20,1.53,28.20,22.96,24.87,1.91,0.07,22.52,53.86,32.47,0.89,0.90,-21.72,-22.40
245,35.54,36.23,0.69,36.23,30.18,30.44,0.26,30.44,26.47,26.82,0.35,0.03,24.26,50.24,27.19,0.84,0.92,-21.91,-27.74
246,37.85,34.98,2.87,37.85,29.72,28.47,1.25,29.72,25.84,25.32,0.51,0.05,17.02,46.75,30.58,0.91,0.89,-24.28,-23.91
247,38.41,35.58,2.84,38.41,32.45,28.97,3.48,32.45,27.75,24.29,3.45,0.05,20.00,48.51,29.50,0.94,0.83,-28.67,-19.25
248,38.87,34.70,4.17,38.87,30.64,28.29,2.35,30.64,26.88,24.57,2.31,0.05,21.66,51.71,31.13,0.87,0.88,-23.30,-23.30
249,34.42,35.69,1.27,35.69,29.34,29.35,0.01,29.35,25.07,25.82,0.75,0.02,21.81,49.91,29.19,0.84,0.82,-22.28,-20.76
250,34.56,38.61,4.05,38.61,29.07,30.11,1.03,30.11,24.55,25.71,1.16,0.06,14.62,47.63,33.74,0.87,0.91,-21.93,-23.91
251,37.17,33.66,3.50,37.17,29.87,25.27,4.60,29.87,27.28,22.84,4.44,0.04,19.57,47.31,28.71,0.93,0.82,-26.95,-18.38
252,33.86,36.58,2.71,36.58,27.99,30.65,2.66,30.65,24.94,25.77,0.83,0.06,24.21,52.84,29.84,0.88,0.89,-22.75,-24.01
253,40.07,40.26,0.19,40.26,29.94,34.24,4.30,34.24,25.63,28.40,2.77,0.15,22.88,49.70,27.96,0.82,0.97,-20.38,-30.70
254,42.39,34.08,8.31,42.39,31.55,28.13,3.41,31.55,27.71,24.04,3.66,0.09,26.83,56.67,31.17,0.88,0.88,-22.95,-23.03
255,29.99,32.55,2.56,32.55,27.10,27.10,0.01,27.10,23.07,24.14,1.07,0.01,25.39,56.56,32.44,0.87,0.91,-19.79,-23.95
256,37.03,33.19,3.85,37.03,29.67,28.15,1.52,29.67,24.81,23.25,1.56,0.03,30.44,63.50,34.58,0.87,0.87,-21.05,-21.13
257,36.03,42.97,6.95,42.97,27.92,30.67,2.76,30.67,24.76,27.89,3.13,0.09,16.04,45.30,30.06,0.87,0.90,-22.57,-24.42
258,33.28,34.79,1.51,34.79,26.08,28.81,2.73,28.81,23.47,24.48,1.00,0.04,20.45,50.88,31.45,0.89,0.87,-21.52,-21.81
259,37.43,37.01,0.42,37.43,27.88,30.19,2.31,30.19,24.70,26.12,1.42,0.06,29.17,60.47,32.76,0.90,0.91,-22.70,-23.80
260,36.82,33.70,3.12,36.82,28.96,28.32,0.64,28.96,25.31,25.14,0.18,0.06,25.91,56.41,31.79,0.85,0.92,-20.42,-25.08
261,34.08,38.86,4.79,38.86,29.73,29.78,0.05,29.78,23.91,26.45,2.53,0.05,22.25,52.64,31.50,0.89,0.85,-24.45,-21.20
262,37.46,31.15,6.32,37.46,30.24,27.41,2.83,30.24,26.53,23.91,2.62,0.05,25.67,50.46,26.07,0.86,0.86,-22.97,-22.19
263,36.08,37.38,1.30,37.38,30.20,31.18,0.97,31.18,26.15,26.74,0.59,0.09,22.07,49.15,28.18,0.88,0.89,-24.61,-24.61
264,36.51,38.10,1.59,38.10,31.18,30.27,0.91,31.18,26.21,26.25,0.04,0.05,17.72,49.01,32.17,0.94,0.86,-26.82,-22.32
265,32.31,36.10,3.79,36.10,25.52,29.57,4.05,29.57,22.35,25.15,2.80,0.04,21.20,56.03,35.89,0.84,0.91,-17.73,-23.54
266,37.39,37.89,0.50,37.89,26.87,28.76,1.89,28.76,23.46,24.48,1.02,0.08,17.67,54.48,37.69,0.87,0.87,-19.21,-20.25
267,32.62,42.26,9.64,42.26,27.92,30.53,2.61,30.53,24.17,27.50,3.32,0.07,16.25,45.93,30.49,0.85,0.88,-21.68,-23.64
268,39.86,34.47,5.40,39.86,30.72,28.98,1.74,30.72,26.57,25.18,1.39,0.05,29.12,59.72,32.06,0.84,0.89,-21.34,-24.37
269,32.97,38.33,5.35,38.33,27.26,27.31,0.06,27.31,23.43,24.75,1.33,0.07,20.56,54.66,35.13,0.91,0.89,-21.54,-20.92
270,38.20,34.90,3.31,38.20,29.92,31.17,1.25,31.17,26.25,25.46,0.79,0.05,27.37,55.41,29.41,0.84,0.86,-20.77,-24.83
271,43.20,37.45,5.75,43.20,31.79,28.40,3.39,31.79,28.14,24.64,3.50,0.10,24.84,55.63,32.02,0.89,0.80,-25.88,-17.60
272,37.24,33.78,3.47,37.24,30.56,24.93,5.63,30.56,26.40,23.33,3.06,0.07,21.65,52.75,32.19,0.91,0.84,-26.10,-18.27
273,33.36,38.44,5.08,38.44,29.88,28.48,1.40,29.88,24.75,26.07,1.32,0.06,15.43,45.00,30.34,0.90,0.88,-24.78,-22.56
274,33.29,37.60,4.32,37.60,28.51,32.39,3.87,32.39,24.61,27.80,3.20,0.03,21.25,48.05,27.86,0.83,0.89,-20.11,-26.78
275,35.81,36.67,0.86,36.67,29.01,28.72,0.29,29.01,24.99,24.78,0.20,0.10,20.13,50.81,31.69,0.88,0.82,-23.44,-18.98
276,36.65,32.27,4.38,36.65,33.16,26.55,6.61,33.16,27.04,22.84,4.20,0.01,20.97,51.21,31.29,0.85,0.84,-22.04,-20.02
277,32.99,34.98,1.99,34.98,29.15,28.98,0.17,29.15,25.14,25.06,0.08,0.01,23.23,52.36,30.29,0.89,0.87,-23.92,-22.58
278,35.08,34.11,0.97,35.08,27.86,30.79,2.93,30.79,25.04,26.49,1.45,0.02,27.87,59.21,32.74,0.84,0.91,-19.33,-26.71
279,38.85,36.66,2.19,38.85,31.95,29.45,2.49,31.95,26.30,24.89,1.41,0.04,17.09,49.24,33.01,0.88,0.84,-23.96,-20.42
280,38.95,43.65,4.70,43.65,34.54,32.86,1.68,34.54,27.59,27.68,0.08,0.10,25.05,53.98,30.18,0.94,0.80,-30.47,-19.57
281,34.27,37.47,3.21,37.47,27.23,30.53,3.30,30.53,23.73,27.03,3.30,0.08,15.89,45.50,30.40,0.82,0.91,-18.64,-25.72
282,40.11,38.35,1.76,40.11,29.95,27.41,2.54,29.95,26.18,24.77,1.41,0.07,24.03,53.28,30.46,0.87,0.88,-23.08,-22.81
283,36.90,35.54,1.37,36.90,29.33,30.26,0.93,30.26,24.78,25.64,0.86,0.08,24.02,53.70,30.88,0.88,0.88,-23.47,-23.18
284,31.77,36.21,4.43,36.21,25.46,31.48,6.02,31.48,23.69,28.07,4.39,0.07,22.67,50.18,28.65,0.86,0.90,-19.92,-26.50
285,37.10,35.49,1.61,37.10,30.02,28.56,1.45,30.02,25.53,24.24,1.28,0.06,18.08,49.88,32.70,0.85,0.87,-21.47,-21.25
286,39.68,37.29,2.39,39.68,32.37,26.39,5.98,32.37,26.73,22.54,4.19,0.10,27.44,60.04,33.97,0.89,0.84,-26.06,-17.10
287,39.97,32.62,7.36,39.97,30.63,27.23,3.41,30.63,26.39,23.04,3.36,0.07,30.92,59.81,30.43,0.92,0.85,-25.10,-20.36
288,36.63,32.68,3.95,36.63,28.30,25.74,2.57,28.30,24.73,23.32,1.41,0.05,38.22,70.95,34.64,0.83,0.86,-18.87,-20.10
289,35.48,37.88,2.40,37.88,26.91,29.08,2.17,29.08,24.07,24.97,0.90,0.07,31.98,65.05,34.66,0.87,0.88,-20.19,-22.75
290,34.79,32.56,2.23,34.79,29.15,26.22,2.93,29.15,24.29,22.77,1.52,0.06,25.41,58.14,34.00,0.91,0.84,-23.42,-18.10
291,36.22,34.30,1.92,36.22,28.24,29.54,1.29,29.54,25.63,25.17,0.46,0.05,26.07,53.78,29.01,0.89,0.83,-23.74,-21.32
292,35.92,35.37,0.55,35.92,30.12,28.75,1.37,30.12,24.82,24.36,0.46,0.04,23.39,58.52,36.30,0.86,0.88,-20.95,-21.45
293,36.84,41.03,4.19,41.03,29.32,31.32,2.00,31.32,25.50,26.55,1.05,0.09,26.02,55.67,30.95,0.90,0.82,-24.97,-20.05
294,34.33,45.36,11.02,45.36,29.33,30.52,1.19,30.52,24.56,27.46,2.90,0.09,15.88,48.80,33.71,0.87,0.85,-22.84,-20.51
295,36.91,34.69,2.22,36.91,31.29,27.08,4.21,31.29,27.23,24.25,2.98,0.06,25.39,54.56,30.44,0.88,0.83,-24.82,-19.96
296,42.96,34.10,8.87,42.96,30.18,29.66,0.52,30.18,25.23,24.36,0.88,0.08,31.97,66.06,35.68,0.85,0.90,-19.20,-23.39
297,32.71,36.48,3.78,36.48,27.91,28.03,0.12,28.03,23.51,25.12,1.60,0.03,26.78,58.87,33.43,0.85,0.87,-19.55,-21.82
298,33.34,33.31,0.04,33.34,29.02,29.41,0.39,29.41,25.27,25.10,0.17,0.00,22.04,50.59,29.65,0.87,0.84,-22.30,-22.35
299,39.56,31.98,7.58,39.56,30.05,28.72,1.34,30.05,26.55,23.72,2.83,0.04,27.44,57.29,31.22,0.86,0.89,-21.01,-23.83
300,39.33,33.99,5.34,39.33,31.10,28.26,2.84,31.10,26.78,24.78,1.99,0.06,26.37,56.97,31.92,0.93,0.88,-26.58,-22.33
301,32.32,39.19,6.87,39.19,24.41,28.33,3.92,28.33,21.92,25.81,3.89,0.09,20.34,54.90,35.57,0.82,0.86,-16.95,-20.57
302,35.92,36.13,0.21,36.13,30.28,30.27,0.01,30.28,26.01,25.58,0.43,0.05,21.27,48.28,28.07,0.91,0.84,-27.23,-21.02
303,42.23,41.93,0.31,42.23,34.16,30.62,3.54,34.16,27.73,26.16,1.57,0.08,18.74,47.94,30.13,0.91,0.86,-26.37,-21.98
304,34.23,37.24,3.00,37.24,28.27,24.70,3.57,28.27,23.60,22.26,1.33,0.10,18.54,52.49,34.88,0.90,0.82,-22.71,-14.85
305,41.30,35.97,5.33,41.30,28.68,27.78,0.90,28.68,25.63,24.59,1.04,0.09,31.80,62.77,32.56,0.88,0.86,-21.99,-21.21
306,38.79,38.99,0.20,38.99,29.55,26.49,3.06,29.55,25.22,24.33,0.89,0.10,26.43,58.92,33.81,0.89,0.86,-23.45,-19.47
307,38.38,33.57,4.81,38.38,31.59,28.39,3.20,31.59,27.58,24.34,3.24,0.03,26.69,53.59,28.23,0.90,0.83,-25.51,-20.73
308,32.81,34.66,1.86,34.66,27.80,27.49,0.32,27.80,24.25,25.33,1.08,0.07,19.70,48.80,30.08,0.91,0.90,-24.41,-22.40
309,37.54,42.12,4.58,42.12,28.88,28.82,0.06,28.88,25.16,26.63,1.48,0.07,20.67,50.12,30.48,0.87,0.83,-22.62,-20.52
310,34.08,40.00,5.92,40.00,24.31,30.34,6.03,30.34,22.31,26.15,3.84,0.10,18.61,50.41,32.73,0.86,0.88,-18.99,-22.79
311,36.11,34.64,1.47,36.11,30.30,28.00,2.30,30.30,25.99,25.30,0.69,0.06,29.97,58.39,29.92,0.83,0.85,-22.66,-21.07
312,36.04,42.49,6.45,42.49,31.85,28.79,3.06,31.85,26.06,26.28,0.22,0.11,21.66,48.92,28.34,0.92,0.84,-28.52,-20.48
313,38.31,35.58,2.73,38.31,30.51,27.91,2.60,30.51,26.94,22.85,4.09,0.08,22.42,53.92,32.62,0.87,0.75,-25.73,-13.65
314,35.50,39.04,3.54,39.04,28.99,34.29,5.29,34.29,24.94,27.48,2.54,0.10,24.57,53.53,30.19,0.80,0.90,-19.05,-26.59
315,36.74,40.01,3.28,40.01,29.54,29.94,0.40,29.94,25.44,27.28,1.84,0.07,25.07,52.29,28.47,0.85,0.92,-21.85,-26.34
316,35.48,32.52,2.96,35.48,29.43,25.59,3.83,29.43,24.67,22.02,2.65,0.04,17.41,51.77,35.23,0.87,0.83,-21.66,-17.49
317,35.31,43.54,8.23,43.54,27.05,33.50,6.44,33.50,22.55,28.22,5.67,0.11,18.46,51.75,34.22,0.82,0.90,-17.52,-25.46
318,36.97,40.85,3.88,40.85,29.98,33.45,3.47,33.45,26.26,27.68,1.43,0.12,19.32,47.25,28.90,0.91,0.88,-26.06,-24.66
319,38.67,31.80,6.87,38.67,29.95,26.25,3.70,29.95,26.78,22.47,4.32,0.07,22.23,51.59,30.47,0.93,0.84,-27.00,-18.82
320,39.99,45.02,5.02,45.02,30.99,30.92,0.07,30.99,25.79,28.52,2.74,0.11,22.52,52.42,31.02,0.85,0.87,-23.12,-23.42
321,38.66,36.18,2.48,38.66,29.36,31.33,1.97,31.33,25.39,26.27,0.88,0.08,26.86,57.59,32.08,0.85,0.84,-21.35,-21.71
322,37.98,30.79,7.19,37.98,30.77,24.62,6.15,30.77,25.60,21.80,3.79,0.05,18.84,52.32,34.42,0.87,0.83,-21.84,-17.69
323,36.77,34.39,2.39,36.77,31.51,27.74,3.78,31.51,27.36,23.56,3.81,0.05,23.23,51.65,29.57,0.89,0.79,-26.98,-16.99
324,38.05,36.74,1.31,38.05,27.07,33.08,6.00,33.08,24.40,26.68,2.28,0.08,23.40,53.95,31.73,0.82,0.89,-17.38,-26.29
325,42.86,29.93,12.93,42.86,30.45,25.24,5.21,30.45,27.56,22.26,5.30,0.07,23.98,55.35,32.57,0.88,0.89,-22.47,-21.26
326,30.88,34.94,4.07,34.94,28.70,29.26,0.55,29.26,23.97,25.72,1.75,0.01,20.61,48.01,28.43,0.85,0.81,-21.71,-20.70
327,36.26,34.85,1.40,36.26,30.27,28.49,1.78,30.27,25.88,24.29,1.59,0.06,24.44,52.90,29.69,0.90,0.84,-24.84,-20.23
328,35.50,41.75,6.25,41.75,25.97,32.03,6.06,32.03,23.49,27.63,4.14,0.08,15.88,46.67,31.58,0.85,0.88,-19.84,-23.94
329,34.15,34.57,0.42,34.57,27.99,29.44,1.45,29.44,24.13,26.43,2.30,0.07,19.45,48.07,29.60,0.85,0.90,-21.36,-23.97
330,35.94,37.15,1.21,37.15,29.13,30.70,1.57,30.70,25.12,26.70,1.58,0.07,26.72,55.54,30.15,0.83,0.89,-20.99,-24.36
331,37.87,40.36,2.49,40.36,29.02,31.69,2.67,31.69,25.13,26.58,1.44,0.10,25.60,54.87,30.54,0.87,0.88,-22.90,-23.80
332,28.73,30.04,1.31,30.04,22.34,21.52,0.82,22.34,20.21,19.01,1.20,0.03,27.92,67.54,41.02,0.91,0.82,-18.06,-12.45
333,36.61,35.94,0.67,36.61,28.14,26.90,1.24,28.14,25.30,24.25,1.05,0.08,27.21,57.40,31.55,0.86,0.89,-21.56,-22.68
334,36.41,30.93,5.48,36.41,30.59,25.75,4.83,30.59,25.46,22.39,3.07,0.02,19.46,52.62,34.13,0.86,0.84,-21.98,-18.38
335,34.43,40.63,6.20,40.63,27.74,30.98,3.24,30.98,23.69,26.94,3.25,0.06,26.55,57.67,32.45,0.81,0.91,-18.28,-25.44
336,38.85,37.93,0.92,38.85,30.10,30.04,0.06,30.10,25.94,26.31,0.37,0.10,26.92,58.30,32.73,0.87,0.86,-22.21,-22.27
337,36.03,32.64,3.40,36.03,29.71,28.00,1.71,29.71,25.76,24.41,1.35,0.03,24.08,53.85,30.98,0.86,0.89,-21.54,-24.18
338,38.13,39.52,1.38,39.52,30.87,30.74,0.13,30.87,26.17,26.30,0.13,0.13,17.99,45.64,28.55,0.92,0.85,-26.91,-21.81
339,34.87,35.10,0.23,35.10,27.95,30.46,2.51,30.46,25.00,26.49,1.49,0.01,19.40,48.48,30.05,0.81,0.85,-18.92,-23.72
340,33.27,41.64,8.37,41.64,26.06,29.28,3.21,29.28,23.26,24.68,1.41,0.09,17.05,51.09,34.90,0.88,0.87,-20.31,-19.98
341,31.66,32.70,1.04,32.70,27.56,27.60,0.04,27.60,23.20,24.04,0.84,0.01,19.19,52.21,33.98,0.90,0.91,-22.17,-21.94
342,36.86,42.39,5.53,42.39,30.65,27.59,3.05,30.65,25.25,26.20,0.94,0.08,19.38,47.65,29.24,0.83,0.87,-21.56,-22.65
343,43.84,32.11,11.73,43.84,34.74,27.75,6.99,34.74,28.97,23.30,5.67,0.05,23.65,53.10,30.63,0.86,0.86,-24.10,-21.50
344,42.70,36.57,6.14,42.70,33.58,27.75,5.83,33.58,28.71,23.56,5.16,0.05,23.70,53.69,31.17,0.88,0.84,-25.28,-20.88
345,37.36,30.54,6.82,37.36,31.36,24.38,6.98,31.36,27.63,21.99,5.64,0.06,25.24,56.96,32.98,0.91,0.80,-25.18,-16.09
