,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
507,30.20,29.48,0.71,30.20,25.80,26.46,0.65,26.46,22.84,22.76,0.08,0.02,58.79,90.00,34.15,26.81,26.74
508,35.88,33.31,2.56,35.88,25.93,29.23,3.31,29.23,23.92,24.64,0.72,0.06,55.51,90.00,37.26,25.96,28.05
509,28.61,23.80,4.81,28.61,22.30,18.45,3.85,22.30,20.34,16.66,3.67,0.04,52.68,90.00,39.95,22.64,18.15
510,32.78,33.09,0.32,33.09,28.39,28.39,0.00,28.39,24.35,24.25,0.10,0.05,63.88,90.00,29.32,29.77,29.58
511,30.94,34.41,3.47,34.41,27.38,29.97,2.58,29.97,23.97,25.50,1.53,0.03,66.18,90.00,27.13,28.53,30.83
512,36.79,34.58,2.21,36.79,29.98,28.65,1.34,29.98,27.10,25.98,1.12,0.03,55.03,90.00,37.72,29.96,28.62
513,28.16,28.32,0.16,28.32,24.79,24.10,0.70,24.79,22.12,21.83,0.29,0.01,55.36,90.00,37.41,24.63,24.66
514,32.62,31.04,1.59,32.62,24.78,26.39,1.61,26.39,23.62,24.49,0.87,0.04,56.70,90.00,36.13,25.59,27.12
515,36.65,35.79,0.86,36.65,26.13,26.94,0.80,26.94,24.71,25.08,0.36,0.07,57.30,90.00,35.56,26.48,27.68
516,31.34,32.68,1.34,32.68,24.84,23.97,0.87,24.84,22.64,22.58,0.06,0.03,52.16,90.00,40.45,25.34,24.90
517,37.85,37.02,0.83,37.85,27.78,28.79,1.00,28.79,25.29,25.84,0.54,0.08,59.29,90.00,33.68,27.22,27.99
518,36.39,34.79,1.60,36.39,28.02,27.24,0.77,28.02,25.70,25.14,0.55,0.04,57.05,90.00,35.81,27.91,27.99
519,33.07,32.64,0.43,33.07,27.51,28.21,0.70,28.21,25.90,25.51,0.39,0.02,56.23,90.00,36.58,28.63,28.39
520,34.68,37.72,3.04,37.72,26.84,28.43,1.59,28.43,24.27,25.95,1.68,0.09,57.81,90.00,35.08,26.97,27.52
521,35.07,32.78,2.29,35.07,26.38,27.83,1.45,27.83,24.66,24.06,0.60,0.04,60.02,90.00,32.98,26.83,28.25
522,29.50,31.19,1.69,31.19,23.53,24.59,1.06,24.59,21.54,22.73,1.18,0.04,57.72,90.00,35.17,24.78,25.32
523,30.61,32.27,1.67,32.27,27.78,27.71,0.07,27.78,25.20,24.60,0.59,0.03,55.93,86.43,33.30,28.51,28.09
524,35.17,32.90,2.27,35.17,28.53,24.33,4.20,28.53,25.32,23.15,2.18,0.05,60.00,90.00,33.00,28.65,25.41
525,31.39,32.62,1.22,32.62,26.48,27.19,0.71,27.19,24.12,24.86,0.74,0.03,57.55,90.00,35.32,26.52,27.45
526,31.19,32.47,1.28,32.47,25.94,26.52,0.58,26.52,23.39,23.63,0.24,0.04,59.10,90.00,33.85,27.13,27.37
527,30.80,33.56,2.76,33.56,26.36,25.28,1.08,26.36,23.35,23.80,0.45,0.04,55.98,90.00,36.82,26.78,26.07
528,32.77,30.17,2.61,32.77,26.38,25.36,1.02,26.38,23.84,22.32,1.52,0.04,57.76,90.00,35.13,26.85,25.60
529,36.73,34.32,2.42,36.73,25.57,25.22,0.35,25.57,24.24,22.55,1.68,0.08,57.32,90.00,35.55,26.99,25.75
530,33.70,34.24,0.54,34.24,21.81,23.64,1.83,23.64,20.48,22.39,1.92,0.04,46.95,90.00,45.40,20.31,23.32
531,31.91,34.37,2.47,34.37,26.43,27.01,0.58,27.01,23.10,24.21,1.11,0.05,56.81,90.00,36.03,26.54,27.28
532,33.30,34.55,1.25,34.55,26.41,26.65,0.24,26.65,24.14,25.30,1.16,0.04,58.33,90.00,34.59,27.13,27.31
533,38.99,38.33,0.66,38.99,26.25,24.56,1.69,26.25,24.62,24.00,0.61,0.10,54.98,90.00,37.77,26.48,25.32
534,32.44,34.90,2.46,34.90,24.84,27.58,2.73,27.58,22.97,24.95,1.97,0.06,57.07,90.00,35.78,26.61,28.96
535,31.31,32.98,1.67,32.98,26.08,26.07,0.01,26.08,23.16,24.37,1.21,0.02,61.38,90.00,31.69,26.68,26.70
536,30.60,28.41,2.19,30.60,28.02,24.41,3.62,28.02,24.37,21.90,2.47,0.03,66.53,90.00,26.80,29.07,25.86
537,34.22,40.53,6.31,40.53,27.60,28.88,1.27,28.88,26.18,27.40,1.22,0.07,52.55,90.00,40.08,28.75,28.18
538,31.47,29.74,1.73,31.47,26.80,25.40,1.40,26.80,24.33,22.57,1.76,0.04,60.37,90.00,32.65,27.34,26.48
539,31.39,30.08,1.31,31.39,26.53,25.75,0.78,26.53,24.42,23.49,0.92,0.03,57.34,90.00,35.53,27.07,27.11
540,34.36,30.32,4.04,34.36,27.42,19.60,7.83,27.42,25.25,19.10,6.15,0.07,51.41,90.00,41.16,27.86,19.64
541,35.73,29.78,5.95,35.73,25.65,23.75,1.90,25.65,23.72,21.65,2.07,0.06,61.55,90.00,31.53,26.74,24.46
542,34.29,35.18,0.89,35.18,23.75,18.05,5.70,23.75,22.98,17.94,5.04,0.06,40.90,90.00,51.15,23.90,16.80
543,38.39,40.54,2.15,40.54,28.23,29.56,1.33,29.56,26.36,26.81,0.45,0.07,57.37,90.00,35.49,27.74,28.49
544,39.87,35.42,4.44,39.87,27.35,24.89,2.46,27.35,25.78,23.75,2.03,0.09,59.36,90.00,33.61,28.21,25.53
545,36.00,33.34,2.66,36.00,27.71,28.97,1.26,28.97,25.66,25.57,0.09,0.05,60.77,90.00,32.27,28.57,29.18
546,33.94,35.85,1.91,35.85,25.36,25.07,0.29,25.36,23.02,23.31,0.30,0.06,51.57,90.00,41.01,24.23,24.50
547,35.16,32.42,2.74,35.16,28.87,26.87,2.00,28.87,25.13,24.67,0.47,0.01,54.61,90.00,38.12,26.83,27.41
548,35.75,31.89,3.86,35.75,26.15,25.46,0.69,26.15,24.72,23.12,1.60,0.02,56.04,90.00,36.77,26.53,26.77
549,32.23,37.38,5.15,37.38,27.25,29.08,1.83,29.08,24.69,26.27,1.58,0.04,54.73,90.00,38.01,27.59,28.22
550,31.54,39.04,7.50,39.04,24.00,26.21,2.21,26.21,22.89,25.25,2.36,0.04,52.83,90.00,39.81,24.28,26.51
551,37.50,36.60,0.90,37.50,26.96,22.74,4.22,26.96,24.40,22.34,2.06,0.05,53.27,90.00,39.39,27.29,23.42
552,32.54,37.33,4.79,37.33,26.99,26.42,0.57,26.99,23.79,24.94,1.15,0.05,54.15,90.00,38.55,26.48,25.93
553,38.08,37.92,0.16,38.08,29.59,28.36,1.23,29.59,26.93,25.88,1.06,0.03,54.65,90.00,38.08,28.59,28.07
554,31.40,36.05,4.65,36.05,26.98,27.29,0.31,27.29,24.04,24.33,0.29,0.05,63.69,90.00,29.49,27.79,27.60
555,29.94,26.62,3.32,29.94,27.41,24.67,2.75,27.41,23.30,22.04,1.26,0.00,54.17,86.83,35.37,28.01,25.78
556,33.96,35.82,1.85,35.82,27.32,25.64,1.68,27.32,24.82,24.71,0.11,0.06,55.07,90.00,37.69,27.03,25.98
557,29.22,31.96,2.75,31.96,25.39,25.92,0.53,25.92,22.77,22.95,0.18,0.03,59.86,90.00,33.13,25.59,26.59
558,31.94,33.52,1.58,33.52,25.67,26.47,0.79,26.47,23.28,24.12,0.85,0.04,58.14,90.00,34.77,26.36,27.05
559,40.60,32.53,8.07,40.60,27.00,22.08,4.92,27.00,25.99,21.45,4.54,0.08,54.90,90.00,37.84,28.18,23.42
560,31.81,29.37,2.44,31.81,25.22,24.64,0.59,25.22,22.46,22.54,0.08,0.06,59.97,89.35,32.37,25.98,25.75
561,26.09,31.31,5.22,31.31,22.61,25.68,3.07,25.68,20.43,22.77,2.35,0.02,56.74,90.00,36.10,23.12,25.49
562,34.53,33.46,1.07,34.53,28.49,28.36,0.13,28.49,25.60,25.79,0.19,0.01,60.89,90.00,32.15,28.52,29.18
563,30.03,30.81,0.78,30.81,25.36,26.77,1.41,26.77,23.06,24.22,1.15,0.04,60.16,90.00,32.85,26.36,28.08
564,37.97,36.12,1.85,37.97,26.77,26.91,0.14,26.91,26.10,24.76,1.34,0.06,56.01,90.00,36.79,27.44,26.71
565,30.59,33.03,2.44,33.03,24.39,27.00,2.61,27.00,22.51,24.01,1.50,0.07,62.03,90.00,31.07,25.91,27.88
566,32.66,36.26,3.60,36.26,26.34,28.45,2.12,28.45,24.13,26.09,1.96,0.03,58.28,90.00,34.64,27.49,29.16
567,39.16,35.16,4.00,39.16,30.43,27.47,2.96,30.43,27.82,24.66,3.16,0.04,54.07,90.00,38.63,29.88,27.14
568,34.38,32.51,1.86,34.38,25.95,27.51,1.56,27.51,24.42,24.93,0.51,0.05,57.69,90.00,35.19,26.94,28.61
569,33.90,34.44,0.54,34.44,23.38,26.55,3.17,26.55,21.29,24.30,3.02,0.05,53.68,90.00,39.00,21.93,27.01
570,30.97,35.80,4.84,35.80,26.00,22.70,3.29,26.00,24.07,22.47,1.60,0.06,50.84,90.00,41.70,26.59,22.39
571,31.10,31.21,0.11,31.21,23.55,23.46,0.10,23.55,22.42,22.36,0.05,0.03,45.65,90.00,46.64,23.33,23.54
572,35.60,34.84,0.77,35.60,27.95,24.94,3.01,27.95,26.65,23.85,2.80,0.05,53.86,90.00,38.83,28.64,24.68
573,30.19,38.33,8.14,38.33,22.02,27.01,4.99,27.01,20.88,24.62,3.75,0.06,55.90,90.00,36.89,22.58,27.80
574,31.43,32.05,0.62,32.05,25.88,25.39,0.49,25.88,23.85,23.12,0.73,0.04,55.51,90.00,37.27,26.38,26.11
575,33.80,34.95,1.16,34.95,26.00,26.63,0.63,26.63,24.49,24.15,0.34,0.08,57.55,90.00,35.32,26.55,27.19
576,31.97,31.00,0.97,31.97,27.10,24.88,2.22,27.10,23.90,22.49,1.41,0.04,63.05,90.00,30.10,28.10,25.84
577,35.08,32.97,2.11,35.08,27.83,28.35,0.51,28.35,25.25,25.82,0.57,0.06,55.63,90.00,37.15,27.72,28.68
578,28.74,29.19,0.45,29.19,26.69,26.66,0.03,26.69,23.32,23.89,0.57,0.00,56.83,88.74,34.76,27.57,27.77
579,32.93,27.24,5.69,32.93,26.49,24.92,1.57,26.49,24.36,21.86,2.50,0.03,60.68,90.00,32.35,27.56,25.97
580,31.76,32.18,0.42,32.18,25.16,24.57,0.59,25.16,23.03,22.90,0.13,0.03,50.97,90.00,41.58,25.09,24.81
581,29.86,35.39,5.52,35.39,24.80,26.22,1.42,26.22,23.05,25.33,2.28,0.06,57.78,90.00,35.11,26.21,26.97
582,32.33,30.71,1.62,32.33,25.07,26.48,1.41,26.48,22.51,23.85,1.35,0.02,52.92,90.00,39.72,24.06,25.67
583,27.89,27.48,0.41,27.89,22.43,23.76,1.33,23.76,20.89,21.51,0.62,0.04,64.49,90.00,28.74,23.64,25.39
584,30.32,28.52,1.80,30.32,26.90,25.73,1.17,26.90,23.84,22.78,1.06,0.01,55.10,90.00,37.65,26.92,25.76
585,35.66,37.58,1.92,37.58,26.62,29.87,3.25,29.87,24.73,26.09,1.35,0.06,58.76,90.00,34.18,26.52,29.34
586,33.19,31.08,2.11,33.19,29.07,27.15,1.92,29.07,25.04,23.62,1.42,0.05,64.85,90.00,28.39,30.38,28.62
587,33.91,37.20,3.30,37.20,28.34,26.97,1.37,28.34,24.76,25.36,0.60,0.05,58.11,90.00,34.80,27.19,26.68
588,40.21,31.70,8.51,40.21,25.14,19.16,5.98,25.14,24.06,18.02,6.04,0.04,45.13,90.00,47.13,23.05,17.48
589,29.44,34.67,5.22,34.67,24.01,27.09,3.08,27.09,22.11,24.23,2.11,0.04,52.54,90.00,40.08,24.24,25.59
590,33.77,36.56,2.79,36.56,25.92,26.47,0.55,26.47,23.08,23.88,0.80,0.07,57.09,90.00,35.77,26.31,26.03
591,33.43,34.27,0.84,34.27,26.38,25.70,0.68,26.38,24.10,24.09,0.01,0.06,51.77,90.00,40.82,26.48,26.28
592,35.40,38.26,2.85,38.26,28.25,27.86,0.39,28.25,25.91,26.21,0.30,0.07,56.46,90.00,36.37,28.48,28.30
593,34.57,34.48,0.09,34.57,29.59,29.61,0.01,29.61,25.35,25.69,0.34,0.05,61.78,90.00,31.31,30.34,29.70
594,33.37,32.00,1.37,33.37,24.40,25.99,1.59,25.99,22.64,23.22,0.58,0.07,60.02,90.00,32.98,25.53,26.45
595,27.88,31.64,3.76,31.64,21.17,24.62,3.45,24.62,20.62,22.40,1.78,0.06,53.41,90.00,39.26,22.25,25.18
596,37.20,35.80,1.40,37.20,28.97,26.34,2.63,28.97,26.17,24.47,1.71,0.04,53.73,90.00,38.96,28.94,26.67
597,31.44,30.84,0.59,31.44,26.87,26.05,0.82,26.87,24.28,23.94,0.34,0.04,61.03,90.00,32.02,27.81,27.07
598,32.77,31.99,0.78,32.77,27.84,27.08,0.76,27.84,24.45,23.91,0.54,0.03,61.46,90.00,31.61,28.66,27.48
599,27.84,29.81,1.96,29.81,24.25,25.69,1.44,25.69,22.08,23.27,1.19,0.03,58.06,90.00,34.84,25.21,25.72
600,37.04,36.04,1.00,37.04,27.54,25.14,2.40,27.54,25.43,23.11,2.32,0.07,57.88,90.00,35.01,28.28,25.33
601,27.73,29.38,1.65,29.38,23.56,23.59,0.03,23.59,21.26,22.06,0.80,0.03,59.99,90.00,33.01,24.98,25.02
602,27.45,29.79,2.33,29.79,24.27,24.16,0.10,24.27,22.40,22.98,0.58,0.02,63.95,90.00,29.25,25.38,25.38
603,30.40,32.74,2.35,32.74,26.23,27.38,1.15,27.38,23.97,24.68,0.72,0.04,63.40,90.00,29.77,27.84,28.42
604,29.66,35.32,5.66,35.32,21.07,28.07,7.00,28.07,19.60,25.35,5.75,0.03,51.65,90.00,40.94,20.83,27.62
605,33.53,31.86,1.67,33.53,25.27,24.67,0.60,25.27,23.69,23.03,0.66,0.05,54.95,90.00,37.80,25.69,25.36
606,33.00,29.97,3.03,33.00,23.55,26.50,2.96,26.50,22.62,22.82,0.20,0.04,57.72,90.00,35.17,24.16,26.17
607,38.64,37.21,1.42,38.64,25.54,23.86,1.67,25.54,25.43,23.66,1.77,0.10,50.64,90.00,41.89,26.10,24.48
608,34.74,37.31,2.57,37.31,25.76,26.20,0.44,26.20,23.69,24.85,1.16,0.07,56.22,90.00,36.59,26.39,26.07
609,32.35,31.71,0.64,32.35,28.47,24.81,3.66,28.47,25.00,23.36,1.64,0.03,57.91,90.00,34.98,28.58,25.28
610,33.58,32.19,1.40,33.58,28.16,27.83,0.33,28.16,24.69,24.44,0.25,0.03,59.31,90.00,33.66,27.31,27.53
611,33.49,32.80,0.68,33.49,26.77,26.19,0.58,26.77,23.96,23.65,0.31,0.07,60.92,90.00,32.13,27.51,26.73
612,30.70,30.12,0.58,30.70,26.51,24.51,2.00,26.51,23.44,22.61,0.82,0.05,57.20,90.00,35.66,26.35,24.95
613,27.14,25.56,1.58,27.14,24.36,22.99,1.37,24.36,21.82,20.93,0.89,0.01,61.87,90.00,31.22,26.48,24.27
614,32.44,32.64,0.19,32.64,24.72,26.46,1.74,26.46,23.01,23.81,0.80,0.03,56.35,90.00,36.47,24.74,26.76
615,32.69,33.02,0.33,33.02,27.03,25.59,1.44,27.03,24.86,23.50,1.36,0.01,55.63,90.00,37.15,27.69,25.30
616,29.05,29.04,0.01,29.05,24.87,24.22,0.66,24.87,23.36,23.17,0.19,0.04,60.27,90.00,32.74,26.81,25.97
617,40.15,36.73,3.42,40.15,28.64,27.72,0.92,28.64,26.40,25.32,1.08,0.06,52.14,90.00,40.47,27.80,26.40
618,34.26,38.78,4.52,38.78,25.37,27.78,2.41,27.78,23.93,25.77,1.85,0.07,55.88,90.00,36.92,25.86,27.60
619,35.71,38.70,2.99,38.70,28.75,28.59,0.16,28.75,25.54,26.12,0.58,0.05,56.23,90.00,36.58,28.15,27.53
620,31.51,31.19,0.33,31.51,25.58,26.45,0.87,26.45,23.76,23.69,0.07,0.03,58.65,90.00,34.28,26.03,27.41
621,34.95,35.05,0.10,35.05,27.17,26.96,0.20,27.17,24.96,24.39,0.57,0.06,57.36,90.00,35.51,27.87,27.20
622,40.86,40.21,0.65,40.86,27.50,28.08,0.58,28.08,25.80,25.83,0.03,0.07,56.97,90.00,35.88,27.15,27.37
623,38.34,37.98,0.36,38.34,26.01,26.63,0.62,26.63,25.04,25.14,0.09,0.04,52.42,90.00,40.20,26.04,27.31
624,36.75,35.57,1.18,36.75,25.04,25.78,0.74,25.78,23.49,23.54,0.05,0.07,54.06,90.00,38.64,24.51,25.43
625,32.39,32.57,0.18,32.57,24.18,25.53,1.36,25.53,23.10,23.77,0.67,0.03,54.46,90.00,38.27,25.23,26.52
626,33.12,34.71,1.59,34.71,26.50,26.87,0.37,26.87,23.80,24.34,0.55,0.04,60.68,90.00,32.35,26.49,27.36
627,35.75,33.98,1.77,35.75,25.33,27.11,1.78,27.11,24.58,24.90,0.31,0.07,57.87,90.00,35.02,26.58,26.50
628,34.13,34.58,0.45,34.58,27.97,24.41,3.56,27.97,25.44,23.16,2.28,0.05,58.17,90.00,34.74,29.25,24.35
629,32.14,34.78,2.63,34.78,26.96,27.35,0.39,27.35,23.83,24.70,0.86,0.07,58.89,90.00,34.05,26.63,27.67
630,31.75,32.93,1.18,32.93,25.73,26.31,0.58,26.31,23.69,24.18,0.49,0.03,59.85,90.00,33.14,27.07,27.34
631,33.11,33.46,0.35,33.46,25.17,28.70,3.53,28.70,23.44,25.63,2.19,0.04,56.55,90.00,36.28,25.07,29.12
632,32.56,34.14,1.59,34.14,27.47,27.26,0.21,27.47,23.67,23.77,0.11,0.07,61.12,90.00,31.94,27.88,27.61
633,34.08,37.47,3.39,37.47,23.28,25.63,2.35,25.63,23.02,24.48,1.46,0.05,54.04,90.00,38.66,24.01,26.18
634,32.42,31.24,1.18,32.42,26.77,25.61,1.15,26.77,25.03,23.96,1.07,0.04,58.10,90.00,34.81,27.94,26.44
635,33.27,34.14,0.87,34.14,27.77,29.23,1.46,29.23,24.63,25.70,1.06,0.04,58.27,90.00,34.65,28.00,29.41
636,31.10,30.88,0.22,31.10,24.82,25.06,0.24,25.06,23.26,22.40,0.86,0.03,56.98,90.00,35.87,25.50,24.04
637,33.45,34.93,1.47,34.93,28.00,26.91,1.09,28.00,24.05,24.39,0.33,0.03,64.28,90.00,28.93,29.18,28.13
638,34.48,32.25,2.23,34.48,25.34,26.03,0.69,26.03,24.13,23.73,0.40,0.04,60.49,90.00,32.54,26.77,27.05
639,38.10,40.31,2.21,40.31,26.48,27.54,1.06,27.54,24.09,25.48,1.39,0.11,52.47,90.00,40.16,26.19,26.98
640,35.34,37.04,1.70,37.04,27.56,26.42,1.14,27.56,25.39,24.03,1.36,0.07,55.61,90.00,37.17,27.43,26.26
641,30.28,32.27,1.99,32.27,25.58,25.76,0.18,25.76,22.90,23.21,0.31,0.05,59.18,90.00,33.78,26.40,26.22
642,37.38,33.07,4.31,37.38,27.81,25.95,1.86,27.81,26.06,24.20,1.87,0.04,56.52,90.00,36.30,27.98,26.47
643,32.71,32.32,0.39,32.71,24.40,25.62,1.23,25.62,23.38,24.22,0.85,0.04,52.57,90.00,40.06,24.51,26.31
644,37.43,35.79,1.64,37.43,28.16,28.50,0.34,28.50,26.46,25.73,0.73,0.05,54.42,90.00,38.30,28.60,29.31
645,33.39,37.89,4.50,37.89,25.93,28.08,2.15,28.08,23.92,26.11,2.19,0.06,59.68,90.00,33.30,26.82,28.84
646,35.31,34.03,1.28,35.31,27.19,27.44,0.25,27.44,25.23,25.90,0.67,0.04,55.19,90.00,37.57,27.20,27.52
647,33.08,30.38,2.70,33.08,26.37,24.98,1.38,26.37,23.91,23.11,0.80,0.05,55.36,90.00,37.41,26.94,26.20
648,33.02,34.32,1.30,34.32,24.78,26.85,2.07,26.85,23.49,25.40,1.91,0.05,53.03,90.00,39.63,24.45,27.36
649,34.89,36.06,1.17,36.06,28.33,28.75,0.42,28.75,25.62,26.21,0.59,0.06,56.53,90.00,36.29,28.34,28.61
650,34.84,37.31,2.47,37.31,25.27,25.82,0.55,25.82,22.77,23.45,0.68,0.11,53.03,90.00,39.62,24.79,24.25
651,37.55,36.32,1.24,37.55,25.06,27.81,2.75,27.81,23.75,24.52,0.77,0.06,53.32,90.00,39.35,24.27,27.37
652,33.32,36.14,2.82,36.14,23.31,26.32,3.01,26.32,21.79,23.99,2.19,0.07,58.99,90.00,33.96,23.89,26.78
653,35.04,39.14,4.11,39.14,25.66,25.47,0.19,25.66,24.15,25.16,1.02,0.08,56.09,90.00,36.71,26.16,25.94
654,40.22,37.35,2.87,40.22,27.57,28.21,0.63,28.21,26.31,26.50,0.19,0.09,55.32,90.00,37.44,27.60,28.95
655,34.58,33.40,1.19,34.58,28.40,28.92,0.53,28.92,25.70,25.31,0.39,0.01,55.57,90.00,37.21,28.38,28.16
656,33.50,31.71,1.79,33.50,25.91,25.82,0.09,25.91,24.34,23.75,0.59,0.03,55.73,90.00,37.06,26.65,26.46
657,29.56,29.65,0.09,29.65,25.07,22.00,3.07,25.07,22.40,21.12,1.28,0.04,59.27,90.00,33.69,25.83,23.19
658,37.46,32.02,5.44,37.46,28.33,26.14,2.19,28.33,26.17,23.76,2.41,0.05,56.81,90.00,36.03,28.52,26.85
659,32.22,30.83,1.39,32.22,27.09,26.10,1.00,27.09,24.39,23.22,1.18,0.03,58.29,90.00,34.62,27.70,26.58
660,29.55,32.02,2.48,32.02,25.97,28.61,2.63,28.61,23.81,25.33,1.52,0.03,58.13,90.00,34.77,26.40,28.97
661,37.14,35.66,1.48,37.14,21.14,25.08,3.94,25.08,21.65,23.39,1.74,0.08,52.38,90.00,40.24,22.06,25.67
662,35.47,36.60,1.14,36.60,26.29,28.28,1.98,28.28,24.57,26.04,1.47,0.06,54.85,90.00,37.89,26.30,28.12
663,25.55,24.44,1.11,25.55,21.70,18.22,3.47,21.70,19.98,17.24,2.75,0.02,54.37,90.00,38.34,22.36,19.15
664,37.74,33.63,4.11,37.74,28.88,27.55,1.33,28.88,25.93,25.39,0.55,0.05,55.40,90.00,37.37,28.31,27.97
665,38.20,38.16,0.03,38.20,26.08,28.03,1.95,28.03,25.38,26.42,1.04,0.06,54.96,90.00,37.79,26.86,27.67
666,33.12,31.12,2.00,33.12,26.35,26.34,0.01,26.35,22.68,22.57,0.11,0.03,57.98,90.00,34.92,26.90,26.52
667,38.71,31.00,7.71,38.71,27.38,22.78,4.59,27.38,25.26,21.43,3.84,0.06,55.22,90.00,37.54,27.35,22.95
668,32.03,37.64,5.61,37.64,26.01,28.75,2.74,28.75,24.45,26.41,1.96,0.05,54.59,90.00,38.14,27.34,29.14
669,34.69,35.76,1.07,35.76,28.31,27.81,0.50,28.31,25.50,24.63,0.87,0.03,56.74,90.00,36.10,28.26,28.18
670,34.28,34.89,0.61,34.89,28.58,27.47,1.10,28.58,26.14,26.02,0.13,0.03,55.46,90.00,37.31,28.14,27.86
671,36.15,36.23,0.08,36.23,25.06,25.51,0.44,25.51,23.86,24.04,0.18,0.06,52.10,90.00,40.51,24.58,25.34
672,27.86,31.49,3.63,31.49,25.82,26.31,0.49,26.31,22.01,22.31,0.30,0.02,62.04,89.54,30.59,26.61,27.28
673,34.31,31.21,3.10,34.31,28.55,26.69,1.86,28.55,25.83,24.38,1.45,0.02,54.67,90.00,38.06,28.39,27.35
674,31.37,37.57,6.19,37.57,28.10,28.93,0.83,28.93,24.70,26.39,1.69,0.04,61.96,90.00,31.14,28.40,29.32
675,31.69,26.91,4.78,31.69,26.71,23.08,3.63,26.71,24.11,21.00,3.11,0.02,55.65,90.00,37.13,27.10,23.50
676,32.43,32.63,0.20,32.63,25.22,24.51,0.71,25.22,23.21,22.82,0.38,0.03,54.86,90.00,37.88,26.73,25.70
677,30.00,32.18,2.18,32.18,25.84,26.13,0.29,26.13,23.07,24.18,1.11,0.05,57.24,90.00,35.62,26.17,26.27
678,34.10,31.98,2.12,34.10,25.35,27.55,2.20,27.55,24.20,24.87,0.67,0.05,59.34,90.00,33.63,26.03,27.93
679,35.24,35.11,0.13,35.24,27.71,26.37,1.34,27.71,25.36,24.71,0.65,0.06,55.67,90.00,37.11,28.21,26.76
680,37.42,37.40,0.02,37.42,27.37,28.34,0.97,28.34,26.24,26.19,0.06,0.05,50.84,90.00,41.71,26.95,27.35
681,32.72,33.55,0.83,33.55,26.03,27.43,1.40,27.43,24.06,25.08,1.02,0.04,59.76,90.00,33.23,27.08,28.06
682,39.44,36.83,2.61,39.44,27.72,28.45,0.73,28.45,26.34,26.56,0.23,0.04,56.73,90.00,36.11,27.77,28.88
683,35.99,39.87,3.88,39.87,28.72,27.50,1.22,28.72,25.24,26.52,1.28,0.06,50.84,90.00,41.71,26.81,26.83
684,38.20,36.58,1.62,38.20,26.54,27.04,0.51,27.04,24.98,24.84,0.14,0.06,58.17,90.00,34.74,27.01,27.70
685,36.54,37.93,1.39,37.93,24.40,27.50,3.10,27.50,23.74,24.45,0.71,0.05,56.08,90.00,36.72,24.71,27.17
686,36.08,34.52,1.56,36.08,27.53,26.90,0.63,27.53,25.94,25.06,0.88,0.03,56.48,90.00,36.34,28.63,28.09
687,40.35,34.20,6.15,40.35,30.47,26.52,3.95,30.47,27.02,24.58,2.43,0.06,55.11,90.00,37.65,29.28,27.38
688,26.59,29.42,2.83,29.42,18.70,26.51,7.82,26.51,18.27,24.42,6.15,0.02,51.75,90.00,40.83,18.65,27.37
689,32.28,36.30,4.01,36.30,26.88,28.23,1.35,28.23,23.65,25.08,1.43,0.05,60.06,90.00,32.95,27.26,28.42
690,34.10,32.18,1.93,34.10,27.31,26.32,0.99,27.31,24.75,23.57,1.18,0.03,56.15,90.00,36.66,27.57,26.19
691,26.87,35.93,9.05,35.93,23.59,28.35,4.77,28.35,21.24,25.50,4.26,0.04,53.55,90.00,39.13,24.39,27.12
692,32.53,30.39,2.14,32.53,27.86,27.21,0.65,27.86,25.17,24.25,0.92,0.01,60.79,90.00,32.25,28.49,28.13
693,30.96,31.29,0.33,31.29,24.16,25.11,0.96,25.11,22.23,23.04,0.82,0.02,53.53,90.00,39.15,23.52,25.45
694,33.21,30.08,3.13,33.21,27.18,26.40,0.78,27.18,23.98,23.14,0.84,0.02,58.86,90.00,34.08,27.39,27.12
695,32.84,33.49,0.65,33.49,25.11,23.67,1.44,25.11,23.25,22.21,1.04,0.06,52.67,90.00,39.97,24.93,23.53
696,34.89,30.13,4.76,34.89,28.30,19.74,8.56,28.30,24.94,19.11,5.84,0.05,56.45,90.00,36.37,28.53,20.18
697,37.29,39.70,2.41,39.70,30.01,31.62,1.61,31.62,27.31,28.45,1.14,0.06,61.68,90.00,31.40,30.35,31.41
698,24.05,33.73,9.68,33.73,19.18,24.74,5.55,24.74,17.80,22.91,5.11,0.04,55.89,90.00,36.91,19.91,25.85
699,35.17,33.16,2.01,35.17,28.68,27.20,1.49,28.68,25.95,24.63,1.32,0.04,57.76,90.00,35.13,28.13,27.72
700,35.18,35.82,0.64,35.82,28.52,28.47,0.05,28.52,25.78,25.53,0.24,0.05,60.35,90.00,32.67,28.11,27.42
701,31.07,30.06,1.01,31.07,26.14,27.14,1.00,27.14,23.90,24.35,0.45,0.02,60.76,90.00,32.27,27.02,27.58
702,29.69,30.86,1.16,30.86,25.23,23.95,1.28,25.23,23.20,22.29,0.91,0.03,52.44,90.00,40.19,26.17,24.12
703,35.57,33.82,1.75,35.57,27.96,28.81,0.85,28.81,26.16,25.27,0.89,0.05,63.60,90.00,29.58,29.00,29.45
