,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
836,37.97,39.96,1.99,39.96,33.35,30.77,2.58,33.35,27.10,26.14,0.96,0.07,60.88,87.40,29.56,0.80,0.78,-22.65,-19.93
837,35.39,39.43,4.04,39.43,31.52,33.27,1.75,33.27,26.29,27.17,0.88,0.04,62.26,90.00,30.85,0.84,0.83,-22.43,-22.33
838,39.90,40.90,1.01,40.90,30.55,32.81,2.26,32.81,25.71,26.92,1.21,0.05,61.69,90.00,31.40,0.83,0.86,-21.50,-24.75
839,39.32,37.70,1.61,39.32,30.98,31.23,0.24,31.23,26.67,26.07,0.60,0.05,63.88,90.00,29.31,0.85,0.84,-23.69,-22.91
840,34.20,34.60,0.40,34.60,30.00,30.72,0.73,30.72,24.77,25.68,0.91,0.02,58.04,87.40,32.26,0.83,0.82,-20.82,-21.35
841,34.05,36.42,2.37,36.42,30.02,29.89,0.12,30.02,24.58,25.22,0.64,0.04,57.64,82.18,27.42,0.84,0.87,-22.86,-23.95
842,38.18,36.22,1.96,38.18,28.99,28.55,0.44,28.99,26.18,25.15,1.03,0.05,61.75,90.00,31.34,0.86,0.85,-22.50,-21.27
843,35.52,35.10,0.42,35.52,30.92,28.89,2.03,30.92,26.16,25.19,0.97,0.02,64.96,90.00,28.28,0.86,0.85,-24.20,-22.34
844,38.71,40.01,1.30,40.01,31.24,31.25,0.00,31.25,26.38,27.06,0.68,0.05,58.27,90.00,34.64,0.85,0.86,-21.90,-22.85
845,38.45,36.64,1.80,38.45,29.52,29.75,0.23,29.75,25.64,25.20,0.44,0.05,53.63,90.00,39.05,0.85,0.83,-20.00,-19.38
846,39.35,39.01,0.35,39.35,28.72,30.74,2.01,30.74,25.17,25.79,0.62,0.04,57.58,90.00,35.30,0.82,0.81,-19.43,-19.85
847,37.84,39.06,1.23,39.06,28.56,32.04,3.48,32.04,26.12,27.08,0.96,0.06,60.82,90.00,32.22,0.84,0.87,-21.02,-24.33
848,40.31,40.27,0.04,40.31,31.32,31.92,0.60,31.92,27.03,28.41,1.38,0.07,60.75,90.00,32.29,0.88,0.88,-25.24,-25.15
849,34.38,34.99,0.61,34.99,29.93,31.00,1.07,31.00,26.37,25.31,1.06,0.01,56.70,85.27,31.41,0.88,0.87,-24.59,-23.18
850,38.93,40.73,1.80,40.73,34.96,35.38,0.41,35.38,27.70,29.05,1.35,0.09,67.43,90.00,25.94,0.81,0.82,-24.83,-26.59
851,45.04,42.93,2.11,45.04,34.72,35.23,0.51,35.23,29.37,28.55,0.82,0.10,61.67,90.00,31.41,0.84,0.90,-23.77,-27.89
852,37.48,41.02,3.54,41.02,31.68,32.84,1.16,32.84,26.07,26.99,0.92,0.05,57.22,90.00,35.64,0.87,0.89,-22.37,-23.64
853,34.39,35.02,0.63,35.02,28.48,29.29,0.81,29.29,23.78,24.99,1.21,0.02,58.06,90.00,34.85,0.82,0.91,-18.58,-24.19
854,38.45,38.32,0.13,38.45,31.89,31.57,0.32,31.89,26.50,27.40,0.90,0.05,58.05,87.38,32.24,0.84,0.85,-22.87,-23.61
855,39.22,40.12,0.90,40.12,33.07,32.90,0.17,33.07,28.33,29.13,0.80,0.04,61.63,90.00,31.46,0.80,0.84,-22.03,-24.45
856,35.75,36.36,0.61,36.36,28.29,24.29,4.00,28.29,24.15,22.27,1.88,0.06,59.40,90.00,33.57,0.84,0.83,-19.62,-16.85
857,35.41,33.60,1.81,35.41,31.19,29.87,1.32,31.19,26.57,25.08,1.49,0.02,60.46,89.67,32.24,0.88,0.84,-24.26,-21.03
858,44.29,44.25,0.05,44.29,32.97,34.10,1.13,34.10,27.42,28.43,1.01,0.09,62.93,90.00,30.22,0.79,0.86,-20.27,-26.15
859,36.03,37.03,1.00,37.03,29.79,30.58,0.79,30.58,26.06,26.67,0.61,0.06,61.78,90.00,31.31,0.83,0.86,-21.26,-24.07
860,34.84,35.93,1.09,35.93,31.11,28.51,2.60,31.11,27.16,25.04,2.13,0.04,57.27,86.90,32.49,0.90,0.85,-26.24,-20.52
861,40.88,39.62,1.26,40.88,33.44,34.08,0.64,34.08,28.96,29.28,0.32,0.08,62.55,90.00,30.58,0.83,0.85,-24.15,-25.18
862,36.05,34.65,1.39,36.05,29.76,28.28,1.48,29.76,25.75,24.89,0.86,0.06,63.64,90.00,29.54,0.89,0.86,-24.83,-22.34
863,39.42,45.85,6.43,45.85,30.64,32.40,1.76,32.40,26.44,27.33,0.89,0.08,62.35,90.00,30.77,0.86,0.84,-23.41,-22.63
864,39.80,43.60,3.79,43.60,32.41,33.20,0.79,33.20,27.38,28.72,1.34,0.11,63.42,90.00,29.75,0.83,0.88,-24.05,-26.65
865,34.05,33.39,0.66,34.05,28.87,27.36,1.51,28.87,24.40,22.89,1.51,0.02,55.78,87.34,34.35,0.86,0.84,-21.64,-18.99
866,36.45,34.03,2.42,36.45,31.14,30.03,1.11,31.14,27.74,26.27,1.46,0.02,56.47,84.91,31.26,0.89,0.87,-25.45,-23.58
867,37.57,39.34,1.76,39.34,31.45,32.63,1.18,32.63,26.79,27.92,1.13,0.04,62.54,90.00,30.59,0.85,0.84,-23.96,-24.72
868,37.94,37.13,0.81,37.94,33.79,30.71,3.07,33.79,28.58,27.17,1.42,0.05,63.56,90.00,29.62,0.85,0.81,-25.62,-22.22
869,38.79,37.15,1.63,38.79,31.83,30.35,1.48,31.83,28.84,27.32,1.52,0.04,65.21,90.00,28.05,0.86,0.82,-25.87,-22.58
870,41.41,38.90,2.52,41.41,32.44,30.80,1.64,32.44,28.36,26.34,2.01,0.03,59.87,90.00,33.13,0.89,0.84,-26.19,-21.63
871,37.29,36.61,0.67,37.29,26.99,31.11,4.12,31.11,23.76,26.44,2.69,0.07,63.23,90.00,29.94,0.84,0.90,-20.31,-26.36
872,38.81,34.99,3.81,38.81,30.80,28.20,2.60,30.80,26.64,24.04,2.60,0.02,52.41,90.00,40.21,0.85,0.84,-21.16,-18.99
873,38.05,36.25,1.80,38.05,30.82,28.29,2.54,30.82,26.24,24.48,1.76,0.05,64.29,90.00,28.93,0.87,0.84,-23.63,-20.86
874,37.00,35.09,1.91,37.00,32.80,31.96,0.84,32.80,27.20,26.20,1.00,0.03,54.45,84.88,33.15,0.85,0.89,-24.18,-25.21
875,33.02,31.96,1.06,33.02,29.43,29.37,0.06,29.43,24.31,24.47,0.16,0.03,59.76,84.78,28.00,0.83,0.85,-20.56,-22.20
876,34.76,36.00,1.24,36.00,26.89,28.91,2.02,28.91,22.51,23.61,1.11,0.06,60.24,90.00,32.77,0.83,0.86,-18.21,-20.86
877,35.11,35.49,0.38,35.49,27.20,27.81,0.61,27.81,23.18,24.60,1.42,0.07,65.05,90.00,28.21,0.87,0.90,-21.27,-23.67
878,49.49,46.69,2.80,49.49,33.83,33.34,0.49,33.83,29.83,28.44,1.39,0.09,62.72,90.00,30.41,0.85,0.81,-25.29,-21.92
879,37.66,40.96,3.30,40.96,31.71,32.11,0.41,32.11,27.61,28.28,0.66,0.06,63.68,88.14,27.64,0.87,0.86,-24.87,-24.94
880,37.17,38.39,1.22,38.39,29.89,30.74,0.85,30.74,26.48,27.22,0.74,0.05,59.80,90.00,33.19,0.82,0.85,-21.48,-23.19
881,37.57,37.80,0.22,37.80,29.68,31.25,1.57,31.25,26.06,26.47,0.41,0.06,65.41,90.00,27.86,0.84,0.83,-22.62,-22.68
882,37.58,36.63,0.96,37.58,30.60,30.40,0.19,30.60,26.16,25.19,0.97,0.14,65.70,90.00,27.59,0.87,0.85,-24.75,-23.47
883,35.75,33.23,2.53,35.75,29.32,28.69,0.63,29.32,24.51,23.65,0.86,0.03,62.90,90.00,30.24,0.85,0.85,-22.09,-20.90
884,37.00,39.08,2.08,39.08,29.50,30.62,1.12,30.62,26.14,26.30,0.16,0.05,58.64,90.00,34.29,0.87,0.84,-23.11,-20.69
885,37.78,41.07,3.29,41.07,28.66,31.11,2.45,31.11,24.79,27.18,2.40,0.12,64.61,90.00,28.62,0.84,0.88,-20.84,-24.90
886,37.61,41.35,3.75,41.35,32.29,33.59,1.31,33.59,27.77,28.06,0.29,0.06,53.83,81.97,30.83,0.86,0.85,-24.50,-24.12
887,38.76,39.31,0.55,39.31,29.87,31.43,1.56,31.43,26.07,27.93,1.86,0.06,58.57,90.00,34.36,0.85,0.88,-21.54,-24.94
888,38.35,36.92,1.43,38.35,29.86,31.68,1.82,31.68,26.44,26.76,0.32,0.14,64.99,90.00,28.26,0.82,0.81,-22.07,-22.35
889,35.02,37.52,2.50,37.52,30.70,29.52,1.18,30.70,26.28,25.21,1.06,0.04,57.65,89.01,34.24,0.92,0.83,-25.55,-19.19
890,38.59,40.16,1.57,40.16,28.20,31.18,2.98,31.18,24.78,25.98,1.20,0.09,55.10,90.00,37.66,0.85,0.82,-20.29,-19.25
891,37.02,37.58,0.56,37.58,31.16,31.78,0.62,31.78,26.86,27.71,0.86,0.03,66.61,90.00,26.72,0.84,0.86,-23.43,-26.09
892,37.74,37.87,0.13,37.87,29.96,29.58,0.38,29.96,24.81,26.06,1.25,0.05,58.78,90.00,34.15,0.83,0.82,-19.91,-20.27
893,34.29,41.14,6.86,41.14,28.76,30.87,2.11,30.87,25.51,26.82,1.31,0.05,57.33,90.00,35.53,0.88,0.86,-22.63,-22.20
894,31.22,34.63,3.41,34.63,26.27,26.81,0.54,26.81,22.71,24.20,1.49,0.02,57.07,90.00,35.78,0.82,0.85,-17.31,-20.59
895,39.73,34.71,5.02,39.73,29.72,28.88,0.84,29.72,25.61,25.16,0.45,0.06,66.73,90.00,26.60,0.81,0.83,-21.35,-21.75
896,41.02,37.46,3.55,41.02,33.71,31.68,2.03,33.71,26.94,24.75,2.18,0.05,59.62,90.00,33.37,0.89,0.84,-25.23,-20.45
897,37.38,38.00,0.62,38.00,30.74,31.69,0.95,31.69,25.94,26.44,0.51,0.06,63.94,90.00,29.26,0.87,0.88,-23.89,-24.80
898,36.52,35.62,0.90,36.52,32.53,31.58,0.95,32.53,25.27,25.79,0.53,0.03,62.04,90.00,31.06,0.83,0.84,-21.71,-22.80
899,35.98,36.69,0.71,36.69,26.10,28.67,2.57,28.67,23.16,25.31,2.14,0.09,60.30,90.00,32.72,0.83,0.88,-17.63,-23.42
900,38.16,38.57,0.41,38.57,31.39,30.34,1.05,31.39,26.90,26.81,0.09,0.04,57.30,86.63,32.19,0.84,0.84,-22.55,-22.95
901,37.87,35.39,2.49,37.87,30.62,32.03,1.41,32.03,26.30,26.95,0.65,0.04,57.59,87.63,32.93,0.82,0.84,-21.39,-23.02
902,34.08,33.65,0.44,34.08,29.77,28.12,1.65,29.77,23.87,24.09,0.22,0.06,65.86,89.04,26.48,0.87,0.83,-24.65,-21.03
903,37.15,35.93,1.22,37.15,30.91,30.29,0.62,30.91,24.96,24.89,0.07,0.04,59.24,90.00,33.72,0.84,0.84,-21.21,-21.29
904,39.05,38.39,0.67,39.05,29.68,30.33,0.64,30.33,25.43,25.32,0.11,0.10,64.71,90.00,28.53,0.84,0.85,-22.17,-23.37
905,34.84,32.62,2.23,34.84,29.33,26.51,2.83,29.33,25.73,23.33,2.39,0.03,54.87,87.16,35.04,0.84,0.84,-21.54,-19.23
906,38.89,37.63,1.27,38.89,31.66,31.41,0.25,31.66,26.99,27.56,0.56,0.05,58.05,90.00,34.85,0.85,0.88,-22.62,-24.91
907,37.39,36.05,1.35,37.39,30.41,29.25,1.16,30.41,26.65,25.04,1.62,0.05,57.31,89.96,35.52,0.84,0.79,-22.32,-18.28
908,35.37,37.54,2.18,37.54,29.06,31.52,2.46,31.52,25.28,26.68,1.41,0.04,62.82,90.00,30.32,0.85,0.86,-22.12,-24.29
909,37.97,37.35,0.62,37.97,29.41,31.28,1.87,31.28,25.27,25.65,0.38,0.05,59.66,90.00,33.33,0.89,0.89,-22.54,-24.05
910,36.09,33.08,3.00,36.09,27.23,29.16,1.93,29.16,24.30,24.50,0.20,0.04,58.18,84.20,28.93,0.88,0.88,-22.12,-22.79
911,40.81,40.02,0.78,40.81,30.92,30.92,0.00,30.92,26.66,26.12,0.54,0.08,58.52,90.00,34.41,0.84,0.83,-21.75,-20.82
912,38.80,39.66,0.86,39.66,30.83,30.41,0.42,30.83,26.09,26.12,0.03,0.05,58.16,90.00,34.75,0.85,0.83,-22.58,-21.55
913,38.47,36.24,2.23,38.47,33.28,31.72,1.56,33.28,28.10,26.67,1.43,0.04,65.32,90.00,27.95,0.85,0.83,-26.19,-23.94
914,37.82,40.63,2.81,40.63,33.24,33.34,0.10,33.34,27.77,28.53,0.76,0.03,58.90,90.00,34.04,0.85,0.84,-24.09,-23.70
915,43.74,45.62,1.89,45.62,30.58,32.70,2.12,32.70,26.30,27.57,1.27,0.10,54.52,90.00,38.20,0.85,0.85,-20.17,-21.11
916,46.59,49.42,2.83,49.42,38.15,37.39,0.76,38.15,31.12,30.83,0.28,0.08,59.26,90.00,33.71,0.80,0.77,-24.16,-21.85
917,36.69,39.06,2.37,39.06,27.50,33.77,6.28,33.77,25.31,29.12,3.81,0.06,59.97,90.00,33.03,0.85,0.90,-19.62,-27.55
918,40.84,45.12,4.29,45.12,29.31,31.27,1.97,31.27,25.74,28.03,2.29,0.09,57.64,90.00,35.24,0.86,0.88,-20.67,-23.78
919,37.37,34.04,3.34,37.37,30.42,29.10,1.32,30.42,25.71,25.41,0.30,0.04,65.87,90.00,27.43,0.86,0.86,-23.34,-23.83
920,43.21,46.86,3.65,46.86,35.11,35.06,0.06,35.11,27.22,28.34,1.12,0.12,59.20,90.00,33.76,0.83,0.85,-22.27,-23.79
921,34.24,36.17,1.93,36.17,30.55,32.13,1.58,32.13,25.93,27.07,1.15,0.02,59.47,85.10,28.61,0.86,0.84,-23.99,-23.80
922,39.72,43.13,3.40,43.13,33.41,35.14,1.73,35.14,28.93,29.55,0.62,0.08,62.02,90.00,31.08,0.81,0.86,-22.77,-26.45
923,36.33,40.47,4.14,40.47,30.40,33.33,2.93,33.33,25.16,27.20,2.03,0.11,67.28,90.00,26.08,0.84,0.85,-22.89,-25.42
924,38.99,38.81,0.19,38.99,30.18,31.80,1.62,31.80,26.67,26.85,0.18,0.07,65.94,90.00,27.36,0.86,0.88,-24.12,-25.80
925,35.76,35.01,0.75,35.76,29.81,29.52,0.30,29.81,25.14,25.47,0.33,0.05,63.88,90.00,29.31,0.88,0.86,-23.69,-22.88
926,37.05,35.12,1.92,37.05,30.37,28.95,1.42,30.37,26.12,25.50,0.61,0.05,65.11,87.10,25.24,0.84,0.83,-24.24,-23.00
927,35.77,34.27,1.50,35.77,29.54,27.65,1.88,29.54,25.95,24.23,1.73,0.02,61.07,90.00,31.98,0.84,0.81,-21.85,-18.56
928,38.26,38.80,0.55,38.80,32.15,31.53,0.62,32.15,27.27,27.93,0.66,0.07,60.67,88.44,30.80,0.83,0.85,-22.55,-25.23
929,38.09,37.78,0.30,38.09,27.40,30.61,3.21,30.61,24.86,25.67,0.81,0.07,67.02,90.00,26.33,0.83,0.83,-21.29,-22.35
930,41.73,42.67,0.94,42.67,32.86,29.31,3.55,32.86,27.38,25.42,1.96,0.07,55.22,90.00,37.55,0.82,0.82,-20.89,-19.31
931,35.15,33.14,2.01,35.15,30.34,29.29,1.06,30.34,24.61,25.31,0.70,0.01,53.21,85.29,34.75,0.83,0.87,-19.32,-23.12
932,43.50,41.59,1.91,43.50,30.97,32.88,1.91,32.88,27.79,28.82,1.03,0.07,63.35,90.00,29.82,0.85,0.89,-23.15,-27.40
933,43.60,44.01,0.41,44.01,33.52,33.43,0.09,33.52,28.32,28.32,0.00,0.09,58.63,90.00,34.30,0.87,0.87,-23.97,-24.78
934,32.61,32.50,0.12,32.61,26.82,27.29,0.47,27.29,23.36,21.99,1.38,0.03,61.25,90.00,31.81,0.87,0.84,-21.07,-19.03
935,39.87,38.15,1.72,39.87,29.27,29.45,0.18,29.45,26.44,26.26,0.18,0.08,60.91,90.00,32.13,0.87,0.87,-23.07,-22.79
936,38.91,40.32,1.40,40.32,33.13,30.97,2.15,33.13,26.83,25.69,1.14,0.04,62.57,90.00,30.56,0.84,0.82,-23.53,-20.61
937,36.41,38.73,2.32,38.73,29.62,30.64,1.01,30.64,24.99,26.87,1.88,0.04,57.91,90.00,34.99,0.83,0.89,-19.60,-24.57
938,35.77,33.34,2.42,35.77,29.88,29.71,0.17,29.88,25.93,25.24,0.69,0.03,56.49,86.93,33.27,0.90,0.91,-24.10,-24.44
939,36.02,37.69,1.67,37.69,28.76,29.69,0.93,29.69,25.33,25.15,0.18,0.03,58.92,90.00,34.02,0.85,0.81,-21.69,-19.15
940,39.40,39.00,0.40,39.40,32.36,30.92,1.43,32.36,27.14,26.15,0.99,0.05,60.15,90.00,32.86,0.86,0.82,-23.47,-20.31
941,44.08,43.20,0.88,44.08,31.16,30.71,0.44,31.16,27.84,26.94,0.89,0.07,61.50,90.00,31.58,0.84,0.88,-22.56,-23.97
942,37.15,38.56,1.42,38.56,30.70,32.13,1.43,32.13,25.79,27.52,1.72,0.04,61.20,90.00,31.86,0.86,0.85,-23.21,-24.17
943,36.75,36.91,0.16,36.91,28.17,29.63,1.46,29.63,25.42,25.83,0.41,0.04,58.42,90.00,34.51,0.90,0.88,-23.68,-22.77
944,36.26,37.09,0.82,37.09,29.17,28.49,0.68,29.17,25.28,24.56,0.72,0.03,53.50,90.00,39.17,0.85,0.84,-19.83,-18.68
945,37.13,39.49,2.36,39.49,31.33,34.09,2.76,34.09,25.85,27.48,1.62,0.05,58.51,84.27,28.68,0.81,0.85,-21.33,-25.60
946,41.31,38.63,2.68,41.31,34.63,31.09,3.54,34.63,28.45,26.29,2.16,0.07,62.80,90.00,30.34,0.87,0.87,-25.56,-23.95
947,37.93,32.59,5.34,37.93,33.08,28.66,4.42,33.08,26.77,24.88,1.89,0.03,58.32,86.96,31.56,0.83,0.83,-23.45,-20.54
948,35.96,36.40,0.44,36.40,30.71,30.51,0.21,30.71,26.16,27.11,0.95,0.03,62.97,90.00,30.18,0.84,0.85,-22.08,-23.48
949,40.46,41.24,0.78,41.24,32.23,33.53,1.29,33.53,28.29,28.79,0.50,0.08,58.63,90.00,34.30,0.84,0.87,-23.15,-25.41
950,35.43,34.63,0.80,35.43,29.78,29.62,0.16,29.78,24.94,23.72,1.22,0.05,60.65,89.62,32.00,0.81,0.79,-20.87,-17.74
951,36.63,38.53,1.89,38.53,28.94,30.71,1.77,30.71,24.30,25.04,0.73,0.05,59.58,90.00,33.40,0.85,0.89,-20.73,-23.63
952,40.30,39.74,0.56,40.30,31.63,29.73,1.90,31.63,28.20,26.51,1.69,0.06,58.86,90.00,34.08,0.85,0.84,-23.74,-21.26
953,37.86,36.54,1.32,37.86,27.89,30.47,2.59,30.47,25.52,26.12,0.60,0.05,61.07,90.00,31.98,0.86,0.88,-21.59,-25.07
954,35.57,37.45,1.88,37.45,31.25,31.83,0.58,31.83,26.20,26.72,0.52,0.04,55.34,86.29,33.72,0.84,0.86,-21.77,-23.35
955,35.25,36.28,1.03,36.28,28.42,29.83,1.41,29.83,23.96,25.08,1.12,0.05,54.11,90.00,38.60,0.85,0.86,-19.59,-20.45
956,34.79,36.60,1.81,36.60,27.77,31.40,3.62,31.40,25.06,26.51,1.45,0.05,57.73,90.00,35.15,0.86,0.88,-21.00,-23.11
957,33.06,33.83,0.77,33.83,28.48,30.74,2.26,30.74,24.67,25.64,0.98,0.01,61.26,87.50,29.30,0.85,0.84,-21.96,-22.90
958,41.20,41.47,0.27,41.47,30.08,30.42,0.34,30.42,27.22,27.29,0.07,0.08,61.97,90.00,31.13,0.86,0.88,-22.92,-24.97
959,34.75,32.19,2.56,34.75,29.02,27.56,1.45,29.02,25.48,22.83,2.65,0.01,56.20,85.29,31.90,0.86,0.83,-21.98,-18.74
960,39.15,37.50,1.66,39.15,32.79,32.42,0.37,32.79,26.50,26.22,0.28,0.04,63.64,90.00,29.54,0.79,0.78,-21.18,-21.21
961,36.56,37.10,0.54,37.10,28.74,29.72,0.99,29.72,24.99,26.43,1.44,0.07,69.12,90.00,24.34,0.82,0.87,-21.52,-24.80
962,38.36,33.69,4.67,38.36,32.32,30.31,2.02,32.32,26.72,24.73,2.00,0.03,62.09,89.68,30.70,0.86,0.85,-24.71,-21.50
963,35.94,34.24,1.71,35.94,30.82,30.72,0.10,30.82,25.68,25.95,0.27,0.02,56.61,81.39,27.62,0.87,0.84,-24.21,-23.46
964,37.42,36.59,0.84,37.42,29.85,31.56,1.72,31.56,26.19,26.56,0.38,0.05,58.84,83.90,28.01,0.86,0.88,-23.50,-25.01
965,38.45,36.72,1.74,38.45,32.08,30.60,1.48,32.08,27.70,26.58,1.12,0.04,65.38,90.00,27.89,0.88,0.87,-25.82,-24.56
966,34.57,34.70,0.13,34.70,27.59,26.61,0.98,27.59,23.73,22.92,0.81,0.03,56.83,90.00,36.01,0.84,0.85,-19.32,-19.51
967,40.36,40.93,0.56,40.93,30.83,32.69,1.86,32.69,26.52,27.26,0.74,0.10,62.60,90.00,30.53,0.88,0.87,-24.51,-24.83
968,36.15,32.36,3.79,36.15,30.71,28.19,2.52,30.71,26.15,23.72,2.43,0.01,60.84,89.11,31.31,0.88,0.84,-23.69,-20.53
969,40.48,41.81,1.33,41.81,31.95,32.21,0.25,32.21,26.23,26.86,0.64,0.07,64.51,90.00,28.71,0.81,0.83,-22.59,-23.56
970,38.58,35.18,3.40,38.58,31.64,28.29,3.34,31.64,27.48,24.91,2.57,0.03,59.47,90.00,33.51,0.86,0.83,-23.22,-20.00
971,35.94,38.24,2.30,38.24,31.33,32.51,1.18,32.51,26.47,27.55,1.08,0.03,59.33,87.16,30.80,0.82,0.89,-21.78,-26.44
972,34.68,33.48,1.20,34.68,29.62,28.34,1.28,29.62,24.71,24.88,0.18,0.02,62.47,90.00,30.65,0.85,0.85,-21.71,-22.26
973,37.29,36.24,1.04,37.29,31.10,29.82,1.28,31.10,26.70,25.91,0.79,0.05,64.85,90.00,28.39,0.85,0.84,-25.27,-22.28
974,34.09,33.65,0.44,34.09,29.94,29.96,0.01,29.96,25.52,25.68,0.16,0.03,58.16,89.12,33.87,0.88,0.89,-22.68,-23.02
975,37.85,36.32,1.53,37.85,30.83,30.90,0.06,30.90,27.17,27.17,0.01,0.07,63.09,87.97,28.04,0.81,0.82,-22.14,-23.20
976,41.92,38.38,3.54,41.92,32.43,31.16,1.27,32.43,27.86,26.82,1.04,0.05,58.77,90.00,34.17,0.86,0.88,-23.47,-23.64
977,32.37,35.07,2.70,35.07,26.85,28.48,1.63,28.48,22.67,24.79,2.12,0.02,52.57,90.00,40.06,0.83,0.89,-16.99,-21.84
978,45.39,42.55,2.84,45.39,36.05,35.49,0.56,36.05,29.59,28.60,0.98,0.07,58.80,90.00,34.14,0.85,0.85,-25.09,-25.34
979,33.08,34.24,1.17,34.24,28.22,30.15,1.93,30.15,24.50,25.39,0.89,0.01,61.28,89.69,31.47,0.86,0.87,-22.05,-23.40
980,36.82,33.64,3.18,36.82,29.74,29.18,0.56,29.74,25.76,24.58,1.18,0.03,57.86,86.29,31.33,0.84,0.86,-21.58,-22.37
981,39.26,40.77,1.51,40.77,32.39,32.14,0.25,32.39,27.17,27.67,0.50,0.04,63.39,90.00,29.78,0.84,0.86,-24.39,-25.08
982,39.12,40.41,1.29,40.41,32.52,31.93,0.59,32.52,27.18,26.64,0.54,0.03,54.71,90.00,38.02,0.84,0.84,-22.61,-21.54
983,34.52,33.19,1.33,34.52,29.00,28.35,0.66,29.00,24.95,24.11,0.85,0.05,62.38,89.83,30.57,0.86,0.78,-23.05,-17.23
984,38.94,34.98,3.95,38.94,32.41,27.96,4.45,32.41,26.94,24.80,2.14,0.04,57.33,90.00,35.53,0.84,0.84,-21.34,-19.73
985,37.73,36.52,1.21,37.73,32.64,32.69,0.05,32.69,27.51,25.53,1.99,0.02,61.63,90.00,31.46,0.86,0.81,-25.20,-20.69
986,36.91,36.07,0.84,36.91,33.07,31.21,1.87,33.07,27.19,26.32,0.87,0.04,65.82,89.43,26.90,0.89,0.88,-26.81,-26.23
987,38.94,41.52,2.58,41.52,31.03,32.28,1.25,32.28,27.16,27.60,0.44,0.05,53.91,90.00,38.78,0.88,0.84,-23.20,-21.72
988,34.87,37.56,2.69,37.56,27.95,32.93,4.99,32.93,25.11,27.66,2.54,0.04,62.00,90.00,31.10,0.86,0.89,-22.24,-26.41
989,36.15,41.57,5.42,41.57,28.84,30.86,2.02,30.86,25.28,27.08,1.80,0.04,60.14,90.00,32.87,0.85,0.87,-20.78,-24.08
990,38.79,37.05,1.74,38.79,31.98,28.67,3.31,31.98,26.49,25.43,1.06,0.05,62.00,90.00,31.10,0.82,0.86,-21.10,-23.28
991,35.53,39.09,3.56,39.09,29.83,32.65,2.81,32.65,24.87,26.62,1.75,0.04,56.80,90.00,36.04,0.81,0.82,-18.83,-20.78
992,37.78,38.24,0.46,38.24,28.45,25.24,3.21,28.45,25.36,24.23,1.13,0.08,59.37,90.00,33.60,0.87,0.86,-22.51,-19.95
993,39.12,38.01,1.12,39.12,30.54,30.39,0.15,30.54,25.61,25.28,0.33,0.07,60.45,90.00,32.58,0.81,0.80,-19.80,-19.65
994,43.83,38.68,5.16,43.83,34.23,31.33,2.90,34.23,28.40,27.12,1.27,0.06,53.80,90.00,38.89,0.89,0.84,-23.80,-20.41
995,36.19,35.97,0.22,36.19,29.19,29.10,0.10,29.19,24.45,25.17,0.72,0.04,60.19,90.00,32.82,0.85,0.86,-22.37,-22.49
996,39.74,40.04,0.30,40.04,31.00,31.86,0.86,31.86,27.32,26.95,0.37,0.08,60.57,90.00,32.46,0.87,0.87,-23.40,-24.25
997,33.96,36.77,2.81,36.77,27.93,29.27,1.33,29.27,24.55,25.59,1.03,0.03,65.73,90.00,27.56,0.82,0.83,-20.40,-22.66
998,40.28,36.07,4.21,40.28,31.55,27.74,3.81,31.55,27.09,24.37,2.72,0.06,58.14,90.00,34.76,0.88,0.83,-23.65,-19.10
999,43.86,38.04,5.82,43.86,33.06,28.18,4.88,33.06,29.64,25.92,3.72,0.05,58.51,90.00,34.41,0.86,0.84,-24.36,-20.76
