,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
784,5.30,6.78,1.49,6.78,5.49,6.94,1.46,6.94,4.66,5.82,1.16,0.00,3.29,8.06,4.94,4.55,6.03
785,4.67,5.15,0.48,5.15,5.05,5.33,0.29,5.33,4.22,4.57,0.36,0.00,3.04,9.38,6.50,4.19,4.61
786,6.93,6.49,0.44,6.93,6.95,6.82,0.13,6.95,5.80,5.83,0.03,0.03,2.72,5.91,3.33,6.05,6.28
787,6.32,7.21,0.89,7.21,6.78,7.21,0.43,7.21,5.63,6.08,0.45,0.06,4.91,8.00,3.33,6.16,6.51
788,4.42,6.80,2.38,6.80,4.83,7.17,2.34,7.17,4.10,5.95,1.85,0.05,3.04,8.00,5.11,4.15,6.26
789,6.59,6.79,0.20,6.79,6.74,6.82,0.08,6.82,5.87,5.77,0.10,0.07,5.01,8.00,3.24,6.15,6.31
790,5.16,5.33,0.16,5.33,5.36,5.45,0.10,5.45,4.46,4.64,0.18,0.00,2.79,8.90,6.25,4.44,4.61
791,5.48,5.03,0.45,5.48,5.81,5.22,0.59,5.81,4.88,4.22,0.66,0.01,2.37,8.32,6.07,5.05,4.50
792,5.83,5.75,0.08,5.83,6.09,6.05,0.04,6.09,5.04,5.12,0.07,0.01,3.25,8.20,5.12,5.30,5.23
793,5.36,4.97,0.39,5.36,5.55,5.16,0.39,5.55,4.73,4.23,0.50,0.00,3.98,9.97,6.18,4.86,4.31
794,7.02,7.44,0.42,7.44,7.06,7.36,0.31,7.36,5.87,6.23,0.36,0.02,3.51,6.68,3.35,6.08,6.33
795,6.71,4.86,1.86,6.71,6.87,5.18,1.68,6.87,5.94,4.38,1.56,0.02,3.16,8.00,5.00,6.23,4.36
796,7.37,6.56,0.81,7.37,7.43,6.69,0.74,7.43,6.38,5.84,0.54,0.02,3.27,6.11,3.00,6.65,6.03
797,6.48,4.61,1.87,6.48,6.57,4.92,1.65,6.57,5.62,4.18,1.44,0.01,3.00,7.94,5.09,5.54,4.49
798,5.13,5.43,0.30,5.43,5.42,5.31,0.11,5.42,4.47,4.33,0.14,0.00,2.88,9.35,6.62,4.39,4.07
799,6.83,6.54,0.30,6.83,6.96,6.67,0.29,6.96,5.95,5.65,0.30,0.04,3.18,6.54,3.51,6.28,6.01
800,4.96,5.32,0.36,5.32,5.19,5.45,0.25,5.45,4.16,4.69,0.54,0.00,2.66,8.94,6.42,4.25,4.79
801,4.89,4.43,0.46,4.89,5.15,4.93,0.22,5.15,4.41,4.10,0.31,0.00,2.93,9.04,6.26,4.58,4.47
802,4.93,6.18,1.24,6.18,5.24,6.28,1.04,6.28,4.51,5.38,0.87,0.00,2.80,8.08,5.42,4.57,5.43
803,4.98,5.13,0.15,5.13,5.30,5.47,0.17,5.47,4.36,4.66,0.30,0.00,2.63,8.79,6.30,4.40,4.70
804,6.91,5.36,1.56,6.91,6.96,5.39,1.56,6.96,5.80,4.73,1.07,0.04,3.66,8.00,4.53,6.25,4.82
805,5.54,5.67,0.13,5.67,5.65,5.58,0.07,5.65,4.61,4.76,0.15,0.00,2.68,8.23,5.69,4.59,5.08
806,5.13,5.21,0.08,5.21,5.18,5.40,0.23,5.40,4.35,4.43,0.08,0.00,2.50,8.56,6.19,4.48,4.53
807,5.08,4.86,0.23,5.08,5.27,5.01,0.26,5.27,4.44,4.26,0.18,0.00,2.87,8.98,6.26,4.66,4.42
808,5.54,5.78,0.24,5.78,6.03,5.77,0.26,6.03,5.12,4.75,0.37,0.00,3.13,8.23,5.26,5.49,4.70
809,4.61,6.68,2.07,6.68,5.02,6.87,1.85,6.87,4.17,5.76,1.59,0.02,2.89,8.00,5.26,4.05,6.11
810,4.65,5.11,0.46,5.11,5.21,4.96,0.24,5.21,4.51,4.40,0.12,0.00,2.50,8.49,6.11,4.59,4.59
811,6.61,5.50,1.11,6.61,6.84,5.52,1.32,6.84,5.90,4.50,1.40,0.01,3.34,7.86,4.68,6.23,4.71
812,7.07,5.30,1.77,7.07,7.04,5.03,2.01,7.04,6.10,4.29,1.81,0.02,3.01,7.51,4.66,6.28,4.60
813,4.71,5.46,0.75,5.46,5.13,5.46,0.34,5.46,4.22,4.57,0.35,0.00,2.89,9.13,6.39,3.96,4.61
814,5.55,4.68,0.87,5.55,5.48,4.82,0.67,5.48,4.64,4.00,0.63,0.00,2.61,8.94,6.46,4.65,4.04
815,5.99,7.25,1.26,7.25,6.08,7.10,1.02,7.10,5.14,5.86,0.71,0.03,3.04,7.15,4.26,5.22,6.22
816,5.37,6.88,1.51,6.88,5.26,6.92,1.66,6.92,4.35,6.01,1.66,0.12,3.08,7.54,4.61,4.60,6.37
817,5.20,6.90,1.70,6.90,5.36,6.76,1.40,6.76,4.29,5.86,1.57,0.00,3.53,8.03,4.67,4.49,6.17
818,6.10,5.21,0.89,6.10,6.22,5.48,0.74,6.22,5.28,4.49,0.78,0.01,3.15,8.33,5.33,5.48,4.58
819,6.76,6.52,0.25,6.76,6.78,6.63,0.15,6.78,5.86,5.50,0.37,0.01,3.74,7.29,3.74,6.04,6.12
820,6.34,4.38,1.96,6.34,6.68,4.51,2.16,6.68,5.70,3.74,1.96,0.03,2.98,8.00,5.17,6.21,4.16
821,5.01,4.93,0.08,5.01,5.34,5.10,0.24,5.34,4.61,4.31,0.30,0.00,3.77,9.62,6.03,4.79,4.58
822,7.29,4.77,2.52,7.29,7.16,5.28,1.88,7.16,6.24,4.29,1.95,0.03,3.04,8.00,5.11,6.64,4.33
823,5.36,4.87,0.49,5.36,5.76,5.10,0.66,5.76,4.63,4.45,0.19,0.00,2.93,9.06,6.28,4.42,4.53
824,5.42,6.56,1.14,6.56,5.75,6.40,0.65,6.40,4.77,5.60,0.83,0.02,3.23,7.70,4.63,4.80,6.08
825,5.20,7.20,1.99,7.20,5.28,6.88,1.60,6.88,4.48,6.01,1.53,0.03,3.29,8.05,4.92,4.45,6.10
826,6.85,4.54,2.32,6.85,6.87,5.00,1.88,6.87,5.84,4.28,1.56,0.02,3.36,8.28,5.08,6.34,4.17
827,6.44,6.65,0.21,6.65,6.44,7.03,0.59,7.03,5.41,6.01,0.60,0.01,4.33,8.00,3.89,5.70,6.29
828,5.17,4.93,0.24,5.17,5.58,5.03,0.54,5.58,4.64,4.26,0.38,0.00,2.76,8.93,6.30,4.80,4.27
829,6.74,6.51,0.23,6.74,6.87,6.55,0.32,6.87,5.99,5.53,0.46,0.03,3.37,6.68,3.47,6.35,5.96
830,5.41,7.10,1.69,7.10,5.36,7.11,1.75,7.11,4.51,5.90,1.39,0.02,2.73,7.41,4.81,4.45,6.32
831,7.19,4.99,2.21,7.19,6.77,5.11,1.66,6.77,5.65,4.29,1.36,0.07,3.35,8.44,5.26,6.00,4.49
832,7.23,5.23,2.00,7.23,7.11,5.13,1.97,7.11,6.08,4.23,1.85,0.03,3.56,8.00,4.62,6.39,4.40
833,5.18,5.06,0.12,5.18,5.41,5.17,0.24,5.41,4.61,4.28,0.33,0.00,2.80,8.75,6.09,4.83,4.36
834,6.08,5.14,0.94,6.08,6.54,5.58,0.96,6.54,5.62,4.76,0.86,0.01,3.33,8.00,4.83,6.02,4.85
835,7.04,6.79,0.26,7.04,7.07,6.74,0.33,7.07,6.07,5.78,0.29,0.06,3.16,6.14,3.14,6.56,6.06
836,5.06,7.06,1.99,7.06,5.20,7.15,1.94,7.15,4.28,6.04,1.76,0.04,3.44,8.00,4.73,4.43,6.66
837,5.48,4.63,0.85,5.48,5.33,5.25,0.08,5.33,4.44,4.15,0.29,0.01,2.88,9.20,6.46,4.52,4.10
838,7.33,6.87,0.46,7.33,7.16,6.85,0.31,7.16,6.14,5.88,0.26,0.07,3.67,6.62,3.13,6.56,6.03
839,6.94,5.12,1.82,6.94,6.71,5.27,1.44,6.71,5.92,4.59,1.33,0.03,3.49,7.90,4.58,6.07,4.78
840,4.72,5.69,0.96,5.69,5.04,5.81,0.77,5.81,4.20,4.92,0.72,0.00,2.68,8.58,6.03,4.14,4.95
841,4.91,7.16,2.25,7.16,5.27,7.03,1.76,7.03,4.49,5.90,1.41,0.05,3.34,7.80,4.63,4.55,6.27
842,5.39,6.17,0.78,6.17,5.38,6.21,0.83,6.21,4.53,5.39,0.86,0.00,4.35,9.33,5.20,4.69,5.69
843,5.44,4.33,1.11,5.44,5.61,4.87,0.74,5.61,4.70,3.92,0.78,0.00,3.80,9.99,6.38,4.88,4.11
844,5.22,6.69,1.47,6.69,5.38,6.76,1.39,6.76,4.57,5.63,1.06,0.00,3.33,8.00,4.84,4.62,6.12
845,5.27,5.22,0.05,5.27,5.12,5.44,0.33,5.44,4.40,4.64,0.24,0.00,3.74,9.80,6.25,4.29,4.71
846,5.35,5.13,0.22,5.35,5.17,5.59,0.42,5.59,4.27,4.67,0.40,0.00,3.74,9.68,6.12,4.53,4.60
847,5.62,5.31,0.31,5.62,5.85,5.47,0.38,5.85,4.83,4.69,0.14,0.01,2.45,8.00,5.68,4.97,4.78
848,4.88,5.14,0.26,5.14,4.99,5.39,0.40,5.39,3.99,4.43,0.44,0.00,3.45,9.94,6.66,4.00,4.62
849,4.35,5.52,1.17,5.52,4.71,5.69,0.98,5.69,3.91,4.65,0.75,0.00,3.32,9.51,6.36,4.13,4.72
850,5.86,6.59,0.74,6.59,6.19,6.52,0.33,6.52,5.37,5.50,0.13,0.00,3.78,8.00,4.41,5.43,6.06
851,5.41,5.44,0.03,5.44,5.65,5.48,0.17,5.65,4.80,4.57,0.22,0.00,2.96,8.78,5.97,4.87,4.81
852,6.62,4.92,1.71,6.62,6.77,4.95,1.82,6.77,5.73,4.20,1.52,0.03,3.87,8.79,5.12,6.07,4.27
853,6.18,6.58,0.40,6.58,6.03,6.60,0.57,6.60,5.05,5.57,0.52,0.00,3.23,7.75,4.69,5.03,5.97
854,5.14,5.19,0.05,5.19,5.66,5.35,0.31,5.66,4.83,4.46,0.36,0.00,4.77,10.54,6.01,4.84,4.42
855,7.12,4.98,2.15,7.12,7.20,4.97,2.23,7.20,6.28,4.23,2.05,0.01,3.83,8.68,5.04,6.29,4.38
856,7.19,5.38,1.82,7.19,7.17,5.58,1.59,7.17,6.11,4.69,1.42,0.06,3.56,8.00,4.62,6.54,4.72
857,5.42,6.66,1.24,6.66,5.45,6.82,1.37,6.82,4.74,5.55,0.82,0.03,3.10,8.00,5.05,4.70,5.97
858,4.95,5.25,0.30,5.25,5.44,4.99,0.45,5.44,4.67,4.23,0.44,0.00,3.19,9.30,6.27,4.60,4.37
859,5.88,5.18,0.70,5.88,5.95,5.06,0.90,5.95,5.21,4.19,1.02,0.02,3.10,8.62,5.68,5.36,4.09
860,5.05,5.34,0.29,5.34,5.19,5.73,0.54,5.73,4.42,4.81,0.39,0.00,2.67,8.52,5.99,4.45,4.99
861,5.62,5.45,0.17,5.62,5.69,5.42,0.27,5.69,4.69,4.48,0.21,0.01,2.89,8.52,5.77,4.89,4.53
862,5.67,5.70,0.03,5.70,5.68,5.56,0.12,5.68,4.75,4.78,0.03,0.00,4.15,9.40,5.46,5.14,5.05
863,5.15,4.75,0.40,5.15,5.29,5.10,0.19,5.29,4.42,4.30,0.12,0.00,4.11,10.54,6.63,4.35,4.31
864,4.79,4.76,0.04,4.79,5.25,4.82,0.43,5.25,4.39,4.19,0.19,0.00,3.06,9.39,6.49,4.53,4.41
865,6.64,6.64,0.00,6.64,6.78,6.37,0.41,6.78,5.61,5.55,0.06,0.04,4.44,8.00,3.79,6.19,5.72
866,4.57,5.63,1.06,5.63,5.01,6.02,1.01,6.02,4.17,5.10,0.93,0.00,3.43,9.05,5.79,4.24,5.37
867,5.47,4.58,0.89,5.47,5.73,4.87,0.85,5.73,4.71,4.05,0.66,0.00,2.96,9.07,6.26,5.00,4.20
868,6.29,4.68,1.61,6.29,6.37,4.87,1.50,6.37,5.48,4.14,1.34,0.00,2.90,8.32,5.56,5.65,4.17
869,6.88,5.02,1.86,6.88,6.90,5.34,1.56,6.90,5.81,4.49,1.32,0.02,3.22,8.00,4.94,6.04,4.49
870,5.66,5.49,0.17,5.66,5.48,5.46,0.02,5.48,4.64,4.56,0.08,0.00,2.44,8.59,6.27,4.92,4.50
871,5.10,4.74,0.37,5.10,5.30,5.08,0.21,5.30,4.28,4.07,0.21,0.00,3.24,9.53,6.45,4.38,4.21
872,5.19,5.05,0.14,5.19,5.57,5.21,0.36,5.57,4.58,4.43,0.15,0.00,2.68,8.45,5.91,4.81,4.68
873,5.70,4.89,0.81,5.70,5.49,5.38,0.10,5.49,4.66,4.43,0.23,0.00,2.63,8.59,6.09,4.77,4.50
874,5.43,5.11,0.32,5.43,5.30,5.17,0.12,5.30,4.42,4.45,0.03,0.00,2.94,9.16,6.37,4.58,4.51
875,4.55,6.65,2.10,6.65,4.83,6.89,2.05,6.89,3.98,5.96,1.99,0.01,4.37,9.48,5.32,4.14,6.24
876,5.17,5.38,0.21,5.38,5.32,5.52,0.20,5.52,4.38,4.57,0.19,0.00,3.27,9.51,6.40,4.32,4.60
877,5.56,5.49,0.07,5.56,5.36,5.55,0.19,5.55,4.58,4.87,0.29,0.00,2.99,8.51,5.67,4.76,4.92
878,5.40,5.40,0.00,5.40,5.27,5.30,0.02,5.30,4.44,4.45,0.01,0.00,3.37,9.38,6.17,4.54,4.60
879,6.91,6.17,0.75,6.91,6.93,6.35,0.58,6.93,5.80,5.49,0.31,0.04,4.07,7.61,3.75,6.06,5.88
880,5.25,6.76,1.51,6.76,5.42,6.81,1.39,6.81,4.65,5.99,1.34,0.06,3.31,7.59,4.45,4.75,6.37
881,6.88,6.80,0.09,6.88,7.02,7.06,0.04,7.06,5.75,5.78,0.03,0.01,3.53,6.94,3.58,6.26,6.27
882,5.22,6.80,1.57,6.80,5.19,6.71,1.52,6.71,4.40,5.62,1.22,0.01,3.02,8.00,5.13,4.47,6.35
883,5.17,6.94,1.77,6.94,5.52,6.80,1.29,6.80,4.43,5.90,1.47,0.02,3.26,8.00,4.90,4.42,6.35
884,5.76,5.19,0.57,5.76,5.43,5.04,0.39,5.43,4.59,4.32,0.28,0.00,3.45,9.59,6.31,4.64,4.43
885,7.03,5.09,1.93,7.03,7.04,5.46,1.58,7.04,5.91,4.51,1.40,0.04,3.36,8.00,4.81,6.28,4.48
886,5.10,7.19,2.08,7.19,5.15,7.21,2.07,7.21,4.20,6.17,1.97,0.05,3.33,8.00,4.84,4.37,6.50
887,4.95,4.84,0.11,4.95,5.36,5.11,0.25,5.36,4.41,4.33,0.08,0.00,3.30,9.36,6.23,4.55,4.44
888,6.65,6.93,0.28,6.93,6.93,6.80,0.13,6.93,5.72,5.82,0.10,0.09,3.21,6.40,3.35,6.56,6.10
889,5.19,5.91,0.72,5.91,5.26,5.91,0.65,5.91,4.38,4.97,0.59,0.01,3.56,9.06,5.68,4.44,4.98
890,4.87,7.05,2.18,7.05,5.05,7.34,2.29,7.34,4.34,6.14,1.80,0.08,3.59,8.00,4.59,4.37,6.56
891,6.69,5.58,1.11,6.69,6.83,5.59,1.23,6.83,5.78,4.66,1.11,0.01,3.21,7.89,4.84,6.04,4.77
892,4.79,4.79,0.01,4.79,5.07,5.16,0.08,5.16,4.19,4.17,0.02,0.00,3.85,10.36,6.70,4.34,4.37
893,5.40,4.82,0.58,5.40,5.71,4.98,0.72,5.71,4.88,4.19,0.70,0.00,3.88,9.76,6.08,5.02,4.35
894,6.36,5.31,1.05,6.36,6.38,5.14,1.24,6.38,5.47,4.22,1.24,0.01,3.68,8.84,5.34,5.69,4.34
895,5.54,5.41,0.13,5.54,5.91,5.70,0.21,5.91,4.74,4.81,0.06,0.00,3.39,9.22,6.01,4.71,4.68
896,5.63,5.02,0.61,5.63,5.60,5.75,0.16,5.75,4.82,4.70,0.13,0.00,2.96,8.87,6.05,4.86,4.59
897,5.78,5.51,0.27,5.78,5.90,5.82,0.08,5.90,5.04,4.92,0.12,0.01,3.08,8.10,5.17,4.97,5.15
898,7.03,4.67,2.36,7.03,7.21,4.78,2.42,7.21,5.86,3.75,2.11,0.02,3.01,8.00,5.14,6.33,4.08
899,7.07,7.47,0.40,7.47,6.96,7.03,0.07,7.03,5.99,5.91,0.08,0.17,3.65,6.77,3.30,6.35,5.99
900,4.72,4.64,0.08,4.72,5.01,4.96,0.05,5.01,4.14,4.18,0.05,0.00,2.61,9.11,6.64,4.20,4.37
901,6.54,6.77,0.23,6.77,6.66,6.89,0.23,6.89,5.83,5.95,0.11,0.02,4.01,7.15,3.33,6.02,6.35
902,4.72,7.19,2.46,7.19,5.13,6.91,1.79,6.91,4.24,5.90,1.66,0.02,3.18,8.00,4.98,4.25,6.33
903,6.31,4.87,1.45,6.31,6.23,5.35,0.88,6.23,5.20,4.43,0.77,0.00,3.15,8.44,5.45,5.32,4.48
904,5.65,4.67,0.97,5.65,5.74,5.09,0.65,5.74,4.78,4.25,0.53,0.00,3.92,9.96,6.24,5.02,4.24
905,5.14,5.89,0.74,5.89,5.21,5.90,0.69,5.90,4.44,4.98,0.54,0.00,3.40,8.85,5.62,4.65,5.13
906,5.42,4.57,0.85,5.42,5.61,5.47,0.13,5.61,4.66,4.49,0.16,0.00,3.56,9.12,5.74,4.92,4.53
907,4.37,5.02,0.65,5.02,5.01,5.49,0.48,5.49,4.06,4.62,0.55,0.00,3.37,9.50,6.29,4.07,4.70
908,7.11,5.52,1.59,7.11,6.98,5.40,1.58,6.98,5.91,4.50,1.40,0.05,2.64,7.45,4.94,6.10,4.50
909,7.43,5.70,1.72,7.43,7.21,6.00,1.21,7.21,6.01,5.18,0.83,0.03,3.89,8.00,4.30,6.46,5.05
910,5.16,5.24,0.08,5.24,5.39,5.24,0.15,5.39,4.65,4.29,0.36,0.00,2.69,8.84,6.28,4.56,4.40
911,4.83,5.03,0.20,5.03,5.26,5.19,0.07,5.26,4.33,4.44,0.11,0.00,3.82,10.03,6.41,4.47,4.32
912,7.01,7.00,0.01,7.01,7.02,6.89,0.13,7.02,6.06,5.82,0.24,0.05,3.63,6.93,3.49,6.29,6.18
913,6.28,6.96,0.68,6.96,6.43,7.06,0.64,7.06,5.49,5.91,0.42,0.11,4.28,7.84,3.78,6.04,6.35
914,6.95,6.67,0.28,6.95,6.95,6.78,0.16,6.95,6.08,5.88,0.21,0.02,4.37,7.64,3.49,6.20,6.42
915,4.98,5.75,0.77,5.75,5.55,5.77,0.22,5.77,4.59,4.88,0.28,0.00,3.24,9.00,5.92,4.81,4.95
916,6.02,7.05,1.03,7.05,6.13,7.01,0.88,7.01,5.03,6.12,1.09,0.03,4.09,8.00,4.11,5.02,6.44
917,5.30,5.02,0.28,5.30,5.32,5.11,0.21,5.32,4.55,4.41,0.14,0.00,3.63,9.77,6.32,4.62,4.42
918,5.62,5.13,0.49,5.62,5.75,5.00,0.75,5.75,4.69,4.25,0.44,0.01,3.30,9.35,6.21,4.79,4.31
919,6.89,5.64,1.25,6.89,7.01,5.87,1.14,7.01,6.10,5.02,1.08,0.04,3.57,7.46,4.07,6.22,5.09
920,7.25,4.76,2.49,7.25,7.04,5.23,1.80,7.04,6.11,4.33,1.79,0.06,3.17,8.00,4.99,6.20,4.49
921,4.86,5.74,0.89,5.74,5.20,5.80,0.60,5.80,4.33,4.89,0.55,0.00,3.59,9.23,5.82,4.54,5.19
922,6.66,6.32,0.34,6.66,6.89,6.69,0.19,6.89,5.71,5.66,0.04,0.01,3.25,6.56,3.47,6.09,6.15
923,4.50,6.49,1.99,6.49,5.11,6.62,1.52,6.62,4.30,5.62,1.31,0.00,4.26,9.13,5.08,4.46,6.00
924,4.73,6.60,1.87,6.60,5.11,6.73,1.62,6.73,4.19,5.77,1.57,0.01,2.54,8.00,5.59,4.10,6.13
925,5.83,5.26,0.57,5.83,6.06,5.47,0.59,6.06,4.91,4.51,0.40,0.00,2.63,8.19,5.69,4.93,4.77
926,4.30,5.54,1.24,5.54,4.67,5.60,0.93,5.60,3.83,4.73,0.91,0.00,2.93,9.08,6.29,4.00,4.72
927,5.08,6.48,1.40,6.48,5.18,6.66,1.47,6.66,4.39,5.60,1.21,0.02,3.49,8.42,5.11,4.53,6.14
928,5.70,5.39,0.31,5.70,5.75,5.44,0.31,5.75,4.68,4.62,0.06,0.00,2.81,8.37,5.70,4.70,4.65
929,4.80,7.35,2.56,7.35,5.01,7.22,2.21,7.22,4.22,6.09,1.87,0.05,2.92,7.81,5.04,4.49,6.39
930,6.85,5.20,1.65,6.85,7.07,5.41,1.66,7.07,5.79,4.49,1.30,0.02,3.91,8.46,4.74,6.20,4.61
931,4.70,4.73,0.03,4.73,5.28,5.01,0.27,5.28,4.29,4.06,0.23,0.00,3.29,9.74,6.62,4.45,4.39
932,6.95,5.83,1.12,6.95,6.83,5.84,0.99,6.83,5.88,5.09,0.80,0.08,3.79,7.91,4.31,6.23,5.16
933,5.37,5.88,0.51,5.88,5.41,6.04,0.62,6.04,4.75,5.08,0.33,0.00,3.91,9.54,5.83,4.73,5.06
934,6.93,7.05,0.12,7.05,6.68,6.76,0.07,6.76,5.64,5.83,0.19,0.07,4.51,8.00,3.71,5.92,6.35
935,6.85,6.68,0.17,6.85,6.79,6.82,0.03,6.82,5.82,5.91,0.08,0.10,4.27,7.46,3.40,6.40,6.13
936,5.47,6.84,1.37,6.84,5.51,6.78,1.27,6.78,4.70,5.74,1.05,0.02,2.45,7.22,4.90,4.64,5.97
937,6.80,6.91,0.11,6.91,7.03,6.97,0.07,7.03,5.87,6.01,0.14,0.04,3.32,6.19,3.04,6.06,6.49
938,5.58,5.93,0.35,5.93,5.82,6.12,0.30,6.12,4.86,5.26,0.40,0.02,3.20,8.26,5.23,5.03,5.35
939,5.56,6.61,1.05,6.61,5.94,6.45,0.51,6.45,5.22,5.48,0.27,0.01,3.36,7.70,4.51,5.31,5.75
940,6.91,5.20,1.71,6.91,6.93,5.46,1.46,6.93,6.00,4.62,1.38,0.03,3.77,8.00,4.42,6.41,4.74
941,7.05,5.42,1.64,7.05,7.01,5.92,1.08,7.01,6.16,5.05,1.11,0.02,3.89,8.02,4.32,6.44,4.87
942,5.65,5.08,0.58,5.65,5.57,5.16,0.41,5.57,4.69,4.43,0.26,0.00,3.27,9.15,6.05,4.60,4.61
943,5.50,5.12,0.37,5.50,5.57,5.17,0.41,5.57,4.57,4.38,0.20,0.00,2.82,8.93,6.26,4.63,4.58
944,5.29,6.58,1.29,6.58,5.31,6.79,1.48,6.79,4.49,5.81,1.32,0.03,3.10,7.95,5.00,4.57,6.19
945,5.14,7.01,1.87,7.01,5.10,6.80,1.70,6.80,4.38,5.83,1.45,0.04,3.30,8.00,4.87,4.55,6.21
946,6.94,6.86,0.08,6.94,6.97,7.20,0.23,7.20,5.88,5.97,0.09,0.09,4.34,7.41,3.29,6.06,6.38
947,5.12,6.70,1.58,6.70,5.32,6.90,1.58,6.90,4.25,5.80,1.55,0.00,3.24,8.00,4.93,4.23,6.37
948,5.39,6.36,0.97,6.36,5.44,6.34,0.91,6.34,4.42,5.38,0.96,0.00,3.38,8.63,5.41,4.41,5.37
949,4.65,6.65,2.00,6.65,5.02,6.80,1.78,6.80,4.24,5.85,1.61,0.01,4.05,8.84,4.99,4.30,6.11
950,4.69,5.72,1.03,5.72,5.26,5.80,0.54,5.80,4.31,4.86,0.55,0.00,4.49,9.93,5.67,4.58,5.08
951,5.10,5.03,0.07,5.10,5.06,5.25,0.19,5.25,4.24,4.32,0.08,0.00,2.67,9.05,6.51,4.45,4.21
952,5.30,5.21,0.09,5.30,5.09,5.18,0.09,5.18,4.27,4.27,0.01,0.00,3.74,9.97,6.42,4.37,4.41
953,4.92,7.16,2.23,7.16,4.99,7.22,2.23,7.22,4.17,6.12,1.96,0.05,2.81,7.64,4.97,4.14,6.39
954,6.27,4.99,1.28,6.27,6.22,5.37,0.85,6.22,5.14,4.47,0.66,0.00,3.73,9.66,6.11,5.12,4.39
955,6.84,5.25,1.59,6.84,6.79,5.67,1.11,6.79,5.71,4.75,0.96,0.06,3.37,8.00,4.80,6.10,4.64
956,5.05,6.76,1.71,6.76,5.26,6.95,1.69,6.95,4.48,5.88,1.39,0.02,3.44,7.90,4.63,4.54,6.56
957,5.37,7.37,2.00,7.37,5.79,7.08,1.30,7.08,4.87,6.03,1.16,0.08,3.73,7.97,4.43,4.97,6.29
958,5.61,5.03,0.57,5.61,5.62,5.14,0.48,5.62,4.64,4.37,0.27,0.01,2.35,8.22,5.99,4.75,4.54
959,6.70,5.55,1.15,6.70,6.70,5.53,1.17,6.70,5.68,4.65,1.03,0.01,3.00,7.63,4.77,6.32,4.73
960,6.78,5.86,0.92,6.78,6.97,5.71,1.26,6.97,6.09,4.92,1.17,0.01,3.86,8.00,4.33,6.42,4.88
961,4.96,4.99,0.03,4.99,5.45,5.03,0.42,5.45,4.58,4.12,0.47,0.00,3.79,9.71,6.11,4.53,4.38
962,7.15,5.56,1.59,7.15,7.02,5.39,1.64,7.02,5.95,4.55,1.40,0.05,3.20,8.00,4.96,6.21,4.63
963,4.65,6.62,1.97,6.62,5.08,6.59,1.50,6.59,4.16,5.71,1.55,0.00,2.79,7.81,5.15,4.16,5.96
964,4.78,5.26,0.48,5.26,5.21,5.48,0.27,5.48,4.51,4.61,0.10,0.00,2.57,8.77,6.33,4.57,4.38
965,7.34,5.38,1.97,7.34,7.32,5.26,2.06,7.32,5.90,4.51,1.39,0.05,3.20,8.00,4.96,6.25,4.50
966,6.66,5.16,1.49,6.66,6.60,5.24,1.36,6.60,5.64,4.47,1.17,0.01,3.34,8.00,4.82,5.99,4.55
967,6.91,5.53,1.38,6.91,6.92,5.79,1.12,6.92,5.89,4.85,1.04,0.04,3.66,8.00,4.53,6.26,5.07
968,4.80,5.06,0.26,5.06,5.02,5.07,0.05,5.07,4.29,4.33,0.04,0.00,2.34,8.64,6.41,4.40,4.46
969,4.89,5.22,0.33,5.22,5.19,5.35,0.16,5.35,4.44,4.41,0.03,0.00,3.94,10.20,6.45,4.41,4.70
970,5.29,4.74,0.55,5.29,5.42,5.05,0.37,5.42,4.45,4.09,0.36,0.00,3.04,9.19,6.30,4.61,4.19
971,5.51,6.39,0.88,6.39,5.48,6.59,1.11,6.59,4.74,5.52,0.78,0.01,3.20,8.00,4.96,4.68,5.67
972,5.12,4.79,0.34,5.12,5.44,4.74,0.70,5.44,4.48,4.06,0.42,0.00,3.10,9.48,6.54,4.67,4.09
973,4.93,5.65,0.72,5.65,5.52,5.75,0.23,5.75,4.43,4.73,0.30,0.00,4.91,10.89,6.22,4.56,4.53
974,5.36,6.67,1.31,6.67,5.66,6.87,1.21,6.87,4.93,5.91,0.98,0.02,3.77,7.94,4.35,5.05,6.19
975,6.54,5.03,1.51,6.54,6.47,5.36,1.11,6.47,5.41,4.45,0.96,0.04,2.85,8.00,5.30,5.51,4.44
976,4.85,4.50,0.35,4.85,5.37,4.79,0.57,5.37,4.67,3.92,0.75,0.00,3.01,9.21,6.35,4.81,4.12
977,5.30,5.70,0.39,5.70,5.58,5.58,0.00,5.58,4.64,4.83,0.20,0.00,2.33,8.00,5.78,4.72,4.94
978,6.86,6.43,0.43,6.86,6.99,6.69,0.30,6.99,5.93,5.77,0.16,0.01,3.72,7.00,3.46,6.20,6.09
979,4.87,4.92,0.05,4.92,5.41,4.94,0.46,5.41,4.37,4.16,0.21,0.00,3.18,9.56,6.53,4.34,4.23
980,4.82,5.10,0.28,5.10,4.74,5.35,0.61,5.35,3.97,4.44,0.47,0.00,3.46,10.22,6.93,3.90,4.50
