,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
197,34.07,35.18,1.11,35.18,27.08,27.27,0.19,27.27,24.17,25.37,1.20,0.07,42.01,73.38,33.47,27.52,27.34
198,31.52,41.57,10.05,41.57,25.85,26.44,0.59,26.44,23.42,25.23,1.81,0.11,56.10,90.00,36.70,26.50,26.13
199,32.55,30.49,2.06,32.55,26.48,19.22,7.26,26.48,24.46,19.19,5.26,0.08,50.21,87.17,39.46,27.98,19.41
200,35.41,34.81,0.60,35.41,29.60,25.34,4.25,29.60,26.46,23.97,2.49,0.05,51.37,80.14,31.34,29.78,26.09
201,28.69,35.04,6.34,35.04,23.74,27.15,3.42,27.15,21.54,24.93,3.39,0.06,54.37,83.32,31.67,25.49,27.87
202,33.44,28.58,4.86,33.44,25.28,18.37,6.90,25.28,24.35,17.88,6.47,0.06,48.23,90.00,44.19,25.90,17.77
203,35.19,38.13,2.94,38.13,28.53,26.62,1.90,28.53,26.05,25.73,0.32,0.07,56.46,88.88,35.24,28.10,27.17
204,29.58,31.85,2.26,31.85,26.16,27.06,0.90,27.06,23.09,23.81,0.73,0.03,60.32,90.00,32.70,27.15,27.74
205,33.89,30.65,3.24,33.89,27.85,24.63,3.22,27.85,24.92,22.37,2.54,0.03,48.44,82.40,36.38,27.98,24.47
206,27.45,31.56,4.11,31.56,20.79,27.16,6.37,27.16,18.69,24.38,5.68,0.04,54.25,88.16,36.62,21.32,27.66
207,31.82,35.86,4.05,35.86,25.37,29.97,4.60,29.97,23.41,25.68,2.27,0.05,53.11,90.00,39.54,25.43,27.37
208,37.24,31.97,5.27,37.24,29.28,26.74,2.54,29.28,26.80,24.34,2.45,0.05,59.97,90.00,33.03,29.60,27.26
209,34.84,28.52,6.32,34.84,23.91,23.65,0.26,23.91,23.03,21.86,1.18,0.07,54.08,88.03,36.66,24.85,24.35
210,35.67,49.23,13.56,49.23,27.24,27.04,0.20,27.24,25.32,26.49,1.17,0.16,53.40,90.00,39.27,28.47,24.82
211,32.56,31.77,0.79,32.56,29.54,25.92,3.62,29.54,25.80,23.48,2.33,0.02,48.37,85.55,39.60,28.86,24.95
212,31.45,32.61,1.16,32.61,25.57,26.35,0.78,26.35,23.39,24.26,0.87,0.05,53.69,85.65,34.64,26.26,27.52
213,37.84,30.04,7.80,37.84,24.25,25.60,1.36,25.60,24.34,23.18,1.17,0.07,51.27,88.35,39.64,25.08,26.15
214,32.19,34.75,2.57,34.75,24.22,28.63,4.42,28.63,22.51,26.19,3.68,0.06,53.59,90.00,39.09,25.06,27.82
215,34.88,34.13,0.76,34.88,26.73,26.98,0.25,26.98,25.08,24.32,0.76,0.06,50.57,86.68,38.64,27.64,27.02
216,31.57,32.39,0.82,32.39,25.44,27.36,1.92,27.36,23.00,24.92,1.92,0.06,60.30,90.00,32.72,26.39,28.51
217,30.93,34.28,3.35,34.28,26.42,27.19,0.77,27.19,23.62,24.70,1.08,0.05,58.37,85.47,30.02,26.98,28.67
218,36.32,32.25,4.07,36.32,29.16,24.09,5.07,29.16,25.34,23.19,2.15,0.07,60.61,90.00,32.42,30.04,24.74
219,34.16,30.38,3.79,34.16,26.30,25.80,0.50,26.30,23.25,22.46,0.80,0.04,57.56,87.00,32.31,25.90,26.84
220,35.06,32.53,2.53,35.06,26.00,25.56,0.45,26.00,24.77,24.19,0.58,0.09,55.54,90.00,37.24,26.34,26.29
221,31.28,28.19,3.09,31.28,24.42,24.54,0.13,24.54,22.52,22.60,0.08,0.02,51.99,84.77,35.38,24.93,26.03
222,36.71,29.58,7.13,36.71,28.04,18.54,9.50,28.04,25.72,18.77,6.95,0.07,51.25,89.61,40.93,27.80,19.30
223,28.41,29.95,1.53,29.95,25.75,23.25,2.50,25.75,22.49,22.22,0.27,0.02,44.24,76.60,34.58,26.43,24.11
224,37.33,37.33,0.01,37.33,28.05,28.42,0.37,28.42,26.21,25.68,0.53,0.08,56.87,90.00,35.97,27.97,27.16
225,37.01,29.54,7.47,37.01,27.49,17.15,10.34,27.49,25.09,17.18,7.90,0.09,51.93,89.85,40.51,27.62,16.98
226,29.19,38.91,9.73,38.91,20.90,26.71,5.81,26.71,19.68,25.06,5.38,0.08,50.76,88.46,40.24,21.22,27.01
227,33.09,33.15,0.06,33.15,26.55,26.00,0.55,26.55,24.37,24.68,0.31,0.03,52.87,90.00,39.78,26.81,26.81
228,32.50,35.02,2.52,35.02,25.37,28.41,3.04,28.41,22.17,25.01,2.84,0.07,44.17,71.74,29.78,25.79,29.85
229,33.18,37.92,4.73,37.92,26.15,27.37,1.22,27.37,24.23,25.70,1.47,0.05,52.73,90.00,39.91,25.88,27.33
230,34.43,36.86,2.43,36.86,27.80,28.32,0.52,28.32,24.94,25.76,0.82,0.07,45.02,75.59,32.82,27.63,29.77
231,30.29,37.32,7.03,37.32,24.43,27.07,2.65,27.07,22.34,25.12,2.78,0.07,50.31,85.21,37.42,24.91,27.47
232,30.10,35.43,5.33,35.43,24.75,26.88,2.13,26.88,23.40,25.60,2.20,0.07,53.82,84.87,33.73,26.27,28.25
233,30.93,33.26,2.33,33.26,25.94,28.13,2.19,28.13,23.37,25.50,2.13,0.03,45.56,78.78,35.50,26.86,28.99
234,35.20,30.21,4.98,35.20,28.72,26.81,1.91,28.72,26.74,23.71,3.03,0.02,59.30,90.00,33.67,28.72,27.43
235,32.82,37.70,4.89,37.70,23.81,28.10,4.29,28.10,22.49,24.82,2.34,0.10,49.76,81.12,33.85,25.15,28.25
236,29.62,31.26,1.64,31.26,21.48,26.31,4.83,26.31,20.46,24.59,4.13,0.05,45.82,83.01,39.48,21.99,27.08
237,37.58,31.36,6.21,37.58,28.75,26.58,2.17,28.75,26.78,22.95,3.83,0.06,53.14,80.24,29.75,29.17,27.70
238,36.75,40.83,4.08,40.83,27.97,28.99,1.03,28.99,25.03,26.72,1.69,0.12,46.40,82.07,37.99,28.02,27.11
239,29.29,35.71,6.42,35.71,24.89,29.11,4.22,29.11,22.60,25.92,3.32,0.03,53.05,86.56,36.16,26.38,28.55
240,37.99,34.53,3.46,37.99,27.71,21.56,6.15,27.71,25.90,21.55,4.34,0.09,53.81,90.00,38.88,27.40,22.15
241,32.51,31.95,0.57,32.51,27.40,25.52,1.88,27.40,25.29,23.66,1.63,0.04,53.71,87.08,36.05,27.77,25.96
242,32.46,32.49,0.03,32.49,26.42,25.27,1.15,26.42,23.23,22.96,0.27,0.06,56.28,90.00,36.53,25.75,26.04
243,31.80,35.87,4.07,35.87,27.76,27.43,0.33,27.76,24.89,25.16,0.27,0.04,52.03,79.81,30.38,28.78,28.41
244,36.57,31.55,5.03,36.57,27.54,27.61,0.07,27.61,25.10,25.61,0.51,0.05,60.55,90.00,32.48,28.46,28.00
245,37.13,33.37,3.76,37.13,27.97,27.51,0.46,27.97,25.65,24.31,1.35,0.05,54.97,88.64,36.42,27.17,27.58
246,29.22,31.61,2.39,31.61,25.46,26.95,1.50,26.95,23.45,23.72,0.27,0.03,57.32,85.97,31.51,26.49,27.44
247,31.01,36.26,5.26,36.26,27.68,29.83,2.15,29.83,25.01,26.18,1.17,0.08,55.98,83.54,30.36,29.40,29.74
248,32.24,34.65,2.41,34.65,24.65,26.48,1.83,26.48,22.81,23.83,1.01,0.06,55.02,90.00,37.73,24.72,26.34
249,30.61,35.77,5.15,35.77,25.06,27.54,2.48,27.54,23.42,25.09,1.67,0.08,36.81,66.99,32.02,26.42,27.92
250,33.19,35.39,2.19,35.39,26.91,24.80,2.11,26.91,25.47,22.71,2.76,0.07,41.66,78.55,38.97,27.98,23.79
251,36.57,40.16,3.59,40.16,28.60,28.63,0.03,28.63,24.93,26.44,1.51,0.11,57.49,90.00,35.39,28.71,27.85
252,35.69,30.18,5.51,35.69,26.51,23.12,3.39,26.51,24.89,22.07,2.83,0.05,48.76,86.15,39.83,26.69,24.02
253,29.40,36.94,7.54,36.94,25.86,29.54,3.68,29.54,22.91,26.77,3.86,0.03,60.32,90.00,32.69,26.96,29.44
254,36.40,32.38,4.02,36.40,26.95,26.79,0.17,26.95,24.02,24.69,0.67,0.04,54.93,90.00,37.82,25.76,27.34
255,35.12,31.18,3.94,35.12,28.88,25.84,3.04,28.88,24.43,23.41,1.02,0.02,57.26,90.00,35.60,27.35,27.46
256,38.32,32.49,5.83,38.32,28.37,27.63,0.74,28.37,26.34,24.05,2.29,0.05,56.37,90.00,36.45,28.37,28.57
257,35.95,30.59,5.36,35.95,26.81,27.75,0.94,27.75,24.71,25.44,0.73,0.02,53.42,85.59,34.84,27.26,28.93
258,32.67,43.59,10.91,43.59,28.43,28.41,0.02,28.43,25.83,27.43,1.60,0.09,58.39,90.00,34.53,29.12,28.45
259,29.97,38.98,9.02,38.98,26.20,24.28,1.92,26.20,23.65,23.74,0.09,0.07,54.28,90.00,38.44,27.18,23.41
260,32.13,33.42,1.30,33.42,23.56,25.72,2.17,25.72,22.22,23.81,1.59,0.06,54.01,90.00,38.69,23.61,26.82
261,35.95,28.97,6.98,35.95,29.16,25.22,3.93,29.16,24.32,22.99,1.33,0.05,54.22,83.55,32.04,28.59,25.98
262,30.94,32.05,1.10,32.05,25.31,26.81,1.50,26.81,23.56,24.15,0.59,0.06,56.83,88.63,34.64,25.89,27.73
263,29.05,37.27,8.21,37.27,27.20,27.92,0.73,27.92,23.36,25.11,1.75,0.05,54.95,82.03,29.83,28.57,28.19
264,33.42,29.84,3.59,33.42,24.01,26.47,2.46,26.47,22.83,24.27,1.43,0.05,53.38,87.52,36.81,24.63,27.48
265,33.56,35.32,1.76,35.32,26.33,26.03,0.30,26.33,23.37,25.02,1.65,0.07,56.39,90.00,36.43,26.41,26.95
266,37.11,35.02,2.09,37.11,27.40,29.18,1.78,29.18,24.41,25.53,1.11,0.07,42.05,72.19,32.24,26.60,29.68
267,31.10,36.15,5.05,36.15,25.69,28.53,2.84,28.53,23.43,26.33,2.90,0.06,56.69,90.00,36.15,26.56,27.97
268,28.74,38.31,9.57,38.31,25.20,27.88,2.68,27.88,22.83,24.57,1.73,0.07,56.53,90.00,36.30,25.47,28.29
269,35.70,30.50,5.20,35.70,29.01,28.29,0.72,29.01,26.33,24.88,1.44,0.02,58.75,90.00,34.18,29.68,28.76
270,32.61,35.94,3.32,35.94,26.72,23.27,3.45,26.72,23.87,22.29,1.57,0.10,49.19,82.73,36.00,28.06,23.90
271,33.21,39.06,5.85,39.06,26.88,27.86,0.98,27.86,24.04,25.29,1.25,0.08,60.08,90.00,32.92,28.33,28.00
272,33.43,34.91,1.48,34.91,29.05,29.05,0.00,29.05,25.22,24.87,0.34,0.07,41.02,68.09,29.12,30.13,28.35
273,32.51,36.19,3.67,36.19,24.98,25.43,0.46,25.43,23.75,24.41,0.66,0.13,55.57,87.07,34.27,26.05,26.03
274,36.46,33.50,2.96,36.46,25.62,26.39,0.78,26.39,24.45,24.47,0.02,0.10,55.82,90.00,36.98,26.79,26.06
275,32.50,41.20,8.70,41.20,26.98,30.15,3.17,30.15,24.36,27.33,2.97,0.13,52.74,84.47,34.36,28.09,28.16
276,32.81,29.60,3.21,32.81,26.72,23.53,3.20,26.72,24.16,21.58,2.58,0.04,54.34,89.77,38.15,27.04,23.59
277,40.23,28.09,12.14,40.23,27.50,23.98,3.52,27.50,26.75,22.15,4.60,0.04,48.16,79.58,33.83,28.22,25.52
278,31.95,31.14,0.81,31.95,28.25,26.68,1.57,28.25,24.64,22.68,1.96,0.03,47.58,76.35,31.14,27.98,27.50
279,33.42,34.62,1.20,34.62,23.05,29.24,6.19,29.24,22.26,25.59,3.33,0.03,49.80,85.41,38.10,23.56,29.25
280,31.62,33.65,2.03,33.65,25.39,27.66,2.28,27.66,23.35,24.98,1.62,0.05,42.27,73.53,33.37,26.03,27.91
281,31.34,39.65,8.31,39.65,23.54,26.40,2.86,26.40,22.32,24.34,2.01,0.09,57.72,89.08,34.25,24.43,27.04
282,40.79,35.36,5.43,40.79,26.52,26.93,0.41,26.93,25.82,24.73,1.09,0.09,54.67,88.15,36.21,27.06,27.57
283,29.70,31.26,1.56,31.26,25.59,23.40,2.19,25.59,22.87,21.68,1.19,0.05,55.41,90.00,37.36,25.91,24.62
284,34.35,33.29,1.06,34.35,25.14,27.87,2.73,27.87,23.24,25.41,2.18,0.06,55.63,87.65,34.81,25.41,27.93
285,30.87,32.77,1.90,32.77,25.73,23.41,2.32,25.73,23.28,22.64,0.63,0.03,52.59,90.00,40.03,26.22,23.03
286,35.28,29.05,6.23,35.28,29.37,25.82,3.56,29.37,26.33,22.17,4.16,0.01,48.59,78.66,32.50,29.13,26.90
287,33.19,38.13,4.93,38.13,24.60,26.42,1.82,26.42,23.34,24.81,1.47,0.09,44.48,73.85,31.60,26.21,27.36
288,38.26,34.36,3.90,38.26,25.34,27.65,2.31,27.65,24.00,25.71,1.71,0.09,53.98,89.69,38.41,24.21,27.53
289,35.99,35.80,0.19,35.99,27.12,27.77,0.65,27.77,25.06,25.48,0.42,0.07,62.71,90.00,30.43,27.74,29.43
290,36.01,33.70,2.32,36.01,27.95,26.36,1.59,27.95,25.53,24.52,1.01,0.07,54.74,88.82,36.81,28.46,26.55
291,37.24,34.29,2.95,37.24,23.64,25.81,2.17,25.81,23.83,23.55,0.27,0.08,48.23,83.43,37.62,24.90,25.79
292,30.82,40.85,10.03,40.85,27.87,28.61,0.74,28.61,24.73,26.67,1.94,0.03,51.35,87.14,38.35,28.55,28.14
293,38.69,32.97,5.73,38.69,26.29,25.18,1.12,26.29,25.25,23.06,2.19,0.08,53.52,90.00,39.15,26.94,25.50
294,27.53,29.27,1.74,29.27,26.13,25.09,1.05,26.13,23.06,23.28,0.22,0.03,46.26,76.28,32.34,27.15,25.41
295,40.67,30.69,9.98,40.67,27.74,27.52,0.22,27.74,25.94,23.92,2.02,0.07,55.74,85.45,32.50,28.10,28.42
296,34.08,26.79,7.29,34.08,28.85,24.27,4.58,28.85,25.23,21.57,3.65,0.02,50.47,82.67,34.72,28.29,25.14
297,32.08,33.91,1.83,33.91,26.38,30.24,3.86,30.24,24.74,25.70,0.96,0.04,64.74,90.00,28.50,27.95,32.14
298,36.45,30.21,6.24,36.45,27.48,26.57,0.91,27.48,25.61,24.17,1.44,0.04,52.08,84.23,34.75,27.66,27.77
299,37.49,32.99,4.50,37.49,26.91,26.62,0.29,26.91,25.83,24.22,1.61,0.06,57.02,86.00,31.83,27.90,27.23
300,35.50,36.05,0.55,36.05,23.94,20.62,3.32,23.94,23.35,21.06,2.29,0.11,53.74,90.00,38.95,24.79,21.08
301,34.68,30.13,4.55,34.68,27.42,25.98,1.44,27.42,25.27,23.05,2.22,0.03,47.35,82.47,37.48,27.41,26.55
302,33.38,36.35,2.98,36.35,22.16,26.16,4.00,26.16,20.66,24.65,3.99,0.11,50.65,85.99,37.88,21.87,27.12
303,32.62,36.02,3.40,36.02,23.14,27.56,4.43,27.56,22.41,24.44,2.03,0.08,58.78,90.00,34.16,23.63,28.18
304,35.36,36.77,1.41,36.77,26.13,28.94,2.81,28.94,24.08,26.50,2.41,0.07,54.25,90.00,38.46,25.64,29.28
305,33.19,29.26,3.92,33.19,26.69,23.23,3.46,26.69,23.85,21.88,1.96,0.03,50.24,83.18,35.44,27.07,24.39
306,31.26,35.91,4.64,35.91,27.31,26.75,0.56,27.31,24.22,24.44,0.22,0.06,47.58,76.70,31.50,28.49,27.54
307,33.75,36.08,2.33,36.08,26.00,26.42,0.42,26.42,24.03,23.76,0.28,0.07,58.34,90.00,34.57,26.67,27.16
308,32.13,30.39,1.74,32.13,26.40,25.23,1.17,26.40,24.16,23.32,0.83,0.05,57.75,90.00,35.14,26.56,25.43
309,35.78,32.42,3.36,35.78,27.32,26.29,1.03,27.32,24.43,23.17,1.26,0.07,57.28,88.90,34.49,27.63,26.82
310,38.89,30.64,8.25,38.89,28.95,26.99,1.96,28.95,26.12,23.77,2.36,0.04,49.16,84.52,37.82,26.68,26.81
311,32.37,33.43,1.06,33.43,23.73,25.79,2.06,25.79,22.52,24.06,1.54,0.07,54.47,87.50,35.75,24.77,26.58
312,33.61,34.83,1.22,34.83,27.02,28.29,1.27,28.29,24.34,25.90,1.55,0.06,55.10,90.00,37.65,28.17,28.92
313,29.05,32.75,3.69,32.75,23.77,28.22,4.45,28.22,21.54,24.67,3.13,0.04,58.56,90.00,34.37,24.61,27.81
314,29.21,37.56,8.35,37.56,25.62,25.86,0.24,25.86,22.24,24.84,2.60,0.09,43.79,73.82,32.22,27.02,26.92
315,30.22,37.27,7.05,37.27,25.30,27.16,1.86,27.16,22.28,25.27,2.99,0.06,56.64,90.00,36.20,26.19,27.27
316,42.31,31.46,10.85,42.31,26.63,26.81,0.18,26.81,25.36,24.86,0.50,0.07,50.90,85.43,37.07,26.16,27.85
317,26.55,31.92,5.37,31.92,24.20,24.78,0.58,24.78,21.71,23.00,1.29,0.04,58.94,90.00,34.01,25.11,25.51
318,34.55,31.03,3.51,34.55,26.28,26.84,0.56,26.84,23.76,23.60,0.16,0.04,53.48,90.00,39.19,26.12,26.42
319,32.30,33.93,1.64,33.93,27.16,28.19,1.03,28.19,24.52,25.31,0.79,0.07,41.43,73.42,34.06,27.83,28.03
320,34.06,31.23,2.83,34.06,26.24,25.32,0.93,26.24,23.83,22.62,1.21,0.04,40.73,70.67,31.98,27.20,25.91
321,34.91,34.49,0.42,34.91,26.02,27.52,1.49,27.52,23.94,24.42,0.49,0.08,58.84,90.00,34.10,26.71,28.50
322,39.79,32.02,7.77,39.79,27.76,25.87,1.89,27.76,25.97,23.59,2.38,0.10,59.01,90.00,33.94,28.39,26.54
323,29.26,35.93,6.67,35.93,25.19,26.96,1.78,26.96,22.34,24.56,2.22,0.07,58.15,90.00,34.76,26.28,26.81
324,34.72,32.93,1.80,34.72,26.53,25.66,0.87,26.53,23.62,23.24,0.38,0.08,58.59,90.00,34.34,26.54,26.43
325,34.53,36.56,2.03,36.56,24.64,29.92,5.28,29.92,23.63,26.71,3.07,0.09,44.34,76.58,34.46,26.04,29.97
326,30.67,34.02,3.35,34.02,25.57,26.35,0.78,26.35,23.48,24.29,0.81,0.06,58.17,90.00,34.74,26.36,27.52
327,31.17,33.15,1.98,33.15,26.87,26.02,0.85,26.87,23.84,24.25,0.41,0.04,53.75,86.06,35.00,27.37,26.72
328,34.50,29.83,4.68,34.50,26.92,23.32,3.60,26.92,24.60,21.54,3.06,0.04,55.03,90.00,37.72,27.16,24.02
329,38.39,27.22,11.17,38.39,29.16,23.03,6.13,29.16,26.65,20.78,5.87,0.05,57.51,90.00,35.37,28.93,23.22
330,32.12,40.25,8.12,40.25,26.78,27.50,0.72,27.50,23.80,26.06,2.26,0.06,54.33,87.62,36.01,26.80,27.78
331,32.56,35.21,2.65,35.21,25.56,27.53,1.97,27.53,23.73,25.12,1.39,0.06,55.16,90.00,37.60,26.43,27.51
332,35.45,34.85,0.60,35.45,26.66,28.88,2.22,28.88,24.28,25.29,1.00,0.07,45.11,75.74,32.89,27.16,29.81
333,24.39,35.89,11.49,35.89,19.64,28.56,8.92,28.56,18.27,25.75,7.48,0.06,49.12,87.16,40.49,19.94,27.12
334,34.23,31.61,2.62,34.23,25.28,26.35,1.07,26.35,22.91,23.86,0.95,0.06,48.62,81.63,35.44,26.50,26.55
335,32.71,34.43,1.72,34.43,24.72,27.18,2.46,27.18,23.09,23.72,0.63,0.07,49.46,84.28,37.29,25.69,27.81
336,37.83,34.02,3.81,37.83,27.40,27.04,0.36,27.40,25.62,24.64,0.98,0.04,44.71,79.66,37.19,27.79,27.74
337,33.80,32.27,1.53,33.80,27.49,26.65,0.84,27.49,24.06,23.93,0.13,0.05,60.49,89.03,31.56,28.29,27.16
338,32.84,36.84,4.00,36.84,26.95,26.40,0.56,26.95,24.31,25.90,1.59,0.06,47.15,80.22,35.43,27.95,26.60
339,36.71,31.64,5.06,36.71,26.94,23.97,2.97,26.94,24.44,21.75,2.69,0.07,51.69,86.66,37.55,26.64,23.35
340,32.02,32.54,0.52,32.54,27.05,25.72,1.33,27.05,23.86,23.36,0.50,0.04,48.37,85.62,39.67,27.49,25.35
341,36.81,32.27,4.54,36.81,28.17,20.79,7.38,28.17,25.59,19.33,6.26,0.08,51.86,90.00,40.74,28.17,18.18
342,35.81,30.83,4.98,35.81,28.24,25.12,3.13,28.24,23.82,23.41,0.41,0.05,46.07,78.64,34.88,26.04,26.48
343,33.83,31.96,1.87,33.83,27.29,27.19,0.10,27.29,24.77,23.60,1.17,0.04,56.84,90.00,36.00,28.10,26.74
344,35.91,36.01,0.10,36.01,27.32,28.65,1.32,28.65,25.06,25.49,0.43,0.06,55.66,87.87,34.99,27.30,28.27
345,32.47,30.23,2.24,32.47,28.68,24.70,3.99,28.68,25.59,22.38,3.21,0.03,50.85,84.43,36.12,28.60,25.48
346,31.46,35.73,4.26,35.73,27.70,16.58,11.11,27.70,24.67,18.34,6.33,0.09,53.48,90.00,39.20,29.29,16.59
347,36.63,33.84,2.78,36.63,24.29,26.96,2.67,26.96,23.74,25.05,1.32,0.08,53.68,90.00,39.01,24.79,27.90
348,33.42,30.36,3.07,33.42,25.28,26.29,1.01,26.29,23.12,23.74,0.63,0.06,59.38,90.00,33.59,26.57,26.65
349,36.81,29.18,7.63,36.81,26.68,26.05,0.63,26.68,24.94,23.30,1.64,0.06,48.71,79.67,33.40,27.47,26.09
350,33.71,31.75,1.96,33.71,25.47,25.03,0.44,25.47,23.26,23.14,0.12,0.06,55.24,90.00,37.52,25.56,24.97
351,33.34,35.68,2.34,35.68,25.97,28.09,2.12,28.09,24.04,25.12,1.07,0.08,49.85,84.04,36.68,26.71,27.28
352,40.18,36.87,3.32,40.18,28.67,26.74,1.92,28.67,25.99,23.83,2.16,0.08,55.66,90.00,37.12,27.74,26.21
353,34.63,32.27,2.36,34.63,27.37,26.43,0.94,27.37,25.35,24.70,0.65,0.05,47.34,79.12,34.15,27.63,27.16
354,35.87,33.11,2.76,35.87,29.25,29.58,0.33,29.58,26.94,25.89,1.05,0.05,47.87,77.15,31.67,30.55,30.07
355,33.94,35.93,1.98,35.93,28.26,28.87,0.61,28.87,24.59,25.03,0.44,0.04,60.58,88.61,31.06,27.77,29.43
356,32.94,35.20,2.27,35.20,25.61,26.57,0.96,26.57,23.67,25.17,1.50,0.05,44.44,81.11,38.89,26.04,27.13
357,32.32,32.52,0.21,32.52,26.69,25.73,0.96,26.69,23.49,24.77,1.27,0.09,51.41,84.59,35.75,26.94,26.97
358,32.01,38.70,6.69,38.70,25.85,28.53,2.68,28.53,23.34,26.56,3.22,0.06,55.99,90.00,36.81,26.58,29.12
359,31.10,28.65,2.45,31.10,27.96,24.13,3.83,27.96,25.11,21.44,3.66,0.01,45.80,77.13,33.62,28.81,24.96
360,35.10,34.91,0.19,35.10,27.67,28.84,1.17,28.84,25.57,26.24,0.67,0.06,42.65,72.72,32.20,28.58,29.10
361,32.68,34.71,2.03,34.71,26.71,28.97,2.26,28.97,24.41,25.21,0.80,0.07,50.80,80.47,32.21,27.90,28.63
362,35.00,36.11,1.11,36.11,27.07,28.64,1.56,28.64,24.51,25.99,1.48,0.07,49.11,85.23,38.57,28.02,27.71
363,32.86,28.25,4.61,32.86,25.93,23.13,2.80,25.93,23.36,21.81,1.55,0.05,55.13,90.00,37.62,26.36,24.61
364,31.96,33.64,1.68,33.64,27.07,27.66,0.60,27.66,23.60,24.92,1.32,0.04,47.98,81.37,35.78,27.16,27.13
365,38.53,35.47,3.06,38.53,29.41,27.58,1.83,29.41,26.91,25.72,1.18,0.05,57.46,90.00,35.42,30.13,26.54
366,40.91,28.79,12.12,40.91,25.80,23.18,2.62,25.80,23.59,21.48,2.11,0.07,51.32,90.00,41.25,23.71,23.65
367,29.38,33.24,3.86,33.24,25.37,27.41,2.04,27.41,23.06,24.74,1.68,0.03,44.59,79.68,37.31,26.05,27.10
368,35.87,31.72,4.15,35.87,27.41,25.40,2.01,27.41,24.51,23.96,0.55,0.05,51.45,83.18,34.30,27.94,26.40
369,31.92,37.80,5.89,37.80,27.40,24.74,2.65,27.40,23.69,24.70,1.01,0.08,56.38,90.00,36.44,28.81,25.09
370,36.48,33.46,3.02,36.48,27.58,24.18,3.40,27.58,25.44,22.52,2.92,0.05,58.50,90.00,34.43,27.22,24.60
371,36.75,26.61,10.14,36.75,28.63,18.51,10.12,28.63,26.51,17.62,8.89,0.07,51.84,88.90,39.65,28.02,18.38
372,33.66,34.49,0.83,34.49,27.99,27.94,0.05,27.99,25.02,25.15,0.14,0.05,60.45,88.04,30.61,28.01,29.40
373,34.28,31.46,2.81,34.28,27.59,27.42,0.17,27.59,24.17,24.29,0.12,0.07,55.72,83.90,30.97,28.24,28.00
374,34.53,32.51,2.02,34.53,28.03,25.83,2.20,28.03,25.05,23.45,1.60,0.08,58.60,89.37,33.70,28.96,26.46
375,27.82,40.57,12.75,40.57,23.14,25.58,2.43,25.58,21.19,25.23,4.04,0.08,51.79,90.00,40.80,24.08,25.70
376,32.86,40.07,7.21,40.07,25.84,27.81,1.97,27.81,23.20,25.05,1.85,0.10,58.19,90.00,34.72,26.96,25.40
377,38.39,32.18,6.22,38.39,28.03,26.36,1.66,28.03,25.97,23.88,2.09,0.10,57.46,90.00,35.42,28.11,26.66
378,36.00,30.15,5.84,36.00,27.26,25.72,1.53,27.26,25.33,23.22,2.11,0.08,60.84,90.00,32.20,28.47,25.26
379,28.12,26.26,1.85,28.12,25.97,23.55,2.42,25.97,21.96,21.73,0.23,0.00,47.50,82.11,36.99,27.16,23.99
380,37.22,38.55,1.32,38.55,24.64,28.80,4.15,28.80,24.24,26.61,2.37,0.06,51.30,90.00,41.27,24.67,28.92
381,34.44,29.95,4.49,34.44,27.26,26.35,0.91,27.26,24.40,23.77,0.63,0.04,47.48,78.08,32.97,26.89,26.97
382,34.81,32.57,2.24,34.81,27.05,26.95,0.10,27.05,24.77,23.95,0.83,0.05,57.86,90.00,35.03,27.30,27.24
383,37.39,34.91,2.48,37.39,27.47,24.98,2.49,27.47,25.07,24.02,1.05,0.09,44.02,77.92,36.11,27.42,25.66
384,31.11,36.05,4.94,36.05,24.87,27.42,2.55,27.42,23.43,24.68,1.25,0.04,48.59,82.18,36.02,25.21,27.61
385,31.35,32.92,1.58,32.92,27.10,27.39,0.29,27.39,23.49,25.63,2.14,0.04,57.82,88.75,33.82,27.51,27.26
386,31.28,36.33,5.05,36.33,26.07,28.79,2.72,28.79,23.54,26.62,3.08,0.05,53.06,86.56,36.16,26.37,29.05
387,29.51,35.16,5.65,35.16,23.02,28.23,5.22,28.23,21.27,26.44,5.16,0.05,48.48,81.32,35.26,24.22,29.20
388,22.85,33.38,10.53,33.38,17.67,27.01,9.34,27.01,16.27,25.09,8.82,0.03,49.54,90.00,42.94,18.19,27.34
389,32.34,27.58,4.77,32.34,26.50,25.05,1.45,26.50,24.11,22.34,1.77,0.03,50.83,77.60,29.31,27.80,27.33
390,31.49,30.53,0.96,31.49,24.47,24.54,0.08,24.54,22.91,22.82,0.09,0.03,49.73,87.20,39.96,25.24,25.22
391,33.95,31.15,2.80,33.95,23.48,26.67,3.19,26.67,22.30,24.25,1.95,0.06,52.81,90.00,39.83,24.17,27.11
392,32.73,35.86,3.12,35.86,27.30,27.85,0.55,27.85,25.20,24.19,1.00,0.08,59.93,90.00,33.07,28.17,26.70
393,32.42,34.52,2.09,34.52,24.05,27.51,3.46,27.51,22.19,24.75,2.56,0.04,57.77,90.00,35.12,23.95,28.25
