,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
346,27.94,41.32,13.38,41.32,20.35,28.22,7.86,28.22,18.55,26.35,7.79,0.09,55.37,90.00,37.40,0.81,0.90,-12.76,-23.38
347,38.21,36.08,2.14,38.21,28.00,28.43,0.43,28.43,25.03,25.35,0.32,0.08,52.20,86.93,37.34,0.86,0.87,-20.15,-22.20
348,36.65,34.40,2.25,36.65,28.47,29.44,0.97,29.44,23.78,25.70,1.92,0.06,62.01,90.00,31.09,0.82,0.87,-19.62,-23.18
349,37.93,33.65,4.28,37.93,27.72,30.04,2.32,30.04,24.40,25.75,1.35,0.06,46.74,75.79,31.39,0.85,0.90,-19.75,-24.88
350,35.30,35.48,0.18,35.48,27.53,29.08,1.55,29.08,23.08,25.49,2.41,0.06,52.67,85.26,35.22,0.85,0.91,-18.36,-23.93
351,36.15,39.60,3.45,39.60,28.95,32.20,3.25,32.20,24.89,27.19,2.31,0.10,42.88,74.15,33.42,0.85,0.86,-21.14,-23.17
352,41.20,39.60,1.61,41.20,30.36,30.04,0.32,30.36,25.73,25.21,0.53,0.08,56.78,90.00,36.06,0.87,0.86,-21.17,-21.64
353,37.19,34.37,2.82,37.19,29.89,28.08,1.81,29.89,26.42,24.90,1.52,0.05,42.45,72.96,32.64,0.89,0.87,-23.84,-21.57
354,36.64,39.82,3.18,39.82,27.84,35.58,7.74,35.58,25.42,29.75,4.33,0.05,43.39,70.33,29.11,0.82,0.90,-19.87,-30.67
355,36.84,37.42,0.58,37.42,30.68,29.71,0.96,30.68,25.38,25.24,0.14,0.04,59.05,86.09,29.99,0.87,0.91,-22.77,-25.38
356,34.96,39.05,4.09,39.05,27.56,30.37,2.80,30.37,24.31,27.08,2.76,0.05,38.71,72.84,36.06,0.87,0.86,-20.74,-23.03
357,34.70,34.00,0.70,34.70,29.28,27.64,1.64,29.28,24.65,24.38,0.26,0.09,48.32,80.73,34.83,0.92,0.85,-25.06,-19.34
358,35.31,41.24,5.94,41.24,28.69,31.92,3.23,31.92,24.13,27.87,3.74,0.06,55.27,87.19,34.68,0.82,0.90,-19.09,-26.08
359,32.97,36.39,3.42,36.39,28.44,32.02,3.58,32.02,23.59,25.91,2.32,0.01,40.11,68.48,30.38,0.80,0.84,-17.72,-23.68
360,37.64,39.41,1.77,39.41,29.14,33.48,4.34,33.48,25.64,28.51,2.86,0.09,38.54,66.28,29.67,0.83,0.87,-20.77,-26.17
361,35.69,38.64,2.95,38.64,28.16,33.33,5.17,33.33,23.97,27.46,3.49,0.09,44.55,72.41,30.09,0.78,0.89,-17.46,-26.47
362,39.22,41.12,1.90,41.12,31.72,35.46,3.75,35.46,25.86,29.32,3.47,0.08,40.93,72.36,33.48,0.80,0.84,-20.52,-24.02
363,35.64,33.00,2.64,35.64,27.93,27.35,0.58,27.93,23.93,24.67,0.74,0.05,50.26,81.69,33.94,0.83,0.85,-18.94,-21.88
364,35.09,35.92,0.83,35.92,28.93,30.27,1.33,30.27,23.98,25.75,1.78,0.04,43.90,76.08,34.38,0.83,0.88,-19.77,-22.45
365,39.68,40.48,0.80,40.48,29.88,33.42,3.54,33.42,26.41,28.69,2.28,0.05,51.93,82.01,32.68,0.87,0.86,-23.15,-23.66
366,43.42,29.87,13.55,43.42,31.58,23.73,7.84,31.58,26.31,19.82,6.49,0.07,52.39,90.00,40.23,0.91,0.82,-23.44,-13.84
367,31.41,36.07,4.66,36.07,27.45,29.45,2.00,29.45,23.26,25.81,2.55,0.03,39.50,73.31,35.78,0.87,0.88,-20.11,-22.79
368,37.95,34.59,3.36,37.95,29.46,27.52,1.93,29.46,25.09,24.97,0.12,0.05,48.84,78.97,32.58,0.88,0.85,-23.24,-20.92
369,34.17,41.94,7.77,41.94,27.94,31.38,3.44,31.38,23.65,27.95,4.30,0.08,53.47,83.87,33.08,0.85,0.86,-21.12,-23.16
370,39.26,36.25,3.01,39.26,30.25,26.97,3.29,30.25,26.74,23.28,3.47,0.05,60.55,90.00,32.47,0.92,0.85,-25.40,-18.92
371,36.30,31.18,5.12,36.30,27.31,24.24,3.08,27.31,24.27,21.33,2.94,0.07,50.82,86.42,38.14,0.88,0.89,-19.75,-18.65
372,39.44,35.93,3.51,39.44,34.12,26.80,7.32,34.12,28.00,24.13,3.88,0.09,52.67,78.31,28.27,0.87,0.82,-26.49,-19.46
373,36.35,33.50,2.85,36.35,28.77,28.86,0.09,28.86,24.62,24.71,0.09,0.09,53.47,80.79,29.99,0.89,0.87,-23.76,-22.41
374,37.70,35.35,2.35,37.70,31.15,28.94,2.20,31.15,26.64,23.75,2.90,0.11,56.33,85.20,31.69,0.91,0.83,-27.64,-18.58
375,30.69,42.27,11.58,42.27,25.74,28.00,2.26,28.00,22.39,25.81,3.43,0.08,52.47,88.91,39.06,0.88,0.87,-20.23,-20.37
376,33.97,44.59,10.63,44.59,26.20,34.16,7.95,34.16,22.40,28.36,5.96,0.12,60.70,90.00,32.33,0.85,0.88,-19.26,-24.71
377,40.10,34.17,5.94,40.10,30.17,28.25,1.92,30.17,26.60,24.01,2.59,0.10,58.09,89.87,34.68,0.90,0.86,-24.49,-20.39
378,35.40,37.65,2.25,37.65,23.49,33.09,9.60,33.09,22.37,27.82,5.45,0.17,60.66,88.18,30.55,0.82,0.88,-16.46,-26.01
379,30.55,31.81,1.26,31.81,26.88,28.84,1.96,28.84,22.31,24.86,2.56,0.00,41.48,72.61,33.21,0.86,0.87,-20.99,-21.62
380,41.08,40.79,0.30,41.08,32.38,31.46,0.93,32.38,28.01,27.06,0.95,0.06,52.61,87.08,37.10,0.83,0.85,-21.70,-22.37
381,36.38,32.86,3.52,36.38,28.42,28.42,0.00,28.42,24.58,24.73,0.15,0.04,42.53,71.98,31.57,0.88,0.88,-21.52,-22.83
382,37.95,35.32,2.62,37.95,30.24,29.39,0.85,30.24,25.71,24.82,0.89,0.06,55.30,85.62,33.09,0.86,0.87,-22.04,-22.18
383,39.91,38.13,1.78,39.91,29.73,28.12,1.61,29.73,25.21,25.48,0.27,0.09,38.60,70.90,34.23,0.82,0.87,-19.30,-21.43
384,34.80,38.09,3.30,38.09,28.70,29.18,0.48,29.18,25.54,24.78,0.76,0.04,43.49,74.88,33.57,0.88,0.86,-22.37,-21.17
385,33.74,36.68,2.93,36.68,29.00,30.98,1.98,30.98,23.91,27.32,3.41,0.05,52.02,80.85,31.43,0.88,0.87,-22.45,-23.35
386,35.76,38.50,2.75,38.50,30.57,30.47,0.10,30.57,25.43,27.28,1.84,0.05,49.75,80.71,33.44,0.83,0.89,-20.68,-24.85
387,33.74,37.24,3.50,37.24,28.56,29.46,0.90,29.46,23.62,26.40,2.78,0.05,44.87,75.40,32.77,0.84,0.84,-20.45,-21.62
388,32.32,33.22,0.89,33.22,28.06,25.66,2.40,28.06,23.82,21.63,2.18,0.03,47.64,84.01,38.75,0.86,0.80,-21.81,-13.78
389,37.58,29.76,7.82,37.58,31.67,24.86,6.81,31.67,26.82,22.10,4.72,0.08,50.53,74.83,26.83,0.87,0.82,-25.62,-19.14
390,34.79,35.47,0.68,35.47,28.34,29.50,1.15,29.50,24.82,25.62,0.80,0.03,47.78,80.54,35.15,0.86,0.85,-21.41,-21.77
391,37.85,33.27,4.59,37.85,28.56,28.52,0.04,28.56,24.31,24.44,0.13,0.06,52.55,87.54,37.62,0.84,0.86,-19.50,-20.64
392,34.39,39.12,4.74,39.12,28.21,31.91,3.70,31.91,25.25,25.81,0.56,0.08,61.59,90.00,31.49,0.87,0.88,-22.37,-23.64
393,36.76,36.03,0.74,36.76,30.30,28.51,1.79,30.30,25.11,24.31,0.80,0.04,60.24,90.00,32.77,0.88,0.86,-22.99,-21.01
394,37.46,38.42,0.95,38.42,28.79,29.52,0.73,29.52,24.89,25.15,0.26,0.09,62.62,88.81,29.32,0.90,0.80,-24.91,-19.16
395,34.09,36.60,2.51,36.60,30.19,30.31,0.12,30.31,26.04,26.18,0.14,0.04,52.83,81.24,31.04,0.86,0.85,-23.96,-22.03
396,36.56,33.63,2.93,36.56,27.80,27.77,0.02,27.80,24.31,23.04,1.27,0.07,57.27,90.00,35.59,0.89,0.87,-22.24,-20.98
397,32.30,45.18,12.88,45.18,25.48,32.66,7.18,32.66,22.79,28.54,5.75,0.08,49.40,79.38,32.45,0.86,0.89,-19.85,-25.49
398,34.60,32.32,2.28,34.60,28.09,24.85,3.24,28.09,24.48,20.92,3.57,0.06,47.89,79.83,34.34,0.88,0.81,-22.09,-15.58
399,39.47,34.92,4.54,39.47,29.16,29.51,0.35,29.51,25.81,25.99,0.18,0.07,38.89,67.91,30.96,0.88,0.88,-23.01,-23.90
400,32.13,33.15,1.02,33.15,27.36,27.26,0.11,27.36,22.92,23.51,0.59,0.08,61.95,90.00,31.15,0.83,0.86,-19.34,-20.87
401,44.05,35.32,8.73,44.05,32.66,29.01,3.65,32.66,28.05,25.34,2.70,0.09,55.70,87.00,34.08,0.85,0.84,-23.61,-21.01
402,37.20,33.39,3.80,37.20,29.05,28.64,0.40,29.05,25.78,24.09,1.69,0.04,44.33,77.82,35.70,0.88,0.82,-23.65,-17.96
403,38.12,38.82,0.70,38.82,31.93,31.80,0.13,31.93,27.28,27.23,0.05,0.06,43.80,71.92,30.30,0.87,0.88,-25.08,-25.28
404,34.24,33.41,0.84,34.24,28.84,28.85,0.01,28.85,24.09,24.96,0.87,0.02,40.56,70.40,31.87,0.87,0.88,-22.11,-22.91
405,37.27,36.86,0.41,37.27,30.18,29.97,0.21,30.18,25.70,25.65,0.04,0.07,40.32,68.56,30.25,0.88,0.87,-23.69,-22.95
406,30.70,34.78,4.09,34.78,26.50,30.06,3.55,30.06,21.75,26.05,4.31,0.04,41.00,69.94,30.99,0.81,0.86,-17.28,-23.21
407,40.04,40.01,0.03,40.04,29.12,30.60,1.48,30.60,25.72,25.35,0.37,0.10,53.95,90.00,38.75,0.86,0.91,-20.45,-22.36
408,36.58,34.20,2.38,36.58,30.82,25.19,5.63,30.82,26.30,21.92,4.37,0.05,60.17,90.00,32.84,0.89,0.84,-23.79,-17.51
409,34.11,37.92,3.81,37.92,26.42,30.31,3.89,30.31,23.74,26.04,2.29,0.06,55.84,90.00,36.96,0.89,0.92,-20.09,-24.61
410,39.21,32.95,6.26,39.21,27.70,26.39,1.31,27.70,24.50,23.49,1.01,0.07,55.69,90.00,37.09,0.87,0.88,-19.90,-20.03
411,40.81,39.24,1.56,40.81,31.24,28.47,2.76,31.24,25.97,25.13,0.84,0.06,58.40,90.00,34.52,0.88,0.87,-22.12,-22.83
412,33.76,33.12,0.64,33.76,28.95,27.59,1.36,28.95,25.06,24.46,0.60,0.03,40.51,65.72,27.23,0.91,0.86,-25.76,-21.76
413,35.75,36.31,0.56,36.31,28.17,29.69,1.52,29.69,23.80,25.74,1.94,0.06,58.95,89.82,33.81,0.85,0.89,-19.80,-23.33
414,35.65,34.62,1.03,35.65,25.98,27.88,1.90,27.88,23.76,23.70,0.05,0.04,60.09,89.47,32.39,0.88,0.87,-21.44,-21.99
415,37.38,35.46,1.92,37.38,31.63,27.77,3.86,31.63,27.66,24.04,3.61,0.05,52.58,83.21,33.26,0.90,0.85,-25.90,-20.24
416,34.91,30.83,4.08,34.91,25.62,24.82,0.80,25.62,22.46,21.39,1.06,0.07,52.27,84.73,35.07,0.86,0.86,-18.15,-18.43
417,34.67,35.77,1.10,35.77,28.93,28.22,0.71,28.93,23.92,25.55,1.63,0.05,63.48,90.00,29.69,0.90,0.88,-24.73,-23.06
418,35.32,33.05,2.27,35.32,30.49,24.19,6.30,30.49,26.41,21.73,4.68,0.02,40.27,70.04,31.79,0.89,0.82,-24.99,-16.91
419,32.94,35.99,3.05,35.99,27.07,28.38,1.30,28.38,23.97,23.53,0.44,0.06,46.13,82.24,38.42,0.86,0.84,-20.06,-18.40
420,38.22,35.10,3.12,38.22,31.07,27.42,3.66,31.07,26.45,23.23,3.22,0.05,43.04,77.39,36.51,0.91,0.85,-23.78,-18.41
421,38.94,34.27,4.67,38.94,29.88,25.43,4.46,29.88,26.02,22.80,3.22,0.07,45.85,76.97,33.41,0.87,0.81,-22.58,-17.20
422,34.70,33.35,1.34,34.70,28.53,29.41,0.87,29.41,23.69,25.11,1.42,0.03,48.61,77.38,31.19,0.86,0.86,-21.32,-22.60
423,39.36,36.83,2.53,39.36,27.33,29.73,2.40,29.73,25.16,26.71,1.56,0.12,47.15,78.96,34.17,0.85,0.91,-20.06,-24.92
424,35.10,36.04,0.94,36.04,29.41,29.63,0.22,29.63,25.17,25.34,0.17,0.04,59.98,90.00,33.02,0.89,0.87,-22.91,-22.31
425,36.26,38.18,1.92,38.18,31.96,30.16,1.80,31.96,27.67,26.49,1.18,0.05,42.62,71.52,31.03,0.88,0.87,-26.23,-22.37
426,40.27,39.99,0.28,40.27,30.96,31.51,0.55,31.51,27.15,27.47,0.32,0.07,59.33,90.00,33.63,0.85,0.85,-23.06,-23.45
427,33.61,41.53,7.93,41.53,26.58,33.44,6.87,33.44,22.97,26.77,3.80,0.08,55.16,85.45,33.05,0.83,0.86,-17.92,-24.90
428,38.89,33.03,5.87,38.89,31.25,25.11,6.15,31.25,26.96,22.05,4.90,0.01,45.82,83.11,39.58,0.91,0.86,-23.43,-18.00
429,33.48,36.15,2.67,36.15,29.81,29.08,0.74,29.81,26.02,23.80,2.22,0.06,53.47,80.95,30.16,0.87,0.80,-24.98,-18.34
430,32.16,34.34,2.18,34.34,26.74,29.00,2.26,29.00,22.80,25.68,2.88,0.05,49.60,76.29,29.17,0.86,0.83,-20.97,-21.63
431,38.03,31.46,6.57,38.03,30.09,25.39,4.69,30.09,26.38,21.72,4.66,0.03,51.34,90.00,41.23,0.86,0.82,-20.61,-16.12
432,39.18,38.11,1.06,39.18,29.03,31.95,2.92,31.95,25.97,27.12,1.15,0.05,53.63,82.37,31.42,0.81,0.87,-19.84,-24.96
433,36.30,40.62,4.32,40.62,31.31,32.88,1.57,32.88,25.87,28.90,3.03,0.06,54.21,84.54,33.05,0.90,0.86,-25.19,-23.80
434,33.22,38.18,4.96,38.18,27.09,30.62,3.53,30.62,23.31,25.63,2.32,0.05,53.55,83.04,32.17,0.88,0.87,-21.46,-23.93
435,35.85,32.78,3.07,35.85,31.75,27.47,4.28,31.75,25.06,24.28,0.78,0.01,45.21,75.20,32.25,0.86,0.87,-22.29,-22.12
436,42.95,33.47,9.48,42.95,33.15,28.74,4.41,33.15,28.55,24.56,3.99,0.06,49.91,79.77,32.36,0.89,0.86,-24.57,-22.18
437,35.50,36.92,1.43,36.92,28.44,28.26,0.19,28.44,25.61,24.94,0.67,0.07,46.12,77.01,33.20,0.89,0.84,-23.61,-20.18
438,34.18,36.63,2.45,36.63,28.06,30.59,2.53,30.59,24.50,26.26,1.76,0.05,58.17,86.46,31.19,0.86,0.86,-21.71,-22.85
439,38.81,35.21,3.61,38.81,28.02,29.05,1.03,29.05,25.66,25.05,0.61,0.06,55.58,87.94,35.13,0.86,0.92,-20.40,-24.75
440,37.38,38.12,0.74,38.12,29.07,29.38,0.31,29.38,25.55,26.12,0.57,0.09,49.71,80.73,33.51,0.87,0.89,-22.25,-23.26
441,42.14,31.22,10.92,42.14,33.83,28.11,5.72,33.83,28.83,22.75,6.08,0.08,45.91,77.62,34.01,0.89,0.83,-25.87,-18.71
442,35.34,38.76,3.42,38.76,29.15,27.24,1.92,29.15,24.74,24.65,0.09,0.09,55.82,88.66,35.62,0.87,0.86,-21.43,-20.04
443,36.55,33.68,2.87,36.55,28.63,28.13,0.51,28.63,25.25,23.84,1.41,0.05,57.18,86.35,32.03,0.89,0.85,-23.50,-21.21
444,33.36,41.90,8.54,41.90,27.68,30.04,2.36,30.04,22.96,26.18,3.21,0.07,62.01,90.00,31.09,0.90,0.87,-22.86,-22.39
445,43.41,46.97,3.55,46.97,37.45,32.92,4.53,37.45,30.54,27.43,3.11,0.20,50.29,81.93,34.15,0.90,0.76,-31.09,-16.33
446,45.12,35.99,9.12,45.12,34.59,28.81,5.78,34.59,28.87,24.05,4.83,0.08,47.94,78.79,33.25,0.89,0.82,-27.25,-18.35
447,32.29,37.10,4.82,37.10,26.73,28.14,1.41,28.14,23.19,25.92,2.73,0.06,57.77,88.08,33.19,0.82,0.90,-17.59,-24.49
448,39.72,41.38,1.66,41.38,28.59,31.86,3.28,31.86,25.19,27.73,2.53,0.09,55.96,86.55,33.39,0.85,0.86,-19.97,-24.39
449,37.01,39.30,2.30,39.30,31.57,27.05,4.52,31.57,25.85,24.15,1.70,0.09,49.05,83.11,36.51,0.87,0.82,-23.65,-17.38
450,36.47,34.24,2.23,36.47,30.62,27.12,3.50,30.62,25.84,24.03,1.81,0.04,39.60,71.42,33.80,0.86,0.84,-21.92,-19.59
451,37.13,35.46,1.67,37.13,29.25,28.29,0.96,29.25,25.15,24.62,0.53,0.08,45.19,74.86,31.93,0.86,0.90,-21.14,-22.91
452,34.00,33.77,0.23,34.00,28.48,26.88,1.59,28.48,25.43,23.69,1.73,0.03,57.41,90.00,35.46,0.88,0.88,-22.72,-21.30
453,39.05,37.04,2.01,39.05,29.09,30.64,1.56,30.64,26.26,25.95,0.30,0.06,52.98,86.46,36.14,0.87,0.88,-22.22,-22.93
454,35.71,42.76,7.06,42.76,28.31,32.37,4.06,32.37,24.21,27.79,3.58,0.10,45.12,76.59,33.73,0.86,0.82,-20.74,-21.49
455,35.32,35.94,0.62,35.94,30.08,31.08,1.00,31.08,24.67,25.42,0.75,0.03,45.63,76.81,33.46,0.84,0.88,-20.42,-23.04
456,36.06,42.81,6.74,42.81,28.10,35.63,7.53,35.63,24.98,29.02,4.04,0.13,47.40,73.60,28.57,0.81,0.84,-19.57,-26.04
457,35.81,35.45,0.37,35.81,30.11,31.14,1.03,31.14,25.17,27.03,1.86,0.02,44.01,71.56,29.75,0.86,0.89,-22.74,-26.05
458,37.93,38.04,0.11,38.04,29.83,30.55,0.72,30.55,24.14,26.38,2.24,0.06,49.25,82.27,35.49,0.83,0.88,-19.55,-23.58
459,38.12,34.63,3.49,38.12,31.94,27.67,4.27,31.94,26.68,24.07,2.61,0.12,43.69,74.49,32.99,0.88,0.80,-25.56,-16.78
460,39.69,38.95,0.73,39.69,30.93,30.21,0.72,30.93,26.35,26.49,0.14,0.09,51.45,80.85,31.97,0.88,0.86,-23.19,-22.95
461,40.48,34.63,5.84,40.48,30.64,27.02,3.62,30.64,27.58,24.21,3.38,0.07,56.14,84.98,31.65,0.87,0.80,-25.84,-17.44
462,36.16,32.01,4.15,36.16,28.56,25.87,2.68,28.56,24.14,23.61,0.53,0.05,49.28,77.00,30.19,0.86,0.85,-22.79,-20.21
463,37.12,38.05,0.93,38.05,27.14,30.75,3.61,30.75,24.58,25.88,1.29,0.08,44.89,77.11,34.46,0.85,0.91,-19.35,-24.50
464,34.38,37.87,3.49,37.87,27.94,30.59,2.65,30.59,24.67,26.11,1.45,0.04,43.75,72.68,31.12,0.86,0.91,-22.03,-25.05
465,40.48,32.83,7.64,40.48,27.27,26.89,0.38,27.27,25.00,23.28,1.71,0.08,56.42,90.00,36.40,0.88,0.87,-20.76,-20.01
466,38.03,38.88,0.85,38.88,30.30,31.42,1.13,31.42,26.57,27.21,0.64,0.08,51.11,80.45,31.89,0.85,0.85,-22.88,-23.28
467,37.10,38.61,1.51,38.61,27.80,25.75,2.05,27.80,24.67,23.70,0.97,0.12,59.27,90.00,33.69,0.91,0.85,-25.03,-17.91
468,38.15,36.35,1.80,38.15,30.32,28.82,1.50,30.32,26.00,24.53,1.47,0.06,58.24,86.66,31.33,0.83,0.82,-21.39,-19.99
469,29.90,38.68,8.79,38.68,26.41,29.08,2.67,29.08,24.26,25.64,1.38,0.07,43.99,73.70,31.92,0.88,0.85,-22.00,-21.08
470,33.27,36.70,3.43,36.70,25.14,31.11,5.97,31.11,22.48,27.57,5.09,0.07,58.17,88.81,33.55,0.83,0.90,-17.57,-25.64
471,35.73,33.78,1.95,35.73,28.20,28.77,0.57,28.77,24.32,23.91,0.41,0.04,56.89,87.70,33.66,0.86,0.91,-20.83,-24.00
472,31.53,35.98,4.46,35.98,25.66,27.32,1.67,27.32,22.31,24.37,2.06,0.07,44.05,78.39,36.55,0.83,0.89,-17.68,-22.08
473,37.45,35.52,1.93,37.45,31.94,29.32,2.62,31.94,26.43,25.27,1.16,0.03,53.67,81.06,30.07,0.88,0.84,-25.20,-21.25
474,36.15,32.23,3.92,36.15,29.65,27.70,1.95,29.65,26.79,24.17,2.62,0.03,43.48,74.46,33.16,0.90,0.85,-24.87,-19.92
475,37.59,30.40,7.19,37.59,27.18,24.57,2.61,27.18,24.92,22.18,2.74,0.04,56.77,90.00,36.07,0.90,0.85,-21.79,-18.92
476,34.52,41.35,6.82,41.35,26.89,28.56,1.67,28.56,23.18,25.93,2.75,0.08,57.97,90.00,34.93,0.84,0.86,-17.60,-22.29
477,33.65,39.20,5.55,39.20,24.12,31.13,7.01,31.13,20.13,27.05,6.92,0.06,54.49,88.68,36.92,0.78,0.87,-12.59,-23.44
478,41.44,34.97,6.47,41.44,31.65,24.79,6.86,31.65,27.29,21.70,5.60,0.06,43.81,78.55,36.92,0.91,0.82,-23.99,-15.20
479,37.60,36.46,1.13,37.60,30.63,29.20,1.42,30.63,25.75,24.64,1.11,0.06,55.58,85.44,32.64,0.88,0.82,-24.48,-18.96
480,41.31,37.16,4.15,41.31,31.25,28.28,2.97,31.25,26.41,24.74,1.67,0.07,58.45,90.00,34.47,0.85,0.87,-21.67,-21.52
481,42.10,40.71,1.39,42.10,29.99,30.52,0.53,30.52,25.90,26.33,0.42,0.14,47.20,81.67,36.83,0.86,0.84,-21.98,-19.46
482,33.48,33.98,0.49,33.98,29.03,28.41,0.63,29.03,24.73,23.88,0.85,0.01,46.49,81.33,37.16,0.87,0.86,-21.56,-19.92
483,35.33,38.47,3.14,38.47,29.62,27.25,2.38,29.62,24.60,24.32,0.27,0.09,47.84,76.76,31.31,0.87,0.88,-22.93,-21.83
484,34.93,36.56,1.63,36.56,29.41,28.84,0.57,29.41,25.82,25.07,0.75,0.06,41.17,73.10,33.99,0.86,0.86,-22.04,-21.26
485,36.58,32.76,3.82,36.58,30.08,27.33,2.74,30.08,25.79,22.50,3.29,0.07,52.79,79.84,29.69,0.87,0.82,-22.76,-19.44
486,38.34,36.01,2.32,38.34,29.79,31.86,2.07,31.86,25.92,26.67,0.76,0.05,59.56,85.42,28.83,0.88,0.89,-23.26,-26.84
487,36.44,33.05,3.39,36.44,29.63,28.59,1.03,29.63,25.45,25.05,0.40,0.06,56.47,83.04,29.39,0.89,0.88,-23.76,-23.53
488,36.15,37.16,1.01,37.16,30.24,27.97,2.27,30.24,25.49,24.44,1.04,0.05,51.97,79.79,30.42,0.89,0.84,-24.51,-20.44
489,36.67,30.95,5.72,36.67,29.35,26.79,2.56,29.35,23.69,23.20,0.49,0.03,55.39,84.53,31.90,0.88,0.86,-22.84,-20.37
490,44.45,35.68,8.78,44.45,32.32,28.60,3.72,32.32,26.57,23.80,2.77,0.07,50.33,79.67,31.85,0.81,0.88,-19.05,-24.48
491,41.18,41.14,0.04,41.18,33.43,29.75,3.68,33.43,27.51,26.32,1.19,0.07,52.80,84.49,34.33,0.86,0.82,-24.01,-20.75
492,34.31,36.60,2.29,36.60,29.01,26.94,2.07,29.01,24.85,23.53,1.32,0.06,41.38,72.16,32.85,0.89,0.83,-24.30,-17.95
493,39.32,37.40,1.92,39.32,29.45,29.49,0.04,29.49,26.05,25.71,0.34,0.08,45.15,77.51,34.62,0.84,0.88,-19.66,-23.87
494,37.42,32.39,5.03,37.42,32.97,28.59,4.39,32.97,26.22,24.35,1.87,0.04,39.06,68.25,31.15,0.85,0.85,-23.15,-21.35
495,31.00,37.08,6.07,37.08,27.09,27.46,0.37,27.46,24.06,25.16,1.10,0.07,49.32,78.11,31.26,0.87,0.87,-21.79,-21.54
496,37.73,42.24,4.50,42.24,27.04,34.85,7.82,34.85,24.63,28.14,3.51,0.14,59.81,88.54,31.72,0.88,0.86,-21.79,-24.65
497,39.80,35.06,4.75,39.80,29.08,29.68,0.60,29.68,25.01,25.76,0.74,0.06,48.77,81.23,34.90,0.84,0.87,-19.09,-23.10
498,41.44,40.30,1.14,41.44,28.77,30.77,1.99,30.77,26.05,26.80,0.75,0.12,47.42,77.72,32.68,0.91,0.88,-23.67,-23.24
499,38.78,37.09,1.69,38.78,32.35,29.36,2.99,32.35,26.89,25.52,1.38,0.06,53.32,86.96,36.30,0.86,0.87,-22.30,-20.95
500,34.69,33.89,0.80,34.69,28.77,26.61,2.16,28.77,24.59,23.61,0.98,0.04,51.56,83.22,34.25,0.86,0.86,-21.85,-20.18
501,36.17,39.10,2.93,39.10,25.97,31.54,5.57,31.54,23.20,26.29,3.08,0.05,56.42,90.00,36.40,0.87,0.84,-19.01,-22.25
502,37.60,39.38,1.78,39.38,26.98,30.00,3.03,30.00,26.05,27.46,1.41,0.08,57.57,89.09,34.40,0.88,0.91,-22.75,-25.51
503,35.10,34.06,1.04,35.10,27.17,26.91,0.26,27.17,24.93,23.18,1.75,0.06,47.01,80.26,35.60,0.86,0.83,-20.17,-17.94
504,40.68,42.25,1.57,42.25,34.91,31.79,3.12,34.91,28.18,27.57,0.61,0.08,52.48,82.30,32.44,0.83,0.87,-22.70,-24.93
505,34.59,31.97,2.62,34.59,29.56,25.52,4.04,29.56,26.35,22.36,3.99,0.05,53.08,86.53,36.10,0.94,0.84,-26.09,-17.33
506,40.93,34.46,6.47,40.93,25.95,30.04,4.09,30.04,25.05,26.43,1.38,0.10,41.60,72.65,33.13,0.85,0.88,-20.23,-24.01
507,34.70,30.98,3.72,34.70,27.93,26.47,1.46,27.93,23.57,23.09,0.49,0.05,51.96,81.22,31.86,0.86,0.84,-22.15,-18.62
508,40.96,35.43,5.54,40.96,27.94,27.91,0.03,27.94,24.72,24.74,0.02,0.11,59.72,90.00,33.27,0.86,0.83,-21.48,-19.83
509,30.05,40.03,9.99,40.03,25.26,32.92,7.66,32.92,23.09,27.31,4.21,0.05,46.34,77.05,33.02,0.87,0.89,-19.86,-25.46
510,35.00,33.64,1.37,35.00,28.39,29.29,0.90,29.29,24.45,23.49,0.96,0.04,57.79,88.98,34.08,0.85,0.82,-20.19,-18.77
511,40.26,35.96,4.30,40.26,33.04,29.92,3.12,33.04,28.66,25.02,3.65,0.04,53.44,81.86,31.09,0.83,0.84,-22.70,-23.03
512,37.79,34.93,2.86,37.79,33.29,28.54,4.75,33.29,28.15,24.18,3.97,0.03,58.60,90.00,34.33,0.89,0.83,-26.25,-19.52
513,33.58,41.66,8.09,41.66,28.52,32.66,4.14,32.66,24.80,27.14,2.34,0.05,49.66,81.21,34.04,0.86,0.83,-22.58,-21.63
514,32.53,36.05,3.52,36.05,25.13,28.06,2.93,28.06,23.01,25.09,2.08,0.09,42.07,73.50,33.53,0.84,0.88,-19.13,-22.32
515,37.30,35.22,2.08,37.30,28.59,27.15,1.44,28.59,24.92,24.54,0.38,0.10,57.11,87.39,33.14,0.88,0.90,-22.12,-21.63
516,36.46,38.63,2.17,38.63,29.41,30.62,1.21,30.62,25.74,26.82,1.07,0.08,59.59,90.00,33.39,0.86,0.84,-22.35,-22.05
517,33.63,38.17,4.53,38.17,25.58,28.04,2.46,28.04,22.05,24.85,2.80,0.07,49.17,81.09,34.38,0.86,0.88,-18.33,-21.30
518,39.56,29.81,9.75,39.56,29.78,25.59,4.19,29.78,25.59,22.27,3.32,0.07,61.05,87.31,29.31,0.91,0.86,-24.98,-20.24
