Loss,Payout,Premium,Wealth,Utility
845.790,0.001,0.020,-457.213,-4846.533
1137.773,0.001,0.020,-749.197,-50105.604
850.347,0.004,0.020,-461.768,-5026.373
830.842,0.006,0.020,-442.261,-4300.138
839.992,0.000,0.020,-451.417,-4626.922
770.951,0.017,0.020,-382.357,-2662.906
829.034,0.009,0.020,-440.450,-4238.283
775.748,0.014,0.020,-387.158,-2767.166
784.870,0.016,0.020,-396.279,-2976.622
1011.406,0.000,0.020,-622.830,-18232.367
786.881,0.000,0.020,-398.305,-3025.269
763.932,0.012,0.020,-375.345,-2517.622
765.292,0.000,0.020,-376.717,-2545.410
883.657,0.000,0.020,-495.081,-6561.428
821.212,0.026,0.020,-432.610,-3980.629
840.992,0.000,0.020,-452.416,-4664.058
978.737,0.010,0.020,-590.152,-14038.077
795.700,0.000,0.020,-407.124,-3246.418
826.581,0.014,0.020,-437.991,-4155.711
840.456,0.011,0.020,-451.870,-4643.728
752.287,0.008,0.020,-363.703,-2293.744
882.939,0.016,0.020,-494.348,-6523.027
844.698,0.003,0.020,-456.120,-4804.332
766.058,0.005,0.020,-377.478,-2560.963
947.204,0.019,0.020,-558.609,-10907.275
833.028,0.000,0.020,-444.453,-4376.191
793.519,0.017,0.020,-404.926,-3189.839
810.179,0.000,0.020,-421.603,-3645.105
861.498,0.000,0.020,-472.923,-5495.562
932.374,0.020,0.020,-543.779,-9687.061
925.223,0.020,0.020,-536.627,-9148.395
1060.159,0.014,0.020,-671.569,-26926.526
869.222,0.000,0.020,-480.647,-5845.859
868.643,0.015,0.020,-480.053,-5818.138
1172.454,0.011,0.020,-783.868,-66121.942
807.447,0.024,0.020,-418.848,-3565.623
814.057,0.003,0.020,-425.478,-3759.862
871.648,0.010,0.020,-483.063,-5959.947
676.544,0.003,0.020,-287.966,-1251.426
988.569,0.025,0.020,-599.969,-15185.008
809.208,0.006,0.020,-420.626,-3616.712
713.020,0.025,0.020,-324.420,-1675.172
700.449,0.000,0.020,-311.873,-1515.195
767.877,0.000,0.020,-379.301,-2598.587
880.873,0.028,0.020,-492.269,-6415.474
852.792,0.011,0.020,-464.206,-5125.369
895.269,0.023,0.020,-506.670,-7198.831
790.583,0.000,0.020,-402.007,-3116.203
762.196,0.005,0.020,-373.615,-2483.026
756.211,0.013,0.020,-367.623,-2366.809
704.052,0.012,0.020,-315.464,-1559.353
693.159,0.020,0.020,-304.563,-1429.125
714.848,0.005,0.020,-326.268,-1700.124
749.850,0.017,0.020,-361.257,-2249.297
927.456,0.021,0.020,-538.860,-9313.219
758.603,0.024,0.020,-370.003,-2412.300
752.768,0.016,0.020,-364.176,-2302.431
739.166,0.000,0.020,-350.590,-2065.307
785.223,0.002,0.020,-396.645,-2985.349
873.321,0.019,0.020,-484.726,-6039.792
826.592,0.013,0.020,-438.003,-4156.120
996.794,0.023,0.020,-608.196,-16218.022
809.203,0.000,0.020,-420.627,-3616.754
777.524,0.025,0.020,-388.924,-2806.532
858.143,0.010,0.020,-469.558,-5349.594
768.935,0.014,0.020,-380.345,-2620.383
762.602,0.005,0.020,-374.021,-2491.108
755.098,0.000,0.020,-366.523,-2346.063
735.746,0.000,0.020,-347.170,-2009.569
922.873,0.000,0.020,-534.297,-8979.412
743.475,0.000,0.020,-354.899,-2137.747
777.369,0.009,0.020,-388.785,-2803.417
786.689,0.000,0.020,-398.114,-3020.642
850.579,0.000,0.020,-462.003,-5035.849
837.224,0.032,0.020,-448.617,-4524.427
855.901,0.003,0.020,-467.322,-5254.770
971.700,0.007,0.020,-583.117,-13269.890
870.444,0.000,0.020,-481.869,-5903.282
