Loss,Payout,Premium,Wealth,Utility
1213.772,14.395,5.215,-817.036,-86215.128
795.704,2.472,5.215,-410.891,-3345.723
810.537,2.190,5.215,-426.005,-3775.754
894.552,5.981,5.215,-506.229,-7173.473
932.883,7.895,5.215,-542.647,-9599.720
831.620,8.217,5.215,-441.062,-4259.071
913.298,6.610,5.215,-524.347,-8292.355
743.397,1.384,5.215,-359.672,-2220.943
935.517,8.092,5.215,-545.083,-9788.620
939.730,0.000,5.215,-557.388,-10801.283
854.018,7.578,5.215,-464.099,-5120.996
871.491,2.081,5.215,-487.068,-6153.994
829.010,5.745,5.215,-440.924,-4254.378
875.433,4.768,5.215,-488.323,-6216.123
895.549,9.179,5.215,-504.029,-7048.307
1114.419,10.628,5.215,-721.449,-40131.160
879.934,7.512,5.215,-490.080,-6304.086
772.527,2.922,5.215,-387.263,-2769.488
958.777,5.370,5.215,-571.066,-12050.285
835.360,9.084,5.215,-443.935,-4358.093
796.598,6.565,5.215,-407.692,-3261.186
782.398,5.190,5.215,-394.867,-2943.188
769.880,5.310,5.215,-382.229,-2660.171
994.977,4.604,5.215,-608.031,-16196.687
803.678,2.304,5.215,-419.032,-3570.900
752.629,2.547,5.215,-367.741,-2369.038
751.388,0.000,5.215,-369.047,-2393.918
837.494,1.820,5.215,-453.333,-4698.397
885.280,5.659,5.215,-497.279,-6677.806
907.896,1.289,5.215,-524.265,-8286.916
1123.382,3.391,5.215,-737.649,-45684.189
787.290,0.140,5.215,-404.808,-3186.829
749.525,3.735,5.215,-363.448,-2289.062
909.358,1.915,5.215,-525.102,-8342.564
743.793,5.353,5.215,-356.098,-2158.354
767.224,0.000,5.215,-384.883,-2717.246
804.098,0.000,5.215,-421.757,-3649.576
682.376,2.445,5.215,-297.590,-1351.588
909.433,5.989,5.215,-521.102,-8079.859
876.729,0.000,5.215,-494.387,-6525.099
759.165,5.457,5.215,-371.366,-2438.754
741.818,0.000,5.215,-359.477,-2217.480
796.558,0.351,5.215,-413.866,-3426.323
1049.891,7.666,5.215,-659.883,-24523.340
986.934,7.086,5.215,-597.506,-14888.784
996.581,11.232,5.215,-603.007,-15558.609
837.942,4.721,5.215,-450.880,-4607.089
699.324,2.472,5.215,-314.511,-1547.505
849.887,4.335,5.215,-463.210,-5084.730
760.740,5.090,5.215,-373.308,-2476.941
716.682,3.936,5.215,-330.404,-1757.320
689.298,4.077,5.215,-302.880,-1410.010
721.287,0.861,5.215,-338.084,-1868.680
858.277,7.331,5.215,-468.604,-5308.944
842.781,0.000,5.215,-460.439,-4973.237
754.520,6.479,5.215,-365.700,-2330.669
708.949,0.000,5.215,-326.608,-1704.753
819.059,0.210,5.215,-436.508,-4106.703
946.478,5.618,5.215,-558.518,-10899.360
893.813,5.823,5.215,-505.648,-7140.229
890.470,8.245,5.215,-499.884,-6818.433
848.718,6.706,5.215,-459.671,-4942.763
739.837,1.424,5.215,-356.071,-2157.883
808.459,2.072,5.215,-424.046,-3717.029
763.527,3.425,5.215,-377.760,-2566.754
713.468,6.644,5.215,-324.483,-1676.015
761.048,3.330,5.215,-375.377,-2518.266
721.287,1.633,5.215,-337.312,-1857.177
978.194,5.378,5.215,-590.475,-14074.381
804.654,0.000,5.215,-422.313,-3665.851
741.357,5.696,5.215,-353.320,-2110.914
771.835,0.000,5.215,-389.494,-2819.360
789.729,0.148,5.215,-407.240,-3249.423
889.703,6.660,5.215,-500.702,-6863.179
838.118,1.968,5.215,-453.808,-4716.285
977.346,3.423,5.215,-591.582,-14199.602
818.074,2.799,5.215,-432.933,-3990.938
791.395,3.366,5.215,-405.687,-3209.304
804.424,2.130,5.215,-419.952,-3597.262
760.782,6.143,5.215,-372.297,-2456.985
736.063,4.839,5.215,-348.882,-2037.285
739.348,1.472,5.215,-355.534,-2148.638
739.959,3.465,5.215,-354.153,-2125.015
820.011,1.746,5.215,-435.923,-4087.543
816.757,0.634,5.215,-433.782,-4018.105
793.574,3.256,5.215,-407.976,-3268.623
814.589,0.374,5.215,-431.873,-3957.228
811.657,0.000,5.215,-429.315,-3877.076
948.979,5.284,5.215,-561.353,-11149.380
916.314,2.934,5.215,-531.038,-8748.355
1109.640,2.620,5.215,-724.678,-41181.223
859.070,0.735,5.215,-475.994,-5632.247
823.653,1.164,5.215,-440.148,-4228.059
1060.190,1.520,5.215,-676.329,-27971.573
813.559,5.576,5.215,-425.642,-3764.810
802.731,1.252,5.215,-419.138,-3573.905
821.598,0.538,5.215,-438.719,-4179.996
873.115,5.014,5.215,-485.759,-6089.887
892.974,6.619,5.215,-504.013,-7047.444
899.409,3.335,5.215,-513.732,-7617.259
918.359,5.488,5.215,-530.530,-8712.848
895.402,3.519,5.215,-509.542,-7366.153
889.596,3.231,5.215,-504.024,-7048.025
1048.363,8.081,5.215,-657.940,-24145.110
1042.348,6.662,5.215,-653.344,-23273.333
1361.936,12.650,5.215,-966.944,-286034.216
851.424,2.378,5.215,-466.705,-5228.885
875.335,4.982,5.215,-488.012,-6200.639
1013.339,8.243,5.215,-622.754,-18221.326
914.620,5.278,5.215,-527.000,-8470.236
939.898,7.446,5.215,-550.111,-10190.386
761.000,0.797,5.215,-377.861,-2568.817
1005.889,8.049,5.215,-615.498,-17193.709
910.024,0.825,5.215,-526.858,-8460.603
898.170,8.850,5.215,-506.979,-7216.635
866.665,1.251,5.215,-483.072,-5960.404
919.034,3.429,5.215,-533.263,-8905.425
951.306,6.568,5.215,-562.397,-11242.877
946.621,8.013,5.215,-556.267,-10704.805
1398.062,12.441,5.215,-1003.279,-382523.814
942.981,2.471,5.215,-558.169,-10868.945
823.605,3.443,5.215,-437.820,-4150.043
942.965,2.193,5.215,-558.430,-10891.700
913.735,9.042,5.215,-522.351,-8161.015
871.475,5.401,5.215,-483.733,-5991.982
787.648,7.154,5.215,-398.152,-3021.575
860.013,3.082,5.215,-474.590,-5569.343
979.352,7.997,5.215,-589.013,-13910.791
1009.610,3.965,5.215,-623.303,-18301.520
1110.066,7.331,5.215,-720.393,-39793.544
968.592,4.298,5.215,-581.953,-13146.806
945.169,3.384,5.215,-559.444,-10980.352
1012.137,5.812,5.215,-623.984,-18401.491
1069.951,6.103,5.215,-681.506,-29154.422
927.874,3.045,5.215,-542.487,-9587.449
