Zone,Tambon,Year,WeightedLoss,WeightSum,min_plant_date,max_plant_date,Loss
NE3,30-12-14,2022,0.0,3446600.0,2022-05-01,2022-07-14,0.0
NE3,30-12-15,2015,0.0,2198400.0,2015-06-15,2015-07-28,0.0
NE3,30-12-15,2016,3200.0,2586200.0,2016-06-15,2016-07-27,0.0012373366328976877
NE3,30-12-15,2017,28800.0,2692410.0,2017-06-01,2017-07-10,0.010696736381160372
NE3,30-12-15,2018,0.0,1786000.0,2018-05-08,2018-07-11,0.0
NE3,30-12-15,2019,0.0,410000.0,2019-05-15,2019-07-09,0.0
NE3,30-12-15,2020,0.0,137400.0,2020-05-10,2020-06-17,0.0
NE3,30-12-15,2021,0.0,2556588.0,2021-05-01,2021-06-20,0.0
NE3,30-12-15,2022,4800.0,2163100.0,2022-05-11,2022-07-01,0.0022190374924876337
NE3,30-12-20,2015,0.0,3742200.0,2015-05-23,2015-07-28,0.0
NE3,30-12-20,2016,0.0,4523600.0,2016-05-01,2016-07-27,0.0
NE3,30-12-20,2017,24000.0,4469088.0,2017-05-01,2017-08-15,0.0053702231864756296
NE3,30-12-20,2018,0.0,2640146.0,2018-05-01,2018-08-01,0.0
NE3,30-12-20,2019,0.0,172900.0,2019-05-01,2019-07-03,0.0
NE3,30-12-20,2020,0.0,2450156.0,2020-05-09,2020-07-02,0.0
NE3,30-12-20,2021,0.0,4045848.0,2021-05-01,2021-06-20,0.0
NE3,30-12-20,2022,0.0,4046230.0,2022-05-01,2022-07-13,0.0
NE3,30-12-24,2015,0.0,3236103.0,2015-06-10,2015-07-24,0.0
NE3,30-12-24,2016,36400.0,4004003.0,2016-06-01,2016-08-12,0.009090902279543747
NE3,30-12-24,2017,72400.0,4280503.0,2017-05-13,2017-07-12,0.016913900072024247
NE3,30-12-24,2018,0.0,2910003.0,2018-05-15,2018-07-07,0.0
NE3,30-12-24,2019,0.0,225203.0,2019-05-17,2019-07-04,0.0
NE3,30-12-24,2020,0.0,725103.0,2020-05-01,2020-07-14,0.0
NE3,30-12-24,2021,0.0,1720915.0,2021-05-01,2021-06-16,0.0
NE3,30-12-24,2022,3600.0,3106199.0,2022-05-01,2022-07-20,0.001158972750940941
NE3,30-12-3,2015,0.0,2588100.0,2015-06-09,2015-09-19,0.0
NE3,30-12-3,2016,7200.0,2836369.0,2016-05-15,2016-08-20,0.002538456738174758
NE3,30-12-3,2017,49200.0,2877846.0,2017-06-01,2017-08-29,0.017096119806271775
NE3,30-12-3,2018,0.0,2073537.0,2018-06-01,2018-08-01,0.0
NE3,30-12-3,2019,0.0,367600.0,2019-05-10,2019-06-30,0.0
NE3,30-12-3,2020,0.0,2457900.0,2020-05-01,2020-07-15,0.0
NE3,30-12-3,2021,0.0,2265900.0,2021-05-01,2021-06-20,0.0
NE3,30-12-3,2022,0.0,3050300.0,2022-05-01,2022-07-10,0.0
NE3,30-12-4,2015,0.0,3883051.0,2015-06-01,2015-07-18,0.0
NE3,30-12-4,2016,39600.0,4081862.0,2016-06-01,2016-07-13,0.00970145487525056
NE3,30-12-4,2017,306000.0,3989719.0,2017-05-15,2017-07-14,0.07669713080043983
NE3,30-12-4,2018,0.0,1344079.0,2018-05-01,2018-08-15,0.0
NE3,30-12-4,2019,0.0,298679.0,2019-05-01,2019-08-04,0.0
NE3,30-12-4,2020,0.0,2879201.0,2020-05-10,2020-06-13,0.0
NE3,30-12-4,2021,9200.0,1779580.0,2021-05-01,2021-06-20,0.005169759156654941
NE3,30-12-4,2022,45100.0,2846500.0,2022-05-09,2022-07-01,0.01584401897066573
NE3,30-12-6,2015,0.0,2395200.0,2015-05-10,2015-09-22,0.0
NE3,30-12-6,2016,20000.0,2544000.0,2016-05-01,2016-07-22,0.007861635220125786
NE3,30-12-6,2017,91600.0,2577914.0,2017-05-01,2017-07-26,0.03553260504423344
NE3,30-12-6,2018,0.0,1076212.0,2018-05-01,2018-07-20,0.0
NE3,30-12-6,2019,0.0,88200.0,2019-05-06,2019-07-06,0.0
NE3,30-12-6,2020,0.0,1798573.0,2020-05-10,2020-07-15,0.0
NE3,30-12-6,2021,8000.0,3026854.0,2021-05-01,2021-06-20,0.002643008219094809
NE3,30-12-6,2022,44000.0,2478914.0,2022-05-01,2022-07-18,0.01774970813832186
NE3,30-12-7,2015,0.0,2560287.0,2015-06-14,2015-07-01,0.0
NE3,30-12-7,2016,0.0,2725850.0,2016-06-01,2016-08-01,0.0
NE3,30-12-7,2017,14000.0,2813906.0,2017-06-01,2017-07-10,0.004975290574738459
NE3,30-12-7,2018,0.0,1579348.0,2018-05-05,2018-07-01,0.0
NE3,30-12-7,2019,0.0,155254.0,2019-06-01,2019-07-28,0.0
NE3,30-12-7,2020,0.0,2178501.0,2020-05-01,2020-06-20,0.0
NE3,30-12-7,2021,0.0,134257.0,2021-06-01,2021-08-12,0.0
NE3,30-12-7,2022,0.0,1771693.0,2022-05-10,2022-07-21,0.0
NE3,30-12-8,2015,0.0,2736568.0,2015-05-03,2015-09-04,0.0
NE3,30-12-8,2016,0.0,5958305.0,2016-05-03,2016-08-04,0.0
NE3,30-12-8,2017,17100.0,6207303.0,2017-05-03,2017-08-20,0.0027548196052295175
NE3,30-12-8,2018,0.0,2691215.0,2018-05-02,2018-08-10,0.0
NE3,30-12-8,2019,0.0,398570.0,2019-05-05,2019-09-03,0.0
NE3,30-12-8,2020,0.0,1472826.0,2020-05-10,2020-07-02,0.0
NE3,30-12-8,2021,0.0,5229912.0,2021-05-01,2021-07-01,0.0
NE3,30-12-8,2022,0.0,5594699.0,2022-05-01,2022-07-04,0.0
NE3,30-13-1,2015,0.0,1643085.0,2015-05-10,2015-09-10,0.0
NE3,30-13-1,2016,0.0,1874990.0,2016-05-01,2016-08-10,0.0
NE3,30-13-1,2017,141200.0,1929711.0,2017-05-01,2017-07-15,0.07317157854207185
NE3,30-13-1,2018,0.0,1230643.0,2018-05-01,2018-06-29,0.0
NE3,30-13-1,2019,0.0,1712555.0,2019-05-01,2019-07-10,0.0
NE3,30-13-1,2020,0.0,1647669.0,2020-05-05,2020-06-22,0.0
NE3,30-13-1,2021,166800.0,1982946.0,2021-05-05,2021-06-22,0.08411726794375642
NE3,30-13-1,2022,191200.0,2126688.0,2022-05-01,2022-06-27,0.08990505424396997
NE3,30-13-10,2015,0.0,3599946.0,2015-05-01,2015-08-15,0.0
NE3,30-13-10,2016,357600.0,3819346.0,2016-05-10,2016-07-20,0.09362859505266084
NE3,30-13-10,2017,527200.0,3979364.0,2017-05-05,2017-07-25,0.13248348228510887
NE3,30-13-10,2018,0.0,2925326.0,2018-05-01,2018-06-20,0.0
NE3,30-13-10,2019,0.0,3100277.0,2019-05-01,2019-06-15,0.0
NE3,30-13-10,2020,0.0,3236296.0,2020-05-02,2020-06-30,0.0
NE3,30-13-10,2021,655200.0,4261733.0,2021-05-01,2021-06-30,0.15374027420300615
NE3,30-13-10,2022,727600.0,4475133.0,2022-05-01,2022-07-10,0.16258734656601267
NE3,30-13-13,2015,0.0,2625947.0,2015-05-01,2015-07-28,0.0
NE3,30-13-13,2016,568400.0,2730714.0,2016-05-01,2016-08-09,0.2081506887942128
NE3,30-13-13,2017,813600.0,2839837.0,2017-05-01,2017-07-20,0.2864953164565431
NE3,30-13-13,2018,0.0,804747.0,2018-05-01,2018-07-13,0.0
NE3,30-13-13,2019,0.0,1636223.0,2019-05-01,2019-06-20,0.0
NE3,30-13-13,2020,0.0,1987523.0,2020-05-01,2020-06-20,0.0
NE3,30-13-13,2021,588000.0,3481545.0,2021-05-01,2021-07-05,0.16889053566735457
NE3,30-13-13,2022,590400.0,2832600.0,2022-05-01,2022-07-10,0.20843041728447362
NE3,30-13-14,2015,0.0,3832183.0,2015-05-01,2015-08-03,0.0
NE3,30-13-14,2016,14800.0,4157947.0,2016-05-01,2016-07-15,0.0035594489299647157
NE3,30-13-14,2017,56400.0,4411135.0,2017-05-09,2017-08-01,0.012785824963416445
NE3,30-13-14,2018,0.0,475907.0,2018-05-01,2018-06-15,0.0
NE3,30-13-14,2019,0.0,2076294.0,2019-05-01,2019-07-03,0.0
NE3,30-13-14,2020,0.0,3687985.0,2020-05-01,2020-07-15,0.0
NE3,30-13-14,2021,0.0,5263749.0,2021-05-01,2021-08-11,0.0
NE3,30-13-14,2022,323600.0,5455887.0,2022-05-09,2022-06-28,0.05931207886087084
NE3,30-13-15,2015,0.0,1696836.0,2015-05-01,2015-09-20,0.0
NE3,30-13-15,2016,217600.0,1832100.0,2016-05-01,2016-07-18,0.11877080945363244
NE3,30-13-15,2017,340400.0,1960200.0,2017-05-01,2017-07-10,0.17365574941332518
NE3,30-13-15,2018,0.0,555900.0,2018-05-01,2018-06-10,0.0
NE3,30-13-15,2019,0.0,1054575.0,2019-05-01,2019-07-10,0.0
NE3,30-13-15,2020,0.0,1305322.0,2020-05-01,2020-06-20,0.0
NE3,30-13-15,2021,550800.0,2302242.0,2021-05-04,2021-06-20,0.23924504895662577
NE3,30-13-15,2022,446400.0,1608900.0,2022-05-01,2022-07-10,0.2774566473988439
NE3,30-13-17,2015,0.0,4474902.0,2015-05-01,2015-09-10,0.0
NE3,30-13-17,2016,165200.0,4793802.0,2016-05-05,2016-08-15,0.034461164645515185
NE3,30-13-17,2017,325600.0,5127189.0,2017-05-01,2017-07-15,0.06350458311562145
NE3,30-13-17,2018,0.0,4594327.0,2018-05-01,2018-07-15,0.0
NE3,30-13-17,2019,0.0,4441759.0,2019-05-01,2019-07-07,0.0
NE3,30-13-17,2020,0.0,4450164.0,2020-05-02,2020-07-30,0.0
NE3,30-13-17,2021,611600.0,5930631.0,2021-05-01,2021-07-20,0.10312562019117359
NE3,30-13-17,2022,720000.0,5876793.0,2022-05-01,2022-06-22,0.12251580070967277
NE3,30-13-18,2015,0.0,2513300.0,2015-05-01,2015-07-07,0.0
NE3,30-13-18,2016,144800.0,2696200.0,2016-05-01,2016-07-03,0.05370521474668051
NE3,30-13-18,2017,56400.0,2763103.0,2017-05-01,2017-07-25,0.020411834086532424
NE3,30-13-18,2018,0.0,516106.0,2018-05-01,2018-06-15,0.0
NE3,30-13-18,2019,0.0,1781797.0,2019-05-01,2019-07-04,0.0
NE3,30-13-18,2020,0.0,2277269.0,2020-05-02,2020-07-14,0.0
NE3,30-13-18,2021,0.0,3541627.0,2021-05-03,2021-06-24,0.0
NE3,30-13-18,2022,230400.0,3349015.0,2022-05-01,2022-06-20,0.06879634758279674
NE3,30-13-3,2015,0.0,5188200.0,2015-05-01,2015-09-05,0.0
NE3,30-13-3,2016,0.0,5583400.0,2016-05-01,2016-08-10,0.0
NE3,30-13-3,2017,50800.0,5586283.0,2017-05-01,2017-07-15,0.009093703272820228
NE3,30-13-3,2018,0.0,1370915.0,2018-05-01,2018-07-15,0.0
NE3,30-13-3,2019,0.0,3533877.0,2019-05-01,2019-06-25,0.0
NE3,30-13-3,2020,0.0,4858742.0,2020-05-03,2020-07-14,0.0
NE3,30-13-3,2021,0.0,6811300.0,2021-05-01,2021-07-05,0.0
NE3,30-13-3,2022,10000.0,6392800.0,2022-05-01,2022-07-13,0.0015642597922662996
NE3,30-13-4,2015,0.0,3768532.0,2015-05-01,2015-08-01,0.0
NE3,30-13-4,2016,3200.0,4136832.0,2016-05-10,2016-09-01,0.0007735387852346917
NE3,30-13-4,2017,0.0,4226454.0,2017-05-01,2017-07-20,0.0
NE3,30-13-4,2018,0.0,496369.0,2018-05-05,2018-08-08,0.0
NE3,30-13-4,2019,0.0,1425897.0,2019-05-01,2019-07-13,0.0
NE3,30-13-4,2020,0.0,3868226.0,2020-05-10,2020-07-10,0.0
NE3,30-13-4,2021,0.0,5991848.0,2021-05-10,2021-07-22,0.0
NE3,30-13-4,2022,800.0,5806834.0,2022-05-09,2022-07-20,0.00013776870494317558
NE3,30-13-6,2015,0.0,3528281.0,2015-05-01,2015-08-10,0.0
NE3,30-13-6,2016,620000.0,3728588.0,2016-05-01,2016-08-10,0.1662827858696107
NE3,30-13-6,2017,983200.0,3816489.0,2017-05-05,2017-07-15,0.25761897911929
NE3,30-13-6,2018,0.0,2186934.0,2018-05-01,2018-06-15,0.0
NE3,30-13-6,2019,0.0,1827841.0,2019-05-01,2019-07-12,0.0
NE3,30-13-6,2020,0.0,2800069.0,2020-05-01,2020-07-28,0.0
NE3,30-13-6,2021,706000.0,4385437.0,2021-05-01,2021-06-22,0.1609873770846554
NE3,30-13-6,2022,1329200.0,4401737.0,2022-05-01,2022-06-25,0.30197169889977526
NE3,30-13-7,2015,0.0,3165819.0,2015-05-03,2015-08-20,0.0
NE3,30-13-7,2016,0.0,3324600.0,2016-05-05,2016-07-19,0.0
NE3,30-13-7,2017,11600.0,3415832.0,2017-05-01,2017-07-20,0.0033959515573365436
NE3,30-13-7,2018,0.0,529754.0,2018-05-01,2018-06-10,0.0
NE3,30-13-7,2019,0.0,1784601.0,2019-05-01,2019-06-25,0.0
NE3,30-13-7,2020,0.0,2549408.0,2020-05-01,2020-07-15,0.0
NE3,30-13-7,2021,0.0,4655570.0,2021-05-01,2021-07-01,0.0
NE3,30-13-7,2022,7600.0,4617704.0,2022-05-10,2022-07-15,0.001645839577417695
NE3,30-13-8,2015,0.0,2668326.0,2015-05-01,2015-08-25,0.0
NE3,30-13-8,2016,16000.0,2859939.0,2016-05-01,2016-08-12,0.005594524918188815
NE3,30-13-8,2017,141200.0,2836985.0,2017-05-01,2017-08-05,0.0497711478911591
NE3,30-13-8,2018,0.0,1023815.0,2018-05-01,2018-06-25,0.0
NE3,30-13-8,2019,0.0,1189738.0,2019-05-01,2019-07-15,0.0
NE3,30-13-8,2020,0.0,2277632.0,2020-05-01,2020-06-22,0.0
NE3,30-13-8,2021,0.0,3724962.0,2021-05-01,2021-06-20,0.0
NE3,30-13-8,2022,154800.0,3894819.0,2022-05-01,2022-06-30,0.03974510753901529
NE3,30-13-9,2015,0.0,4648525.0,2015-05-10,2015-09-10,0.0
NE3,30-13-9,2016,20000.0,5005743.0,2016-05-04,2016-08-20,0.003995410871073485
NE3,30-13-9,2017,22000.0,5149748.0,2017-05-02,2017-07-07,0.004272053700491752
NE3,30-13-9,2018,0.0,545716.0,2018-05-03,2018-07-01,0.0
NE3,30-13-9,2019,0.0,4069490.0,2019-05-01,2019-07-18,0.0
NE3,30-13-9,2020,0.0,4735007.0,2020-05-01,2020-07-16,0.0
NE3,30-13-9,2021,0.0,6425784.0,2021-05-02,2021-06-26,0.0
NE3,30-13-9,2022,0.0,6047928.0,2022-05-01,2022-06-28,0.0
NE3,30-14-17,2015,0.0,267125.0,2015-06-15,2015-10-20,0.0
NE3,30-14-17,2016,0.0,477677.0,2016-06-15,2016-08-19,0.0
NE3,30-14-17,2017,0.0,466077.0,2017-05-10,2017-09-13,0.0
NE3,30-14-17,2018,0.0,330777.0,2018-06-10,2018-08-20,0.0
NE3,30-14-17,2019,0.0,7100.0,2019-08-10,2019-08-10,0.0
NE3,30-14-17,2020,0.0,124809.0,2020-06-03,2020-07-28,0.0
NE3,30-14-17,2021,1200.0,274134.0,2021-06-13,2021-08-18,0.004377421261135065
NE3,30-14-17,2022,18100.0,471258.0,2022-06-10,2022-08-03,0.038407836047345614
NE3,30-15-1,2015,4600.0,3120262.0,2015-05-01,2015-07-14,0.0014742351764050583
NE3,30-15-1,2016,3600.0,3637924.0,2016-05-01,2016-08-01,0.0009895753732073566
NE3,30-15-1,2017,10000.0,3589749.0,2017-05-01,2017-07-27,0.0027857100872512256
NE3,30-15-1,2018,0.0,3468917.0,2018-05-01,2018-07-26,0.0
NE3,30-15-1,2019,0.0,3220338.0,2019-05-01,2019-07-16,0.0
NE3,30-15-1,2020,90000.0,2774147.0,2020-05-01,2020-08-07,0.03244240481849015
NE3,30-15-1,2021,693500.0,3266364.0,2021-05-01,2021-07-24,0.21231559005671138
NE3,30-15-1,2022,810400.0,3242132.0,2022-05-01,2022-08-01,0.24995897761102878
NE3,30-15-11,2015,0.0,2047396.0,2015-05-01,2015-07-27,0.0
NE3,30-15-11,2016,0.0,2503888.0,2016-05-01,2016-09-15,0.0
NE3,30-15-11,2017,0.0,2388607.0,2017-05-01,2017-08-12,0.0
NE3,30-15-11,2018,0.0,2113981.0,2018-05-01,2018-07-22,0.0
NE3,30-15-11,2019,0.0,2006689.0,2019-05-01,2019-07-25,0.0
NE3,30-15-11,2020,7300.0,2007568.0,2020-05-01,2020-07-11,0.003636240466076367
NE3,30-15-11,2022,315200.0,1568372.0,2022-05-01,2022-07-15,0.20097272840882138
NE3,30-15-12,2015,0.0,1824630.0,2015-05-01,2015-07-30,0.0
NE3,30-15-12,2016,0.0,2236279.0,2016-05-01,2016-07-30,0.0
NE3,30-15-12,2017,0.0,2002777.0,2017-05-01,2017-08-10,0.0
NE3,30-15-12,2018,0.0,1776744.0,2018-05-01,2018-08-10,0.0
NE3,30-15-12,2019,0.0,1701741.0,2019-05-01,2019-07-15,0.0
NE3,30-15-12,2020,0.0,1654382.0,2020-05-05,2020-07-01,0.0
NE3,30-15-12,2021,64100.0,2181300.0,2021-05-01,2021-09-03,0.029386145876312292
NE3,30-15-12,2022,240100.0,2337068.0,2022-05-01,2022-07-27,0.1027355643909377
NE3,30-15-2,2015,0.0,5381861.0,2015-05-01,2015-09-20,0.0
NE3,30-15-2,2016,0.0,5903159.0,2016-05-01,2016-09-02,0.0
NE3,30-15-2,2017,0.0,5749836.0,2017-05-01,2017-08-01,0.0
NE3,30-15-2,2018,0.0,5428205.0,2018-05-01,2018-08-15,0.0
NE3,30-15-2,2019,0.0,5119621.0,2019-05-01,2019-07-27,0.0
NE3,30-15-2,2020,182200.0,4862818.0,2020-05-01,2020-07-01,0.037467986669457914
NE3,30-15-2,2021,2949400.0,5800444.0,2021-05-01,2021-07-15,0.5084783164874965
NE3,30-15-2,2022,2015100.0,6224858.0,2022-05-01,2022-07-15,0.32371822778929255
NE3,30-15-3,2015,0.0,6560738.0,2015-05-01,2015-08-12,0.0
NE3,30-15-3,2016,160200.0,7046146.0,2016-05-01,2016-08-24,0.022735833177456158
NE3,30-15-3,2017,161900.0,6868043.0,2017-05-01,2017-08-15,0.02357294501505014
NE3,30-15-3,2018,0.0,6182729.0,2018-05-01,2018-08-14,0.0
NE3,30-15-3,2019,0.0,5819296.0,2019-05-01,2019-08-16,0.0
NE3,30-15-3,2020,71600.0,5506122.0,2020-05-01,2020-08-07,0.013003707509568441
NE3,30-15-3,2021,234200.0,4252936.0,2021-05-01,2021-07-01,0.05506784019322181
NE3,30-15-3,2022,1238800.0,6556581.0,2022-05-01,2022-08-14,0.18893993683598204
NE3,30-15-4,2015,0.0,4889855.0,2015-05-01,2015-10-15,0.0
NE3,30-15-4,2016,0.0,6751755.0,2016-05-01,2016-07-20,0.0
NE3,30-15-4,2017,0.0,6693588.0,2017-05-01,2017-08-09,0.0
NE3,30-15-4,2018,0.0,6157945.0,2018-05-01,2018-08-14,0.0
NE3,30-15-4,2019,0.0,5752322.0,2019-05-01,2019-07-23,0.0
NE3,30-15-4,2020,33700.0,5326449.0,2020-05-01,2020-07-18,0.006326916863373703
NE3,30-15-4,2021,4850700.0,6617431.0,2021-05-01,2021-07-30,0.733018598909456
NE3,30-15-4,2022,1108400.0,6491764.0,2022-05-01,2022-07-25,0.1707394168980881
NE3,30-15-5,2015,0.0,5759181.0,2015-05-01,2015-07-24,0.0
NE3,30-15-5,2016,3200.0,6896835.0,2016-05-01,2016-08-12,0.00046398094198280807
NE3,30-15-5,2017,2000.0,6955029.0,2017-05-01,2017-08-01,0.00028756170535018617
NE3,30-15-5,2018,0.0,6331375.0,2018-05-01,2018-08-01,0.0
NE3,30-15-5,2019,0.0,5629859.0,2019-05-01,2019-07-03,0.0
NE3,30-15-5,2020,138600.0,5368545.0,2020-05-01,2020-07-15,0.0258170509886757
NE3,30-15-5,2021,717300.0,6605878.0,2021-05-01,2021-08-09,0.10858511162331487
NE3,30-15-5,2022,1252200.0,6468274.0,2022-05-01,2022-07-21,0.193591056903279
NE3,30-15-6,2015,76800.0,2340647.0,2015-05-01,2015-10-07,0.03281144059740747
NE3,30-15-6,2016,15500.0,3079241.0,2016-05-01,2016-08-15,0.0050337079819345095
NE3,30-15-6,2017,15200.0,2916889.0,2017-05-01,2017-08-15,0.005211031341953705
NE3,30-15-6,2018,0.0,2634985.0,2018-05-01,2018-08-15,0.0
NE3,30-15-6,2019,0.0,2469085.0,2019-05-01,2019-07-01,0.0
NE3,30-15-6,2020,72600.0,2329744.0,2020-05-01,2020-07-20,0.031162222115391217
NE3,30-15-6,2021,800300.0,3227231.0,2021-05-01,2021-07-25,0.24798348801185907
NE3,30-15-6,2022,1578300.0,3189212.0,2022-05-01,2022-08-08,0.49488713826487546
NE3,30-15-7,2015,0.0,6817286.0,2015-05-01,2015-08-10,0.0
NE3,30-15-7,2016,0.0,9615368.0,2016-05-01,2016-08-10,0.0
NE3,30-15-7,2017,307300.0,9532050.0,2017-05-01,2017-08-10,0.03223860554655085
NE3,30-15-7,2018,0.0,8269582.0,2018-05-01,2018-08-10,0.0
NE3,30-15-7,2019,0.0,7502300.0,2019-05-01,2019-07-10,0.0
NE3,30-15-7,2020,163100.0,6844232.0,2020-05-01,2020-08-01,0.023830285121836898
NE3,30-15-7,2021,4400200.0,8435518.0,2021-05-01,2021-07-26,0.5216277174679729
NE3,30-15-7,2022,1792000.0,8250660.0,2022-05-01,2022-07-26,0.21719474563247063
NE3,30-15-8,2015,0.0,849800.0,2015-05-13,2015-07-23,0.0
NE3,30-15-8,2016,0.0,1064500.0,2016-05-20,2016-07-15,0.0
NE3,30-15-8,2017,0.0,1098300.0,2017-05-05,2017-07-15,0.0
NE3,30-15-8,2018,0.0,976100.0,2018-05-10,2018-07-10,0.0
NE3,30-15-8,2019,0.0,958856.0,2019-05-10,2019-06-18,0.0
NE3,30-15-8,2020,0.0,930600.0,2020-05-01,2020-07-14,0.0
NE3,30-15-8,2021,0.0,1098962.0,2021-05-01,2021-08-04,0.0
NE3,30-15-8,2022,3200.0,1245662.0,2022-05-01,2022-08-01,0.0025689151631823077
NE3,30-16-1,2015,0.0,1281689.0,2015-06-01,2015-07-09,0.0
NE3,30-16-1,2016,0.0,1311795.0,2016-06-01,2016-09-13,0.0
NE3,30-16-1,2017,0.0,1403498.0,2017-05-20,2017-07-25,0.0
NE3,30-16-1,2018,0.0,1283248.0,2018-05-02,2018-08-25,0.0
NE3,30-16-1,2019,0.0,1248100.0,2019-05-09,2019-07-13,0.0
NE3,30-16-1,2020,0.0,907087.0,2020-05-01,2020-07-15,0.0
NE3,30-16-1,2021,0.0,1375745.0,2021-05-02,2021-07-01,0.0
NE3,30-16-1,2022,2000.0,1443132.0,2022-05-15,2022-07-20,0.00138587461160864
NE3,30-16-10,2015,0.0,964300.0,2015-05-25,2015-08-13,0.0
NE3,30-16-10,2016,0.0,1107200.0,2016-06-01,2016-08-10,0.0
NE3,30-16-10,2017,0.0,1140503.0,2017-05-10,2017-07-10,0.0
NE3,30-16-10,2018,0.0,913048.0,2018-05-02,2018-07-31,0.0
NE3,30-16-10,2019,0.0,616039.0,2019-05-09,2019-07-18,0.0
NE3,30-16-10,2020,0.0,487814.0,2020-05-07,2020-06-30,0.0
NE3,30-16-10,2021,0.0,803326.0,2021-05-01,2021-07-08,0.0
NE3,30-16-10,2022,0.0,1040925.0,2022-05-10,2022-07-10,0.0
NE3,30-16-2,2015,0.0,698000.0,2015-05-01,2015-07-15,0.0
NE3,30-16-2,2016,0.0,799860.0,2016-05-01,2016-08-10,0.0
NE3,30-16-2,2017,0.0,741937.0,2017-06-01,2017-07-15,0.0
NE3,30-16-2,2018,0.0,567493.0,2018-05-05,2018-08-05,0.0
NE3,30-16-2,2019,0.0,427138.0,2019-05-25,2019-07-13,0.0
NE3,30-16-2,2020,0.0,435886.0,2020-05-10,2020-07-15,0.0
NE3,30-16-2,2021,0.0,482461.0,2021-05-10,2021-06-30,0.0
NE3,30-16-2,2022,1200.0,785130.0,2022-05-20,2022-08-01,0.0015284093080126858
NE3,30-16-4,2015,0.0,3634845.0,2015-05-04,2015-09-09,0.0
NE3,30-16-4,2016,10200.0,4215539.0,2016-05-03,2016-07-30,0.002419619412843767
NE3,30-16-4,2017,64900.0,4131957.0,2017-05-04,2017-07-30,0.015706843028618158
NE3,30-16-4,2018,0.0,3161270.0,2018-05-01,2018-07-30,0.0
NE3,30-16-4,2019,0.0,3723326.0,2019-05-05,2019-07-27,0.0
NE3,30-16-4,2020,42100.0,3518944.0,2020-05-01,2020-07-26,0.01196381641765257
NE3,30-16-4,2021,262200.0,4113627.0,2021-05-02,2021-08-05,0.06373937160564144
NE3,30-16-4,2022,352600.0,4153646.0,2022-05-01,2022-07-30,0.08488927559064975
NE3,30-16-5,2015,0.0,1353600.0,2015-06-01,2015-07-07,0.0
NE3,30-16-5,2016,0.0,1577300.0,2016-06-02,2016-09-07,0.0
NE3,30-16-5,2017,0.0,1860305.0,2017-05-16,2017-07-25,0.0
NE3,30-16-5,2018,0.0,1444345.0,2018-05-10,2018-08-10,0.0
NE3,30-16-5,2019,0.0,1024965.0,2019-06-01,2019-07-10,0.0
NE3,30-16-5,2020,0.0,566080.0,2020-05-20,2020-07-15,0.0
NE3,30-16-5,2021,0.0,1870499.0,2021-05-05,2021-07-20,0.0
NE3,30-16-5,2022,0.0,1861645.0,2022-05-10,2022-08-12,0.0
NE3,30-16-6,2015,0.0,3611619.0,2015-05-01,2015-10-21,0.0
NE3,30-16-6,2016,62400.0,3739960.0,2016-05-10,2016-09-20,0.01668467042428261
NE3,30-16-6,2017,77900.0,3977736.0,2017-06-01,2017-08-15,0.019584004569433468
NE3,30-16-6,2018,0.0,2884162.0,2018-05-01,2018-09-10,0.0
NE3,30-16-6,2019,0.0,3137302.0,2019-05-05,2019-08-01,0.0
NE3,30-16-6,2020,45900.0,3473131.0,2020-05-10,2020-07-17,0.013215741070521096
NE3,30-16-6,2021,153400.0,3111982.0,2021-05-03,2021-08-09,0.04929334424170834
NE3,30-16-6,2022,155800.0,3515919.0,2022-05-15,2022-08-15,0.044312738717814604
NE3,30-16-7,2015,0.0,3089600.0,2015-05-20,2015-07-14,0.0
NE3,30-16-7,2016,0.0,3247821.0,2016-05-07,2016-08-04,0.0
NE3,30-16-7,2017,106200.0,3224421.0,2017-05-10,2017-07-23,0.03293614574523612
NE3,30-16-7,2018,0.0,2487625.0,2018-05-01,2018-07-15,0.0
NE3,30-16-7,2019,0.0,2520770.0,2019-05-02,2019-07-17,0.0
NE3,30-16-7,2020,0.0,1374089.0,2020-05-02,2020-07-09,0.0
NE3,30-16-7,2021,182800.0,3636879.0,2021-05-02,2021-07-30,0.05026287649382891
NE3,30-16-7,2022,523700.0,4093308.0,2022-05-15,2022-07-12,0.12794053122804344
NE3,30-16-9,2015,0.0,1543200.0,2015-05-20,2015-07-20,0.0
NE3,30-16-9,2016,0.0,1699700.0,2016-05-20,2016-08-15,0.0
NE3,30-16-9,2017,0.0,1586200.0,2017-05-27,2017-07-31,0.0
NE3,30-16-9,2018,0.0,1157517.0,2018-05-01,2018-07-20,0.0
NE3,30-16-9,2019,0.0,1204326.0,2019-05-15,2019-07-08,0.0
NE3,30-16-9,2020,0.0,1202500.0,2020-05-18,2020-07-01,0.0
NE3,30-16-9,2021,0.0,1563143.0,2021-05-01,2021-06-28,0.0
NE3,30-16-9,2022,0.0,1813222.0,2022-05-10,2022-07-20,0.0
NE3,30-17-1,2015,60900.0,1349896.0,2015-05-01,2015-07-20,0.04511458660519033
NE3,30-17-1,2016,40100.0,1866758.0,2016-05-01,2016-08-08,0.021481091818007475
NE3,30-17-1,2017,59400.0,1923302.0,2017-05-01,2017-07-20,0.03088438529154548
